1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
82.2;58.5;87.8;0.0;0.0
81.5;58.7;89.8;0.0;0.0
81.1;58.4;88.5;0.0;0.0
80.6;57.9;87.4;0.0;0.0
78.3;58.4;89.1;0.0;0.0
78.3;57.2;88.1;0.0;0.0
77.1;56.7;89.6;0.0;0.0
74.6;55.6;87.2;0.0;0.0
74.0;56.8;88.2;0.0;0.0
72.9;55.8;89.5;0.0;0.0
70.2;55.0;88.8;0.0;0.0
68.3;54.2;88.0;0.0;0.0
67.1;54.1;89.0;0.0;0.0
66.1;53.7;87.1;0.0;0.0
65.7;53.8;87.2;0.0;0.0
65.1;53.2;89.5;0.0;0.0
67.2;52.7;88.7;0.0;0.0
67.2;52.4;87.0;0.0;0.0
66.5;53.0;87.9;0.0;0.0
67.5;52.4;86.8;0.0;0.0
66.7;52.5;88.9;0.0;0.0
66.2;51.6;87.4;0.0;0.0
65.3;52.9;86.8;0.0;0.0
64.4;52.4;87.2;0.0;0.0
63.5;52.8;88.1;0.0;0.0
61.9;52.3;87.8;0.0;0.0
63.6;53.8;87.8;0.0;0.0
62.5;52.4;89.2;0.0;0.0
63.1;52.8;86.8;0.0;0.0
63.2;53.6;88.8;0.0;0.0
61.3;54.5;87.0;0.0;0.0
59.0;55.1;87.2;0.0;0.0
58.6;54.5;88.4;0.0;0.0
56.5;56.0;89.7;0.0;0.0
54.6;56.2;86.8;0.0;0.0
53.2;56.1;88.7;0.0;0.0
51.2;57.8;87.9;0.0;0.0
50.4;55.8;88.0;0.0;0.0
48.3;58.6;88.1;0.0;0.0
47.5;58.1;86.9;0.0;0.0
46.3;59.4;87.7;0.0;0.0
46.6;60.8;88.7;0.0;0.0
44.6;60.4;88.0;0.0;0.0
43.6;60.2;88.0;0.0;0.0
42.1;61.0;87.4;0.0;0.0
41.9;60.1;88.4;0.0;0.0
41.7;62.0;89.7;0.0;0.0
39.4;63.1;86.9;0.0;0.0
39.3;63.1;88.0;0.0;0.0
39.2;61.8;88.3;0.0;0.0
38.5;63.3;87.7;0.0;0.0
39.2;63.5;87.5;0.0;0.0
39.2;62.7;87.4;0.0;0.0
38.9;63.0;89.1;0.0;0.0
39.2;62.8;87.1;0.0;0.0
38.9;62.5;88.2;0.0;0.0
39.2;63.1;88.5;0.0;0.0
39.8;62.4;87.6;0.0;0.0
40.0;62.2;88.0;0.0;0.0
39.9;62.1;88.4;0.0;0.0
41.3;61.9;87.8;0.0;0.0
43.4;61.3;89.9;0.0;0.0
43.3;60.5;87.0;0.0;0.0
44.9;62.0;88.3;0.0;0.0
46.6;60.8;87.9;0.0;0.0
47.9;60.3;87.1;0.0;0.0
47.9;61.1;88.5;0.0;0.0
51.2;61.1;87.8;0.0;0.0
51.6;60.6;88.0;0.0;0.0
51.7;60.9;88.7;0.0;0.0
52.9;60.7;88.5;0.0;0.0
53.8;60.3;87.3;0.0;0.0
55.7;60.4;88.7;0.0;0.0
57.5;60.6;87.4;0.0;0.0
58.4;59.9;87.7;0.0;0.0
61.0;61.0;88.0;0.0;0.0
63.7;60.8;88.2;0.0;0.0
65.3;61.0;87.3;0.0;0.0
66.8;62.1;88.8;0.0;0.0
68.5;61.9;86.4;0.0;0.0
69.4;61.6;87.5;0.0;0.0
72.4;63.1;88.3;0.0;0.0
73.1;63.9;87.9;0.0;0.0
74.2;63.6;88.2;0.0;0.0
75.7;64.1;88.6;0.0;0.0
76.3;64.4;86.8;0.1;0.1
78.2;63.1;88.1;0.1;0.2
80.9;64.4;86.5;0.2;0.2
81.9;65.5;88.6;0.2;0.4
82.3;64.1;86.2;0.3;0.5
83.6;65.4;86.3;0.4;0.6
85.0;65.1;87.9;0.6;0.8
86.6;65.4;88.4;0.7;1.0
86.1;65.7;86.8;0.9;1.3
86.0;66.5;88.6;1.1;1.6
87.2;65.3;87.3;1.3;1.9
86.4;65.6;87.3;1.5;2.3
86.9;64.6;86.5;1.8;2.7
88.4;66.4;86.2;2.1;3.1
86.5;65.3;87.7;2.5;3.5
85.9;64.5;86.3;2.8;4.0
88.8;65.4;86.9;3.3;4.5
87.4;64.2;88.0;3.7;5.2
86.1;64.4;87.7;4.2;5.7
85.7;63.8;88.7;4.6;6.2
85.5;63.1;87.7;5.1;6.7
84.4;63.6;87.6;5.7;7.3
84.9;62.2;87.2;6.3;8.1
84.9;62.1;87.1;6.7;8.5
84.8;61.4;89.9;7.4;9.2
85.1;61.4;86.7;8.0;9.8
83.7;61.0;87.3;8.7;10.2
84.4;60.2;86.6;9.3;11.0
83.6;59.5;87.9;10.0;11.5
81.6;59.5;89.3;10.6;12.2
82.4;59.3;86.1;11.3;12.7
81.2;58.9;86.0;11.9;13.3
79.5;59.1;86.0;12.8;13.6
78.0;59.6;85.3;13.2;14.5
78.3;59.1;87.9;13.9;15.1
76.2;59.6;85.0;14.7;15.4
76.4;58.3;89.3;15.2;15.9
75.8;59.4;87.8;15.7;16.4
72.8;59.1;87.7;16.4;16.9
73.9;60.6;86.4;17.3;17.1
71.4;59.5;88.6;17.7;17.9
69.3;59.4;87.2;18.3;18.5
68.6;60.7;86.9;19.0;18.7
67.0;61.1;88.1;19.7;19.3
66.3;60.9;85.3;19.9;19.4
65.1;60.4;86.7;20.5;19.9
63.8;60.1;86.8;21.1;20.6
63.4;61.1;87.1;21.8;20.7
62.7;61.3;88.6;21.8;21.2
62.0;61.1;86.3;22.7;21.7
60.8;62.7;87.7;22.7;21.8
58.6;62.4;87.0;23.0;22.3
58.8;61.3;87.8;23.8;22.5
57.8;61.5;88.1;24.0;22.6
57.0;64.0;86.7;24.6;23.0
56.9;63.2;87.2;24.4;23.1
56.4;62.5;86.2;24.7;23.5
56.2;64.1;86.6;24.9;23.3
56.5;61.8;87.5;25.2;23.7
55.9;63.1;86.6;25.2;23.2
55.3;64.2;86.8;24.9;24.0
56.1;63.4;86.7;24.6;23.7
54.7;64.1;87.1;25.2;24.0
53.9;63.4;87.1;24.9;24.0
54.9;64.2;87.5;24.2;23.6
54.6;65.0;86.6;24.1;23.7
56.5;64.5;88.2;23.9;23.6
56.8;63.3;85.5;23.8;23.5
57.0;63.2;86.3;23.1;23.1
57.6;61.8;86.7;23.1;23.0
59.5;62.0;87.6;22.6;22.8
60.3;62.9;87.2;21.7;22.8
61.4;61.2;87.1;21.5;22.1
60.5;61.3;87.6;20.8;22.2
62.4;61.7;85.9;20.6;21.8
62.8;59.7;86.3;19.8;21.4
62.8;60.2;86.3;18.9;20.7
63.2;59.6;88.7;18.8;20.8
64.5;59.1;88.6;18.1;20.2
66.1;58.1;86.5;17.4;20.2
67.6;59.1;87.5;16.7;19.1
68.2;57.5;88.4;16.3;18.9
69.1;57.5;86.4;15.5;18.3
71.1;57.0;87.3;14.8;17.6
72.8;56.9;85.4;13.8;16.9
74.5;57.0;88.3;13.2;16.5
77.8;56.6;88.0;12.3;15.5
78.6;56.3;86.4;11.7;15.1
80.4;55.1;86.6;10.9;14.2
79.5;55.1;88.3;10.4;13.7
82.5;55.7;87.2;9.7;12.8
81.4;55.4;87.6;8.7;12.1
84.0;55.8;86.6;8.1;11.3
84.4;55.4;86.9;7.4;10.8
83.6;54.2;86.1;6.8;9.9
84.8;54.6;86.7;6.1;8.9
87.6;53.7;87.3;5.4;8.1
87.2;53.6;85.9;4.8;7.4
86.8;54.1;87.1;4.2;6.6
88.4;54.8;87.7;3.7;5.8
90.4;53.9;87.3;3.2;5.1
91.9;54.0;86.8;2.7;4.4
92.0;54.8;87.3;2.2;3.7
92.9;53.2;86.0;1.8;3.1
93.7;54.3;87.4;1.5;2.5
95.2;53.6;86.8;1.1;1.9
94.9;53.9;86.2;0.9;1.4
93.8;54.2;86.0;0.6;1.0
92.1;53.3;87.1;0.4;0.7
94.2;54.6;86.5;0.2;0.4
92.3;53.0;86.5;0.1;0.2
94.4;55.6;86.5;0.0;0.1
94.1;55.6;87.0;0.0;0.0
91.5;54.8;86.9;0.0;0.0
92.0;56.9;87.0;0.0;0.0
91.2;56.2;86.5;0.0;0.0
91.5;56.0;87.1;0.0;0.0
90.6;56.8;85.6;0.0;0.0
89.7;56.3;87.6;0.0;0.0
90.2;56.2;85.3;0.0;0.0
89.2;57.4;86.7;0.0;0.1
89.4;57.2;85.5;0.0;0.1
89.0;58.6;86.3;0.1;0.1
87.4;58.0;87.7;0.1;0.1
87.2;59.3;87.4;0.1;0.1
89.2;59.4;86.8;0.1;0.1
90.0;59.2;84.8;0.0;0.1
89.0;61.3;86.4;0.0;0.1
89.7;60.5;86.1;0.0;0.0
89.2;60.7;86.7;0.0;0.0
90.9;61.7;86.2;0.0;0.0
91.7;62.1;86.3;0.0;0.0
90.2;62.2;87.9;0.0;0.0
92.6;61.9;86.7;0.0;0.0
91.2;62.3;86.9;0.0;0.0
91.9;62.9;86.6;0.0;0.0
93.5;63.7;84.7;0.0;0.0
94.1;64.3;88.4;0.0;0.0
95.7;63.7;87.4;0.0;0.0
95.3;63.5;86.3;0.0;0.0
98.0;63.9;85.4;0.0;0.0
97.9;64.7;86.6;0.0;0.0
98.1;64.5;88.0;0.0;0.0
98.8;64.1;86.6;0.0;0.0
99.9;65.2;86.4;0.0;0.0
97.9;64.6;86.1;0.0;0.0
100.4;65.4;86.8;0.0;0.0
99.0;64.8;86.9;0.0;0.0
98.9;64.9;86.6;0.0;0.0
98.9;64.0;87.0;0.0;0.0
98.7;65.3;85.8;0.0;0.0
100.0;64.5;86.5;0.0;0.0
98.1;65.6;87.4;0.0;0.0
97.0;64.2;87.8;0.0;0.0
97.5;63.7;86.3;0.0;0.0
95.3;64.5;85.2;0.0;0.0
93.7;64.7;86.1;0.0;0.0
94.6;63.8;87.5;0.0;0.0
93.2;63.4;86.4;0.0;0.0
91.8;63.4;86.2;0.0;0.0
92.6;62.8;87.1;0.0;0.0
92.5;62.5;85.8;0.0;0.0
