1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
83.2;35.4;97.4;0.0;0.0
81.7;35.9;97.5;0.0;0.0
80.0;36.2;97.5;0.0;0.0
78.2;36.6;97.5;0.0;0.0
76.2;37.0;97.6;0.0;0.0
74.2;37.4;97.6;0.0;0.0
71.9;37.7;97.6;0.0;0.0
69.6;38.0;97.7;0.0;0.0
67.1;38.3;97.7;0.0;0.0
64.8;38.6;97.7;0.0;0.0
62.8;38.9;97.8;0.0;0.0
61.2;39.1;97.8;0.0;0.0
60.0;39.4;97.8;0.0;0.0
59.2;39.6;97.9;0.0;0.0
58.8;39.8;97.9;0.0;0.0
58.5;39.9;97.9;0.0;0.0
58.1;40.1;98.0;0.0;0.0
57.7;40.2;98.0;0.0;0.0
57.1;40.3;98.0;0.0;0.0
56.5;40.4;98.1;0.0;0.0
55.7;40.5;98.1;0.0;0.0
55.0;40.5;98.1;0.0;0.0
54.4;40.5;98.2;0.0;0.0
53.8;40.5;98.2;0.0;0.0
53.4;40.4;98.2;0.0;0.0
53.0;40.3;98.3;0.0;0.0
52.7;40.2;98.3;0.0;0.0
52.3;40.1;98.3;0.0;0.0
51.8;40.0;98.4;0.0;0.0
51.1;39.8;98.4;0.0;0.0
50.2;39.7;98.4;0.0;0.0
49.1;39.5;98.5;0.0;0.0
47.9;39.3;98.5;0.0;0.0
46.7;39.1;98.5;0.0;0.0
45.6;38.9;98.6;0.0;0.0
44.6;38.7;98.6;0.0;0.0
43.8;38.5;98.6;0.0;0.0
43.1;38.3;98.6;0.0;0.0
42.5;38.1;98.7;0.0;0.0
42.1;37.9;98.7;0.0;0.0
41.5;37.7;98.7;0.0;0.0
41.0;37.5;98.8;0.0;0.0
40.4;37.3;98.8;0.0;0.0
39.7;37.2;98.8;0.0;0.0
39.0;37.0;98.9;0.0;0.0
38.4;36.9;98.9;0.0;0.0
37.8;36.7;98.9;0.0;0.0
37.2;36.6;99.0;0.0;0.0
36.8;36.5;99.0;0.0;0.0
36.4;36.5;99.0;0.0;0.0
36.1;36.4;99.1;0.0;0.0
35.8;36.4;99.1;0.0;0.0
35.5;36.3;99.1;0.0;0.0
35.2;36.3;99.2;0.0;0.0
34.8;36.3;99.2;0.0;0.0
34.5;36.4;99.2;0.0;0.0
34.1;36.4;99.3;0.0;0.0
33.8;36.4;99.3;0.0;0.0
33.6;36.5;99.3;0.0;0.0
