1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
112.9;11.4;108.5;0.0;0.0
111.7;11.4;108.5;0.0;0.0
110.3;11.5;108.5;0.0;0.0
108.6;11.5;108.5;0.0;0.0
106.8;11.5;108.5;0.0;0.0
104.9;11.5;108.5;0.0;0.0
102.8;11.5;108.6;0.0;0.0
100.6;11.5;108.6;0.0;0.0
98.2;11.6;108.6;0.0;0.0
96.0;11.6;108.6;0.0;0.0
94.2;11.6;108.6;0.0;0.0
92.8;11.7;108.6;0.0;0.0
91.8;11.7;108.7;0.0;0.0
91.2;11.8;108.7;0.0;0.0
90.9;11.8;108.7;0.0;0.0
90.9;11.9;108.7;0.0;0.0
90.7;11.9;108.7;0.0;0.0
90.4;12.0;108.7;0.0;0.0
90.0;12.0;108.7;0.0;0.0
89.5;12.1;108.8;0.0;0.0
88.9;12.1;108.8;0.0;0.0
88.2;12.2;108.8;0.0;0.0
87.7;12.3;108.8;0.0;0.0
87.3;12.3;108.8;0.0;0.0
86.9;12.4;108.8;0.0;0.0
86.6;12.5;108.9;0.0;0.0
86.4;12.6;108.9;0.0;0.0
86.1;12.6;108.9;0.0;0.0
85.6;12.7;108.9;0.0;0.0
84.9;12.8;108.9;0.0;0.0
83.9;12.9;108.9;0.0;0.0
82.7;12.9;109.0;0.0;0.0
81.3;13.0;109.0;0.0;0.0
79.8;13.1;109.0;0.0;0.0
78.5;13.2;109.0;0.0;0.0
77.4;13.3;109.0;0.0;0.0
76.4;13.3;109.0;0.0;0.0
75.6;13.4;109.0;0.0;0.0
75.0;13.5;109.1;0.0;0.0
74.4;13.6;109.1;0.0;0.0
73.8;13.6;109.1;0.0;0.0
73.1;13.7;109.1;0.0;0.0
72.5;13.8;109.1;0.0;0.0
71.8;13.8;109.1;0.0;0.0
71.1;13.9;109.2;0.0;0.0
70.4;13.9;109.2;0.0;0.0
69.9;14.0;109.2;0.0;0.0
69.5;14.0;109.2;0.0;0.0
69.2;14.1;109.2;0.0;0.0
69.0;14.1;109.2;0.0;0.0
69.0;14.1;109.3;0.0;0.0
69.0;14.1;109.3;0.0;0.0
69.0;14.2;109.3;0.0;0.0
69.1;14.2;109.3;0.0;0.0
69.1;14.2;109.3;0.0;0.0
69.2;14.2;109.3;0.0;0.0
69.3;14.2;109.3;0.0;0.0
69.4;14.2;109.4;0.0;0.0
69.8;14.2;109.4;0.0;0.0
70.5;14.2;109.4;0.0;0.0
71.3;14.2;109.4;0.0;0.0
72.3;14.2;109.4;0.0;0.0
73.6;14.2;109.4;0.0;0.0
74.9;14.1;109.5;0.0;0.0
76.1;14.1;109.5;0.0;0.0
77.2;14.1;109.5;0.0;0.0
78.2;14.1;109.5;0.0;0.0
79.1;14.0;109.5;0.0;0.0
80.0;14.0;109.5;0.0;0.0
80.9;14.0;109.6;0.0;0.0
82.1;14.0;109.6;0.0;0.0
83.6;13.9;109.6;0.0;0.0
85.3;13.9;109.6;0.0;0.0
87.3;13.9;109.6;0.0;0.0
89.6;13.8;109.6;0.0;0.0
91.9;13.8;109.7;0.0;0.0
94.2;13.8;109.7;0.0;0.0
96.3;13.7;109.7;0.0;0.0
98.3;13.7;109.7;0.0;0.0
100.2;13.7;109.7;0.0;0.0
102.0;13.7;109.7;0.0;0.0
103.7;13.6;109.7;0.0;0.0
105.5;13.6;109.8;0.0;0.0
107.3;13.6;109.8;0.0;0.0
109.1;13.6;109.8;0.1;0.1
110.8;13.6;109.8;0.2;0.2
112.6;13.6;109.8;0.3;0.3
114.2;13.6;109.8;0.4;0.5
115.6;13.6;109.9;0.6;0.6
116.8;13.6;109.9;0.7;0.8
117.6;13.6;109.9;0.9;1.0
118.3;13.6;109.9;1.2;1.3
118.6;13.6;109.9;1.4;1.6
118.8;13.6;109.9;1.7;1.9
118.9;13.7;110.0;2.0;2.3
118.8;13.7;110.0;2.3;2.7
118.6;13.7;110.0;2.7;3.1
118.4;13.8;110.0;3.0;3.6
118.0;13.8;110.0;3.4;4.1
117.6;13.9;110.0;3.8;4.7
117.0;14.0;110.0;4.3;5.3
116.4;14.1;110.1;4.7;5.9
115.7;14.1;110.1;5.1;6.6
115.0;14.2;110.1;5.5;7.3
114.2;14.3;110.1;5.9;8.0
113.4;14.4;110.1;6.3;8.7
112.6;14.5;110.1;6.6;9.4
111.8;14.6;110.2;7.0;10.1
111.1;14.7;110.2;7.3;10.9
110.4;14.8;110.2;7.6;11.6
109.7;14.9;110.2;7.9;12.3
109.1;14.9;110.2;8.1;13.1
108.3;15.0;110.2;8.3;13.8
107.6;15.1;110.3;8.5;14.6
106.8;15.2;110.3;8.7;15.3
105.9;15.3;110.3;8.9;16.0
105.0;15.4;110.3;9.1;16.8
104.1;15.5;110.3;9.2;17.5
103.2;15.6;110.3;9.3;18.2
102.4;15.7;110.3;9.4;18.9
101.5;15.7;110.4;9.5;19.6
100.7;15.8;110.4;9.5;20.3
99.9;15.9;110.4;9.6;21.0
99.2;15.9;110.4;9.6;21.7
98.5;16.0;110.4;9.6;22.3
97.8;16.0;110.4;9.6;22.9
97.1;16.0;110.5;9.6;23.5
96.5;16.1;110.5;9.6;24.1
95.9;16.1;110.5;9.5;24.7
95.4;16.1;110.5;9.5;25.3
94.9;16.1;110.5;9.5;25.8
94.5;16.1;110.5;9.4;26.3
94.2;16.1;110.6;9.3;26.8
93.9;16.1;110.6;9.3;27.3
93.6;16.1;110.6;9.2;27.7
93.4;16.1;110.6;9.2;28.1
93.3;16.1;110.6;9.1;28.4
93.3;16.1;110.6;9.0;28.8
93.4;16.0;110.7;9.0;29.1
93.5;16.0;110.7;8.9;29.3
93.7;15.9;110.7;8.9;29.5
93.9;15.9;110.7;8.8;29.7
94.0;15.8;110.7;8.8;29.8
94.0;15.7;110.7;8.7;29.8
93.9;15.6;110.7;8.7;29.8
93.6;15.5;110.8;8.7;29.8
93.3;15.5;110.8;8.6;29.7
93.0;15.4;110.8;8.6;29.5
92.9;15.3;110.8;8.6;29.3
93.0;15.2;110.8;8.6;29.1
93.4;15.1;110.8;8.6;28.8
93.9;15.0;110.9;8.6;28.5
94.7;14.9;110.9;8.6;28.1
95.5;14.8;110.9;8.6;27.7
96.1;14.7;110.9;8.6;27.3
96.5;14.6;110.9;8.5;26.8
96.7;14.5;110.9;8.5;26.4
96.6;14.4;111.0;8.5;25.8
96.4;14.3;111.0;8.5;25.3
96.2;14.3;111.0;8.5;24.7
96.1;14.2;111.0;8.5;24.1
96.1;14.2;111.0;8.4;23.4
96.2;14.1;111.0;8.4;22.8
96.5;14.1;111.0;8.3;22.1
97.0;14.1;111.1;8.2;21.3
97.5;14.1;111.1;8.1;20.6
98.2;14.1;111.1;8.0;19.8
98.9;14.1;111.1;7.9;19.0
99.7;14.1;111.1;7.7;18.2
100.6;14.1;111.1;7.6;17.3
101.5;14.2;111.2;7.4;16.4
102.5;14.3;111.2;7.2;15.6
103.2;14.3;111.2;6.9;14.7
103.8;14.4;111.2;6.7;13.8
104.2;14.5;111.2;6.4;12.9
104.5;14.6;111.2;6.1;12.0
104.6;14.7;111.3;5.8;11.1
104.6;14.8;111.3;5.5;10.2
104.8;15.0;111.3;5.1;9.3
105.1;15.1;111.3;4.8;8.4
105.5;15.2;111.3;4.4;7.6
106.0;15.4;111.3;4.1;6.8
106.7;15.5;111.3;3.7;6.0
107.4;15.6;111.4;3.3;5.2
108.0;15.7;111.4;2.9;4.5
108.5;15.9;111.4;2.5;3.8
108.9;16.0;111.4;2.2;3.2
109.2;16.1;111.4;1.8;2.6
109.4;16.2;111.4;1.5;2.1
109.6;16.3;111.5;1.2;1.6
