1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
85.1;44.7;104.7;0.0;0.0
82.4;44.3;106.9;0.0;0.0
81.0;44.6;103.5;0.0;0.0
80.3;44.1;104.6;0.0;0.0
80.0;44.7;104.7;0.0;0.0
77.2;44.9;105.3;0.0;0.0
75.5;43.9;104.9;0.0;0.0
73.2;44.4;104.6;0.0;0.0
70.7;44.3;105.2;0.0;0.0
67.8;44.3;106.2;0.0;0.0
66.5;43.8;107.9;0.0;0.0
65.7;42.7;105.7;0.0;0.0
64.2;43.4;105.8;0.0;0.0
62.7;44.8;106.4;0.0;0.0
63.8;43.2;104.7;0.0;0.0
63.3;42.3;104.9;0.0;0.0
64.6;43.3;105.6;0.0;0.0
62.4;42.4;105.5;0.0;0.0
63.0;42.5;103.8;0.0;0.0
63.9;42.5;105.1;0.0;0.0
63.1;41.3;104.4;0.0;0.0
61.3;42.1;107.1;0.0;0.0
63.0;42.3;105.9;0.0;0.0
62.9;41.0;104.9;0.0;0.0
61.3;41.1;105.4;0.0;0.0
60.5;41.1;105.3;0.0;0.0
60.9;40.8;104.3;0.0;0.0
61.3;41.1;106.1;0.0;0.0
60.9;40.8;103.6;0.0;0.0
60.9;40.8;104.4;0.0;0.0
61.3;40.3;105.5;0.0;0.0
59.3;40.2;106.2;0.0;0.0
58.6;40.5;105.1;0.0;0.0
58.0;39.3;106.7;0.0;0.0
56.4;39.5;103.9;0.0;0.0
56.0;39.1;105.7;0.0;0.0
55.4;40.1;105.2;0.0;0.0
53.3;39.9;106.8;0.0;0.0
53.5;39.9;105.9;0.0;0.0
53.2;39.6;106.4;0.0;0.0
51.8;38.5;107.1;0.0;0.0
52.9;38.8;105.0;0.0;0.0
51.9;39.3;105.1;0.0;0.0
50.9;38.7;106.2;0.0;0.0
50.7;38.6;106.7;0.0;0.0
49.6;38.1;106.0;0.0;0.0
49.9;38.5;106.5;0.0;0.0
48.9;38.4;106.4;0.0;0.0
49.3;37.9;104.7;0.0;0.0
49.2;37.5;109.5;0.0;0.0
47.9;37.0;106.4;0.0;0.0
47.8;37.3;106.3;0.0;0.0
48.2;38.0;104.9;0.0;0.0
49.0;37.9;107.9;0.0;0.0
48.8;38.2;106.7;0.0;0.0
49.0;37.9;104.6;0.0;0.0
49.2;37.3;108.7;0.0;0.0
49.6;37.7;105.8;0.0;0.0
49.1;38.3;106.5;0.0;0.0
50.6;37.2;105.2;0.0;0.0
50.1;37.7;105.2;0.0;0.0
51.6;37.5;106.9;0.0;0.0
53.2;37.4;106.5;0.0;0.0
54.0;37.6;105.7;0.0;0.0
54.9;37.0;104.9;0.0;0.0
56.8;36.8;106.9;0.0;0.0
55.8;36.8;106.5;0.0;0.0
58.0;36.6;104.7;0.0;0.0
58.5;36.4;107.1;0.0;0.0
59.9;36.9;106.0;0.0;0.0
61.1;36.7;105.9;0.0;0.0
63.0;36.5;105.8;0.0;0.0
62.7;35.7;107.4;0.0;0.0
66.0;36.5;106.4;0.0;0.0
67.2;35.7;104.9;0.0;0.0
69.6;35.6;107.1;0.0;0.0
72.0;35.5;106.0;0.0;0.0
73.6;34.6;105.3;0.0;0.0
77.6;34.7;103.9;0.0;0.0
79.7;35.0;104.9;0.0;0.0
81.6;34.5;106.8;0.0;0.0
83.4;34.5;105.8;0.0;0.0
86.1;34.2;104.9;0.0;0.0
88.0;33.5;105.2;0.0;0.0
89.1;33.4;106.3;0.0;0.0
90.8;33.2;105.4;0.1;0.1
93.2;32.7;106.8;0.2;0.2
94.4;33.3;105.5;0.4;0.4
95.1;32.9;105.9;0.5;0.5
99.2;32.6;107.0;0.8;0.7
100.7;32.1;104.3;1.0;1.0
98.7;32.4;106.4;1.3;1.2
101.0;32.5;107.1;1.6;1.5
101.5;31.9;107.2;2.0;1.9
101.4;32.0;105.2;2.4;2.3
102.0;31.6;104.6;2.9;2.8
99.4;31.6;105.6;3.5;3.3
100.9;31.3;106.0;4.0;3.9
100.4;31.4;105.7;4.6;4.5
99.1;31.3;105.7;5.2;5.1
97.0;31.3;106.3;5.8;5.9
95.7;31.3;105.9;6.4;6.5
96.5;31.3;106.0;7.1;7.6
93.8;30.9;105.2;7.8;8.3
93.6;31.0;107.1;8.6;9.2
92.6;31.2;106.6;9.0;10.0
90.8;30.4;106.6;9.8;10.6
91.4;30.6;104.8;10.3;11.7
90.3;31.5;107.6;10.8;12.6
88.4;31.2;105.6;11.6;13.3
87.7;30.4;106.9;12.3;14.4
86.7;30.8;105.1;12.5;15.3
87.2;30.1;105.0;12.7;16.0
86.7;30.4;105.9;13.3;16.9
82.7;30.2;107.8;13.7;17.8
84.9;30.6;106.7;13.8;18.4
84.0;30.6;105.3;14.1;19.2
83.1;30.2;106.7;14.3;20.3
82.0;30.4;107.1;14.7;20.6
80.9;30.5;107.9;14.7;21.1
81.3;30.0;105.4;14.8;22.1
80.4;29.4;104.5;14.8;22.5
81.2;29.1;106.7;14.7;23.4
80.8;29.0;106.4;14.7;23.8
79.9;29.1;105.6;14.6;24.3
78.8;28.2;106.8;15.0;24.9
80.6;28.6;106.5;14.3;25.3
78.9;28.3;106.3;14.5;26.4
79.8;28.0;105.5;14.4;26.2
79.3;27.8;106.1;14.1;26.3
79.8;27.6;105.2;13.8;26.8
79.8;27.8;105.2;13.7;27.8
80.3;26.9;103.9;13.4;27.4
80.5;27.5;108.2;13.4;27.7
80.2;27.2;105.2;13.3;27.9
80.6;26.6;106.1;12.8;28.2
80.4;26.6;107.3;12.7;27.8
81.8;26.5;105.1;12.4;28.4
81.1;25.7;105.3;12.2;28.5
80.7;25.9;107.0;11.8;28.0
82.1;26.6;105.1;11.8;29.4
83.2;25.4;106.9;11.8;28.1
