1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
116.2;9.2;112.8;0.0;0.0
112.8;9.4;111.4;0.0;0.0
112.6;9.3;110.8;0.0;0.0
111.2;9.1;112.9;0.0;0.0
108.4;9.2;112.4;0.0;0.0
107.5;9.5;111.9;0.0;0.0
103.9;9.4;111.8;0.0;0.0
102.6;9.6;110.6;0.0;0.0
100.1;9.7;111.9;0.0;0.0
99.2;9.9;112.8;0.0;0.0
97.2;9.7;110.7;0.0;0.0
96.6;10.0;111.3;0.0;0.0
96.1;10.3;112.4;0.0;0.0
92.8;10.2;113.8;0.0;0.0
90.6;10.4;112.1;0.0;0.0
93.3;10.4;111.5;0.0;0.0
91.3;10.7;111.1;0.0;0.0
92.6;10.9;110.7;0.0;0.0
92.1;11.0;113.8;0.0;0.0
89.8;11.0;111.0;0.0;0.0
88.3;11.1;113.1;0.0;0.0
88.7;11.3;110.9;0.0;0.0
88.0;11.2;111.5;0.0;0.0
86.9;11.7;110.6;0.0;0.0
85.9;11.7;113.0;0.0;0.0
86.4;11.7;112.3;0.0;0.0
85.3;11.9;110.0;0.0;0.0
85.1;12.2;113.6;0.0;0.0
85.1;12.1;109.8;0.0;0.0
83.6;12.5;111.2;0.0;0.0
84.9;12.5;111.8;0.0;0.0
83.0;12.6;113.1;0.0;0.0
82.5;13.0;113.7;0.0;0.0
80.3;13.0;111.5;0.0;0.0
79.7;13.0;112.7;0.0;0.0
77.5;13.2;112.4;0.0;0.0
77.1;13.5;110.9;0.0;0.0
74.8;13.7;110.8;0.0;0.0
73.8;13.7;110.9;0.0;0.0
72.3;13.8;111.5;0.0;0.0
73.8;13.9;111.2;0.0;0.0
71.3;14.4;112.1;0.0;0.0
73.0;14.2;111.8;0.0;0.0
71.6;14.5;111.6;0.0;0.0
71.2;14.5;112.8;0.0;0.0
68.2;14.9;112.0;0.0;0.0
68.4;15.2;110.4;0.0;0.0
67.9;15.6;111.8;0.0;0.0
66.4;15.7;111.7;0.0;0.0
66.6;15.7;111.2;0.0;0.0
65.5;16.2;112.6;0.0;0.0
65.1;16.2;113.3;0.0;0.0
65.5;16.3;111.3;0.0;0.0
65.7;17.0;112.8;0.0;0.0
65.5;17.5;112.6;0.0;0.0
64.9;17.5;112.4;0.0;0.0
64.9;17.6;111.1;0.0;0.0
64.2;18.0;112.9;0.0;0.0
63.9;18.3;111.5;0.0;0.0
64.3;18.7;111.9;0.0;0.0
63.5;18.6;112.4;0.0;0.0
64.2;19.4;111.9;0.0;0.0
65.4;19.4;110.0;0.0;0.0
65.9;19.9;109.6;0.0;0.0
66.9;20.4;112.6;0.0;0.0
68.3;20.2;110.5;0.0;0.0
68.8;20.5;112.4;0.0;0.0
69.0;21.0;112.4;0.0;0.0
69.2;21.1;111.6;0.0;0.0
69.7;21.9;112.4;0.0;0.0
71.2;21.7;112.0;0.0;0.0
70.8;22.2;111.5;0.0;0.0
74.5;22.0;112.6;0.0;0.0
75.3;22.1;112.1;0.0;0.0
75.1;22.7;110.8;0.0;0.0
77.4;22.6;111.6;0.0;0.0
81.4;23.0;112.6;0.0;0.0
83.2;23.2;112.1;0.0;0.0
84.5;23.3;110.8;0.0;0.0
84.7;23.7;113.4;0.0;0.0
86.7;23.6;112.7;0.0;0.0
87.7;23.6;113.9;0.0;0.0
89.7;24.1;110.4;0.0;0.0
91.0;24.2;111.9;0.0;0.0
92.3;24.6;112.2;0.0;0.0
