1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
70.7;28.1;122.1;0.0;0.0
69.7;28.0;122.1;0.0;0.0
68.6;27.8;122.1;0.0;0.0
67.3;27.7;122.2;0.0;0.0
65.8;27.6;122.2;0.0;0.0
64.1;27.5;122.2;0.0;0.0
62.3;27.4;122.2;0.0;0.0
60.4;27.3;122.2;0.0;0.0
58.2;27.2;122.2;0.0;0.0
56.2;27.2;122.2;0.0;0.0
54.6;27.1;122.2;0.0;0.0
53.3;27.0;122.2;0.0;0.0
52.4;27.0;122.3;0.0;0.0
51.9;27.0;122.3;0.0;0.0
51.7;26.9;122.3;0.0;0.0
51.6;26.9;122.3;0.0;0.0
51.4;26.9;122.3;0.0;0.0
51.1;26.9;122.3;0.0;0.0
50.7;26.9;122.3;0.0;0.0
50.1;26.9;122.3;0.0;0.0
49.5;26.9;122.4;0.0;0.0
48.7;26.9;122.4;0.0;0.0
48.1;26.9;122.4;0.0;0.0
47.5;26.9;122.4;0.0;0.0
47.0;27.0;122.4;0.0;0.0
46.5;27.0;122.4;0.0;0.0
46.0;27.1;122.4;0.0;0.0
45.5;27.1;122.4;0.0;0.0
44.8;27.2;122.4;0.0;0.0
43.9;27.2;122.5;0.0;0.0
42.8;27.3;122.5;0.0;0.0
41.5;27.3;122.5;0.0;0.0
40.1;27.4;122.5;0.0;0.0
38.6;27.4;122.5;0.0;0.0
37.2;27.5;122.5;0.0;0.0
36.0;27.5;122.5;0.0;0.0
34.9;27.6;122.5;0.0;0.0
34.0;27.6;122.6;0.0;0.0
33.2;27.6;122.6;0.0;0.0
32.5;27.6;122.6;0.0;0.0
31.8;27.6;122.6;0.0;0.0
31.1;27.6;122.6;0.0;0.0
30.3;27.6;122.6;0.0;0.0
29.5;27.6;122.6;0.0;0.0
28.7;27.6;122.6;0.0;0.0
28.0;27.5;122.6;0.0;0.0
27.3;27.5;122.7;0.0;0.0
26.8;27.4;122.7;0.0;0.0
26.3;27.3;122.7;0.0;0.0
26.0;27.2;122.7;0.0;0.0
25.7;27.1;122.7;0.0;0.0
25.6;26.9;122.7;0.0;0.0
25.4;26.8;122.7;0.0;0.0
25.2;26.6;122.7;0.0;0.0
25.1;26.5;122.8;0.0;0.0
25.0;26.3;122.8;0.0;0.0
24.8;26.1;122.8;0.0;0.0
24.7;25.9;122.8;0.0;0.0
24.8;25.7;122.8;0.0;0.0
24.9;25.5;122.8;0.0;0.0
25.1;25.3;122.8;0.0;0.0
25.4;25.2;122.8;0.0;0.0
25.8;25.0;122.8;0.0;0.0
26.2;24.8;122.9;0.0;0.0
26.5;24.6;122.9;0.0;0.0
26.8;24.4;122.9;0.0;0.0
27.1;24.2;122.9;0.0;0.0
27.3;24.0;122.9;0.0;0.0
27.4;23.9;122.9;0.0;0.0
27.6;23.7;122.9;0.0;0.0
27.8;23.5;122.9;0.0;0.0
28.1;23.4;123.0;0.0;0.0
28.4;23.2;123.0;0.0;0.0
28.8;23.1;123.0;0.0;0.0
29.2;23.0;123.0;0.0;0.0
29.6;22.9;123.0;0.0;0.0
30.0;22.8;123.0;0.0;0.0
30.3;22.6;123.0;0.0;0.0
30.6;22.5;123.0;0.0;0.0
30.8;22.5;123.0;0.0;0.0
30.9;22.4;123.1;0.0;0.0
31.1;22.3;123.1;0.0;0.0
31.3;22.2;123.1;0.0;0.0
31.5;22.1;123.1;0.0;0.0
31.8;22.0;123.1;0.1;0.1
32.0;21.9;123.1;0.1;0.2
32.3;21.9;123.1;0.2;0.3
32.6;21.8;123.1;0.2;0.5
32.9;21.7;123.2;0.3;0.6
33.0;21.6;123.2;0.5;0.9
33.1;21.5;123.2;0.6;1.1
33.0;21.5;123.2;0.8;1.4
32.9;21.4;123.2;0.9;1.8
32.8;21.3;123.2;1.1;2.2
32.6;21.2;123.2;1.4;2.6
32.4;21.1;123.2;1.6;3.1
32.3;21.0;123.2;1.9;3.7
32.1;20.9;123.3;2.3;4.3
31.9;20.8;123.3;2.6;4.9
31.7;20.6;123.3;3.0;5.6
31.5;20.5;123.3;3.5;6.4
31.2;20.4;123.3;3.9;7.1
30.9;20.3;123.3;4.4;7.9
30.6;20.2;123.3;4.9;8.6
30.3;20.0;123.3;5.4;9.4
30.0;19.9;123.4;5.9;10.2
29.8;19.8;123.4;6.4;11.0
29.5;19.7;123.4;7.0;11.7
29.3;19.6;123.4;7.5;12.5
29.1;19.4;123.4;8.1;13.2
29.0;19.3;123.4;8.7;13.9
28.8;19.2;123.4;9.3;14.6
28.7;19.1;123.4;9.9;15.3
28.4;19.0;123.4;10.5;15.9
28.2;18.9;123.5;11.0;16.5
27.9;18.8;123.5;11.6;17.1
27.5;18.7;123.5;12.2;17.7
27.2;18.6;123.5;12.8;18.2
26.9;18.5;123.5;13.4;18.8
26.6;18.4;123.5;13.9;19.2
26.3;18.3;123.5;14.5;19.7
26.1;18.2;123.5;15.0;20.1
25.9;18.2;123.6;15.5;20.5
25.8;18.1;123.6;16.0;20.8
25.6;18.0;123.6;16.5;21.2
25.3;18.0;123.6;17.0;21.5
25.1;17.9;123.6;17.4;21.8
24.9;17.9;123.6;17.9;22.0
24.6;17.8;123.6;18.3;22.3
24.3;17.8;123.6;18.7;22.5
24.1;17.7;123.6;19.1;22.7
24.0;17.7;123.7;19.4;22.8
23.9;17.7;123.7;19.8;23.0
23.9;17.6;123.7;20.1;23.1
