1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
70.6;28.8;122.4;0.0;0.0
71.9;27.9;121.8;0.0;0.0
69.1;27.6;121.4;0.0;0.0
68.6;28.0;121.9;0.0;0.0
66.7;27.5;121.3;0.0;0.0
65.7;27.2;120.0;0.0;0.0
64.0;27.5;123.1;0.0;0.0
62.0;27.4;124.0;0.0;0.0
61.2;27.0;122.2;0.0;0.0
58.4;27.2;122.2;0.0;0.0
55.6;27.1;122.0;0.0;0.0
54.3;27.3;124.0;0.0;0.0
53.9;26.9;120.6;0.0;0.0
52.5;26.7;123.3;0.0;0.0
51.7;26.9;121.8;0.0;0.0
51.2;27.3;122.7;0.0;0.0
51.8;26.7;121.7;0.0;0.0
51.9;26.8;122.8;0.0;0.0
51.4;26.7;122.2;0.0;0.0
50.2;27.0;122.2;0.0;0.0
50.2;26.8;122.4;0.0;0.0
49.0;27.0;122.9;0.0;0.0
48.8;27.0;121.6;0.0;0.0
47.4;26.6;123.6;0.0;0.0
47.1;27.4;120.9;0.0;0.0
47.2;27.2;124.0;0.0;0.0
46.4;27.0;121.7;0.0;0.0
46.1;27.5;123.2;0.0;0.0
44.8;26.9;121.4;0.0;0.0
45.1;27.5;123.2;0.0;0.0
43.4;27.4;123.8;0.0;0.0
41.9;27.5;122.6;0.0;0.0
41.5;27.4;123.1;0.0;0.0
40.6;27.5;122.5;0.0;0.0
38.1;26.8;122.5;0.0;0.0
38.0;27.5;121.2;0.0;0.0
36.2;27.7;120.3;0.0;0.0
35.0;27.6;123.1;0.0;0.0
34.0;27.2;122.6;0.0;0.0
32.9;28.2;124.2;0.0;0.0
32.7;27.3;121.8;0.0;0.0
31.6;28.0;121.3;0.0;0.0
31.0;27.7;123.0;0.0;0.0
29.8;27.5;122.8;0.0;0.0
29.5;27.7;121.7;0.0;0.0
28.7;27.7;123.0;0.0;0.0
27.7;27.7;123.1;0.0;0.0
27.2;27.2;123.3;0.0;0.0
26.8;27.8;122.7;0.0;0.0
26.3;27.7;124.9;0.0;0.0
25.7;27.0;121.8;0.0;0.0
25.7;27.3;122.4;0.0;0.0
25.4;27.0;122.8;0.0;0.0
25.1;26.8;122.8;0.0;0.0
25.0;26.4;124.1;0.0;0.0
