2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
13.117226819595071;49.84378893725985;27.332470201901554;4.3814014074459084;6.5361504313835015;17.198282392549213;4.939550736282558;1.9969545439914496;3.495056721671132;7.615887011483691;8.140098848218598
13.026326000080195;50.582821357536716;27.284484039765072;4.391140405985195;6.454044711777739;16.84262784777983;4.86416070547586;1.961069216122268;3.5291609666045614;7.6159256119634495;8.065523587268009
13.035286505980629;49.80295026886688;27.104075679841337;4.390915438675074;6.445678841352649;16.785344633207565;4.921178012995392;1.9678623945062728;3.5624763493924108;7.518119506397759;8.188939988924991
12.957704218435936;49.77170716112255;27.35331822413527;4.305414110732638;6.454868621122147;16.57540057838882;4.858140400535938;1.942789123124643;3.492076325620745;7.4850558601650885;8.094342871613232
12.92913389555988;48.99449032419631;26.989850723742308;4.329742705527073;6.416688946987398;16.514094773573774;4.846883249285112;1.92775589193065;3.4802842046716984;7.576979740152216;7.976669736726357
12.750141633948905;48.88874315206125;26.708323809919115;4.194646602111917;6.3913853953965925;16.394553585451252;4.7017986967442456;1.9082317404447875;3.470905870094565;7.41896375828543;7.971938926037433
12.951809144762231;49.14509888936603;26.51004339885403;4.274840608141741;6.29124143945899;16.143413674806627;4.662035135832311;1.9425770197800627;3.4413699693519924;7.343894278491992;7.972792099876067
12.688112113916018;48.42279169490777;25.826434398979767;4.139120665651334;6.22022186368873;16.24600901497014;4.698998118653968;1.893233266546631;3.4098573628073896;7.233205415044542;7.877838256713829
12.484446135123909;47.2574560200171;26.18739921200215;4.138729702611688;6.207211954656191;15.845187912584587;4.537109572336248;1.8588116357952416;3.3273619517747908;7.178894105579183;7.730601533230419
11.933748799286676;46.25858429404297;25.862806297637075;4.100336475319752;6.172149735713072;15.941913120289993;4.652258828755945;1.8707424195025344;3.3291489399221117;7.164215969109723;7.732341029606477
12.07677794720196;47.20805171185694;25.333459141342463;3.995411677873036;6.040706107575937;15.751869490368748;4.593533063149518;1.8189751637287224;3.3106425435582647;7.0621330480741165;7.583167231788765
12.152454517584756;45.989213571860425;24.937892909041626;4.024401619106692;6.006313232467227;15.768296627447803;4.565912970296115;1.7963547272362272;3.2790016954346624;6.975845167664713;7.621741183291503
11.832962322339885;46.08121502047479;24.75967525706224;4.013955039360018;5.925341528309983;15.459605353715205;4.5746371475749275;1.8066517718298516;3.261708881132747;6.967965957709224;7.44336196186125
11.786581139457107;46.4311681085834;24.983177473622533;3.9792350207160623;5.808783473991099;15.338249702567415;4.5070592945130405;1.7963383618884343;3.26306983804097;6.917417695691942;7.431495585992511
12.011989827517233;46.345500432347926;25.102922997845567;3.988508769123893;5.91547115901696;15.304346001017885;4.405406887956588;1.791928334638907;3.262236820614767;6.928038821382855;7.5970572731851345
11.895046722355175;45.081082676155354;25.25519827456182;3.957318023719581;5.855635973291961;15.050141662860472;4.487207353339175;1.7932736417955513;3.18153457875754;6.845720953593832;7.466616757365847
11.710628824197247;45.68027376405371;25.01215903778396;3.983926813189604;6.025819316661522;15.0214628859742;4.552493436479566;1.7799987498496377;3.194271620687489;6.9582786800026675;7.371156719448547
11.819378028860898;45.782237106197;24.981921849353622;3.9008216307540233;5.85992474400958;15.242434018212267;4.4776981026476435;1.790833375390123;3.1755314558545984;6.950303337816004;7.425420373663645
11.863477861611395;45.476519013624255;24.644899811523928;3.96499521652697;5.953308677100325;15.644943984026408;4.548855960184797;1.791731400183025;3.1890943391917475;6.867773399786593;7.359292019161253
11.713650724071682;46.241499893757286;24.83003516346828;3.9073584070075444;5.950065193235496;15.599941669044853;4.377054968483293;1.788233973924916;3.2782450159459517;6.8300149510898365;7.55931319090479
11.722510250734215;45.0032193924486;24.816622814747905;3.942139771100949;6.007774567529893;15.030064206923884;4.469436152952673;1.812170297379844;3.1790723763723587;6.818162955720601;7.3469982131925535
11.823141158692474;45.07063198331267;24.745132333786028;3.9508859533162313;5.8695722098629455;15.307525133538935;4.494137464744166;1.7669179659890228;3.194753875190744;6.803707215458339;7.544237357588824
11.822217684831354;45.70145770922235;24.363930020758556;3.9021894892930655;5.811894669452322;15.049039360077936;4.412831598772842;1.7341810713915449;3.1734774207651157;6.9653895401079025;7.584035800735847
11.537748638354435;44.52673351718817;24.363693053701343;3.968138253076584;5.875166511660165;15.007100893075929;4.395488425211016;1.7587428605391024;3.1394898765064494;6.742161197372111;7.415582091501322
11.889268967171429;44.93424537546653;24.56362076986504;3.8782399070993856;5.852189125803488;14.842742734449118;4.267945892576152;1.7847268888153394;3.1856487813447414;6.8599015532372825;7.3454297429787445
11.726699898641119;44.87563555924242;24.341198864575585;3.9354008954891437;5.776188737358332;14.981297327844414;4.434905687282393;1.7578892252799991;3.1350540566677982;6.747230683642585;7.468253633423246
11.644882659463587;45.49287741926671;24.326954812155208;3.922882486766032;5.768862518373037;14.978224780681451;4.375549167050928;1.7709611207807123;3.1956070150671203;6.7137583166434025;7.3040368365200115
11.733989869058194;45.09176904379763;24.237763924001612;3.901526234214223;5.833862163539518;15.104404646333695;4.4491745984014175;1.7533855018920266;3.216379031481774;6.830394116297201;7.41509577887637
11.626077401564595;45.101327125845636;24.195385458387822;3.871519509971359;5.7432382764426135;15.008201217230885;4.439833484679752;1.7820062924328433;3.2112938666472197;6.833355673923844;7.363086371012218
11.667089575016961;44.33439874912201;24.532667669751355;3.9475344560238064;5.738644345257501;15.077080542905225;4.40063185744764;1.7680921194149355;3.161556197681377;6.787681497700411;7.251469792770855
11.44374770853198;45.001653300841284;24.215998311361588;3.907125322102776;5.847765727320668;15.223423764847968;4.330075978850822;1.7597960190277284;3.1077423496008945;6.737805237233813;7.183051872324324
11.668214496593725;43.951412328722846;24.598021640585213;3.855939267415226;5.764225846761099;15.14652906941716;4.402629156443921;1.752096495977883;3.155580682847897;6.677686087762387;7.2291337057516305
11.336457219629835;43.43731082979207;24.019795192210484;3.8954672857920967;5.70508544015542;14.534276205689244;4.285662207144496;1.7296511828962104;3.0991562233406014;6.765051207016951;7.156306300638753
11.497602065356185;44.02876919749938;23.72420268753541;3.743622775066312;5.605248052792279;14.787410597814715;4.327455406374495;1.6828879668044443;3.113866746194895;6.597748462366128;7.1743656974967545
11.365192252279213;43.45217780581596;23.807933471478425;3.7898078454634474;5.5627830249171515;14.779411257982506;4.261641763322676;1.6955319060561564;3.1237983568255903;6.506702199407602;7.099054709779415
11.462006545125027;44.270530262356644;23.0639524827742;3.747148598897663;5.603427036146399;14.498483628230453;4.280873145083815;1.6857708572573216;3.0937960825774904;6.532234886344483;7.026409259433311
11.09500379666631;43.228023792119856;23.306869704722015;3.7371740463555527;5.576662017043909;14.466142241842315;4.250174678213662;1.7093615974985434;3.062133499311168;6.509489754734781;7.079962817328829
11.155012335182194;42.476426092760455;23.29091614792233;3.642899335551367;5.4976538918796525;14.130290626557825;4.176829948313921;1.6795775633180892;3.0162749746909743;6.5208265469854485;6.994467898132091
11.047199299708364;42.528399401807306;23.54171894419024;3.6932543399025;5.555807890179592;14.008235161507134;4.223709929999769;1.670522892252526;3.0473383675016974;6.393284413966602;7.017001561466403
11.122604124921065;42.822425425208;23.379677178543176;3.696707724047005;5.506842850486586;14.326487896847622;4.169689050685487;1.6770023602549395;2.970644541812918;6.452846717556447;6.974029967006843
10.9948021169099;41.97592458756197;22.896438325190626;3.635877602097723;5.36706299849728;14.265795623858432;4.0897055948345615;1.6485902921117377;2.9786440918748163;6.427333434301773;7.009011828787199
11.166035153022447;41.80792603829225;23.193676757882443;3.6939356970555197;5.557209043066523;14.430175933040333;4.046051592710767;1.6519724319186393;2.944674466873588;6.395328506883142;6.941744041874943
11.088039866772464;41.75381232720221;22.60348302890889;3.6435924408290936;5.399749060296772;14.160869609142226;4.1560600275663235;1.650302225647319;2.9356461124290734;6.394913450600263;6.805319404993945
11.089254058781664;42.19717620698403;23.058819746044755;3.611835714282666;5.394564864222139;14.210369948144574;4.128290903742252;1.6644149202364094;2.9689594439574885;6.358891333848952;6.757365512930063
11.049222844841783;42.23651687545247;23.284672822223698;3.6166521013334942;5.4013774640943;14.108215599205868;4.217310201568525;1.6517678616717304;2.9136643759149687;6.325326986374147;6.779710832359122
10.995842884215591;42.03803399991671;22.917708320355764;3.5506888029620374;5.266997296314512;13.90052070667775;4.026174623980653;1.6436330921259823;2.938197813127616;6.299831838738122;6.8282324920015895
10.963872632885401;42.004532973233474;23.211054558091075;3.5405483197766436;5.2765734203786865;13.876027319451342;4.049861258661173;1.6488074949782332;2.9859252964731664;6.2000886967824185;6.840526744235495
10.862047422088676;41.081274710487264;22.46398191215471;3.6067425964974;5.365200622788847;14.168042191187453;4.07515358643098;1.6285943249688226;2.9323903140534613;6.327995640957253;6.743009138638897
10.594593722861289;41.18848812402196;22.35038515811081;3.6544414551969684;5.4430369553056845;13.819726755549581;4.128041863653865;1.5849622041821996;2.9104781263510566;6.246270523976603;6.786775495498567
10.688248938581543;41.74309309888019;22.608277143825674;3.5553720231059955;5.270875211224467;13.990877196255436;4.078005128171464;1.6155610656679174;2.9240404935037323;6.181595885888134;6.706517910614738
10.636829083221405;41.41173295226862;22.811841391913642;3.6198718829553447;5.273827899745135;13.924086867511516;4.0878810436643045;1.6181186072153806;2.9343386924190744;6.241078534426861;6.723263712542517
10.671008218522072;40.89204158975286;22.259161977324148;3.5588458789058297;5.4082986919590565;14.068153445900686;4.068716892874254;1.6389246403290476;2.889243044649042;6.240179419836714;6.725706558476722
10.792065750135192;41.606182744084116;22.29942201650096;3.6170272210863534;5.300149165268884;13.84210607357618;4.013033586578568;1.6237592347876757;2.9129721894826233;6.1799749850724846;6.745870248845964
10.666256002807764;41.80947145265678;22.58626822799954;3.629597673175636;5.350316163471291;13.852112417120788;4.024951015078148;1.6305713079255646;2.9292448125062287;6.237404682406068;6.799647055004468
10.79145243260234;41.64204641927536;22.87868536396684;3.6111554966568464;5.338980051290612;13.929667210302991;4.14974245625965;1.6290063816338216;2.9552654101716347;6.344989434205079;6.803706775762048
10.784100580695092;40.519465953980436;23.110214742473946;3.6254024783633705;5.362481147820173;14.034137339119571;4.071988938961528;1.6364221286585616;2.9236132697919137;6.272249908812996;6.863066039965797
10.742583966605556;42.01419384990815;22.55971003528189;3.5687810483918456;5.3458191063007385;14.033474066955339;4.1344339110140815;1.6485151150141186;2.989188871198228;6.3400616625291075;6.769919625065375
10.729726492753027;42.052044263662154;22.79072669407497;3.551820392720863;5.329027258642742;14.037439706519315;4.129957048239008;1.6292649448003684;2.9475361578690493;6.327426657057475;6.788847138577883
10.931235726040061;42.13901671116109;23.05972393100285;3.6446681474123626;5.4116628604529575;14.127662906960161;4.118279676934607;1.6002673292050933;2.962918140961581;6.248605782745947;6.787569702721666
10.736129654458368;42.568285960376365;22.508809031644873;3.619060685543031;5.394166373335925;13.889429939248917;4.127948006810767;1.6541264066571375;2.9101883447283488;6.444358252292799;6.839963114125588
11.038506269345572;41.54954336262462;22.75925940707376;3.6501034074842686;5.344003505614833;14.037150388649035;4.133659132554328;1.6433137272256124;2.970984205991503;6.32414926451562;6.937977115964322
10.913221860961473;42.68057093306361;22.99641772624187;3.6363661698406022;5.43187973417895;14.067063217349956;4.1600371995465775;1.6455958590983164;2.9629157237443056;6.354848687168549;6.805515233889012
11.043655766392677;41.64208605878584;23.21297497282439;3.6680412651684047;5.4520080106730715;14.159720121751963;4.193845629132284;1.6620010168547832;3.0198111690989764;6.5206778497750815;7.1109957367640195
