1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
96.8;5.8;130.7;0.0;0.0
95.6;5.8;130.7;0.0;0.0
94.2;5.9;130.7;0.0;0.0
92.5;5.9;130.7;0.0;0.0
90.7;5.9;130.7;0.0;0.0
88.8;6.0;130.7;0.0;0.0
86.7;6.1;130.7;0.0;0.0
84.5;6.1;130.7;0.0;0.0
82.2;6.2;130.7;0.0;0.0
79.9;6.3;130.7;0.0;0.0
78.1;6.4;130.7;0.0;0.0
76.6;6.5;130.7;0.0;0.0
75.6;6.6;130.7;0.0;0.0
74.9;6.7;130.7;0.0;0.0
74.7;6.8;130.7;0.0;0.0
74.6;6.9;130.7;0.0;0.0
74.4;7.0;130.7;0.0;0.0
74.0;7.1;130.7;0.0;0.0
73.6;7.2;130.7;0.0;0.0
73.0;7.3;130.7;0.0;0.0
72.4;7.4;130.7;0.0;0.0
71.7;7.5;130.7;0.0;0.0
71.1;7.6;130.7;0.0;0.0
70.6;7.7;130.7;0.0;0.0
70.2;7.7;130.7;0.0;0.0
70.0;7.8;130.7;0.0;0.0
69.8;7.8;130.7;0.0;0.0
69.5;7.9;130.7;0.0;0.0
69.0;7.9;130.8;0.0;0.0
68.4;7.9;130.8;0.0;0.0
67.5;7.9;130.8;0.0;0.0
66.4;7.9;130.8;0.0;0.0
65.1;7.9;130.8;0.0;0.0
63.7;7.9;130.8;0.0;0.0
62.6;7.8;130.8;0.0;0.0
61.6;7.8;130.8;0.0;0.0
60.7;7.8;130.8;0.0;0.0
60.0;7.8;130.8;0.0;0.0
59.5;7.7;130.8;0.0;0.0
59.0;7.7;130.8;0.0;0.0
58.5;7.7;130.8;0.0;0.0
58.0;7.6;130.8;0.0;0.0
57.4;7.6;130.8;0.0;0.0
56.8;7.6;130.8;0.0;0.0
56.2;7.5;130.8;0.0;0.0
55.6;7.5;130.8;0.0;0.0
55.1;7.5;130.8;0.0;0.0
54.7;7.5;130.8;0.0;0.0
54.5;7.5;130.8;0.0;0.0
54.3;7.5;130.8;0.0;0.0
54.3;7.5;130.8;0.0;0.0
54.4;7.5;130.8;0.0;0.0
54.4;7.5;130.8;0.0;0.0
54.4;7.5;130.8;0.0;0.0
54.4;7.5;130.8;0.0;0.0
54.5;7.5;130.8;0.0;0.0
54.5;7.6;130.8;0.0;0.0
54.6;7.6;130.8;0.0;0.0
54.9;7.6;130.8;0.0;0.0
55.4;7.7;130.8;0.0;0.0
56.0;7.7;130.8;0.0;0.0
56.9;7.8;130.8;0.0;0.0
58.0;7.8;130.8;0.0;0.0
59.2;7.9;130.8;0.0;0.0
60.2;7.9;130.8;0.0;0.0
61.2;8.0;130.8;0.0;0.0
62.1;8.0;130.8;0.0;0.0
62.9;8.1;130.8;0.0;0.0
63.6;8.1;130.8;0.0;0.0
64.4;8.2;130.8;0.0;0.0
65.5;8.3;130.8;0.0;0.0
66.8;8.4;130.8;0.0;0.0
68.3;8.4;130.8;0.0;0.0
70.0;8.5;130.8;0.0;0.0
72.0;8.6;130.8;0.0;0.0
74.0;8.7;130.8;0.0;0.0
76.0;8.7;130.8;0.0;0.0
77.8;8.8;130.8;0.0;0.0
79.6;8.9;130.8;0.0;0.0
81.2;9.0;130.8;0.0;0.0
82.8;9.1;130.8;0.0;0.0
84.3;9.2;130.8;0.0;0.0
85.8;9.3;130.8;0.0;0.0
87.4;9.4;130.8;0.0;0.0
88.9;9.5;130.8;0.1;0.1
90.4;9.6;130.8;0.3;0.2
91.9;9.6;130.8;0.4;0.3
93.3;9.7;130.8;0.6;0.4
94.5;9.8;130.8;0.8;0.6
95.4;9.9;130.8;1.1;0.7
96.1;10.0;130.8;1.4;0.9
96.5;10.1;130.8;1.7;1.2
96.7;10.3;130.8;2.1;1.4
96.6;10.4;130.8;2.6;1.7
96.5;10.5;130.8;3.1;2.0
