1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
85.9;38.7;109.6;0.0;0.0
84.5;37.9;111.4;0.0;0.0
84.7;37.6;111.0;0.0;0.0
83.1;37.8;111.5;0.0;0.0
82.1;37.9;112.6;0.0;0.0
80.5;38.1;111.1;0.0;0.0
77.2;37.9;112.0;0.0;0.0
76.2;38.7;111.3;0.0;0.0
73.7;38.1;111.7;0.0;0.0
70.0;37.6;111.4;0.0;0.0
69.1;38.2;110.9;0.0;0.0
68.1;38.1;111.5;0.0;0.0
65.3;38.0;114.3;0.0;0.0
64.8;38.0;110.5;0.0;0.0
63.7;38.0;112.8;0.0;0.0
63.9;37.5;110.5;0.0;0.0
64.7;37.6;111.2;0.0;0.0
64.5;38.2;110.9;0.0;0.0
63.8;38.4;113.7;0.0;0.0
63.2;38.3;113.6;0.0;0.0
63.4;37.7;112.7;0.0;0.0
62.5;37.8;110.5;0.0;0.0
61.4;37.5;113.7;0.0;0.0
62.3;38.2;112.2;0.0;0.0
61.7;38.9;112.4;0.0;0.0
60.6;37.8;110.5;0.0;0.0
60.5;38.1;111.0;0.0;0.0
60.1;38.0;111.6;0.0;0.0
58.8;38.1;113.7;0.0;0.0
59.6;38.3;111.2;0.0;0.0
58.6;38.5;113.0;0.0;0.0
56.5;38.6;111.7;0.0;0.0
56.9;39.0;115.2;0.0;0.0
55.0;38.3;112.7;0.0;0.0
52.7;38.6;111.3;0.0;0.0
51.6;39.5;112.5;0.0;0.0
51.1;38.9;112.4;0.0;0.0
49.8;40.0;111.5;0.0;0.0
48.8;39.4;110.3;0.0;0.0
48.7;39.9;111.2;0.0;0.0
47.8;39.4;109.3;0.0;0.0
46.3;39.8;114.2;0.0;0.0
46.0;40.6;113.0;0.0;0.0
45.0;39.9;111.2;0.0;0.0
44.2;40.7;112.0;0.0;0.0
44.2;40.3;112.8;0.0;0.0
42.3;41.4;111.4;0.0;0.0
42.3;41.1;111.5;0.0;0.0
41.3;41.8;111.9;0.0;0.0
41.7;41.4;109.5;0.0;0.0
40.4;41.7;111.5;0.0;0.0
40.6;41.9;113.0;0.0;0.0
40.5;41.6;113.0;0.0;0.0
40.2;40.9;112.1;0.0;0.0
40.4;41.9;109.5;0.0;0.0
40.2;41.9;112.1;0.0;0.0
40.4;42.3;112.7;0.0;0.0
40.8;42.5;111.9;0.0;0.0
39.7;42.7;112.6;0.0;0.0
39.7;42.8;113.7;0.0;0.0
40.8;43.4;112.1;0.0;0.0
42.1;42.1;112.1;0.0;0.0
41.8;42.1;114.2;0.0;0.0
43.5;42.2;112.1;0.0;0.0
44.5;42.5;109.0;0.0;0.0
47.1;42.5;112.1;0.0;0.0
46.6;42.5;112.7;0.0;0.0
48.0;42.5;113.2;0.0;0.0
50.0;42.5;112.3;0.0;0.0
50.7;42.3;110.4;0.0;0.0
51.0;42.4;113.4;0.0;0.0
50.8;42.1;111.8;0.0;0.0
53.5;43.2;113.3;0.0;0.0
55.4;43.1;112.3;0.0;0.0
56.5;42.3;110.2;0.0;0.0
58.8;42.8;111.0;0.0;0.0
60.9;42.3;113.8;0.0;0.0
63.8;42.3;113.2;0.0;0.0
64.5;43.2;112.9;0.0;0.0
67.5;42.0;110.8;0.0;0.0
68.8;42.0;111.5;0.0;0.0
71.5;42.5;112.8;0.0;0.0
72.5;42.7;114.2;0.0;0.0
74.9;42.0;112.4;0.0;0.0
75.9;41.6;112.7;0.0;0.0
79.2;42.3;112.2;0.1;0.1
80.6;42.3;110.2;0.1;0.1
81.0;42.4;114.0;0.2;0.2
83.2;41.9;113.6;0.3;0.3
83.3;42.0;113.5;0.4;0.4
84.3;42.7;112.8;0.5;0.6
87.1;43.3;112.1;0.6;0.8
87.7;42.9;112.6;0.7;1.0
87.7;42.8;112.4;0.9;1.2
87.8;43.8;111.7;1.1;1.5
87.1;44.1;113.0;1.4;1.8
88.1;43.2;112.5;1.6;2.2
86.9;44.0;111.9;1.9;2.5
85.4;44.6;112.5;2.1;3.0
84.8;45.4;112.6;2.5;3.5
84.0;45.4;111.6;2.8;4.0
84.4;46.6;115.5;3.1;4.6
83.2;46.7;110.9;3.4;5.2
82.1;47.9;113.6;3.8;5.8
81.2;47.9;112.9;4.2;6.6
80.2;48.2;115.1;4.6;7.2
77.8;48.9;112.9;4.9;8.3
77.3;50.0;114.0;5.4;8.7
75.5;50.1;111.2;5.8;9.8
73.2;51.1;111.6;6.1;10.4
72.3;50.5;111.9;6.4;11.3
71.4;52.8;114.4;6.8;12.0
69.8;52.7;112.1;7.0;13.1
67.8;53.3;111.8;7.6;13.8
65.9;53.2;112.0;7.8;14.7
64.3;54.2;113.5;8.3;15.5
63.8;53.6;110.8;8.5;16.5
62.9;55.1;112.4;9.0;17.6
62.1;54.7;113.0;9.1;18.4
59.9;55.5;114.1;9.3;19.1
59.3;54.8;112.9;9.6;19.8
58.3;55.5;110.4;10.1;20.4
57.8;54.3;111.7;10.3;21.2
56.2;56.8;111.9;10.4;22.2
55.2;55.0;112.2;10.8;22.9
55.1;55.8;113.1;11.1;23.3
54.9;53.7;112.1;11.1;24.2
53.9;53.8;113.2;11.4;24.8
53.7;53.4;111.8;11.6;25.2
53.5;53.0;110.7;11.7;25.5
53.5;52.3;113.0;11.7;26.5
53.9;51.4;112.0;12.1;26.6
52.7;51.1;111.8;12.3;27.6
52.7;51.7;110.8;12.5;28.1
51.9;50.8;112.9;12.4;28.6
52.1;50.2;114.1;12.3;29.0
53.8;50.1;111.5;12.7;28.3
52.4;49.9;113.8;12.6;28.9
53.6;49.1;114.5;12.9;29.9
53.3;48.8;114.4;13.0;30.2
53.5;48.8;113.3;12.9;29.9
53.2;49.7;112.1;13.0;30.5
53.5;48.8;113.6;13.2;30.6
54.7;48.4;111.0;13.4;30.5
53.5;48.1;113.8;13.0;31.0
53.5;48.1;114.7;13.2;30.2
52.9;48.8;112.1;13.3;30.7
51.9;48.2;110.5;13.5;30.5
50.9;49.6;114.7;13.4;30.2
51.5;49.4;112.1;13.3;31.1
50.1;50.1;111.2;13.5;30.5
49.9;50.2;115.7;13.2;30.2
49.5;50.1;115.2;13.3;30.0
49.4;50.7;114.1;13.3;30.3
49.9;52.9;112.1;13.2;29.9
49.1;52.7;113.8;13.3;29.5
49.6;53.0;111.3;13.2;28.9
48.9;52.6;114.5;13.0;29.0
47.5;53.8;114.2;12.9;28.2
46.2;53.8;112.7;12.9;27.9
46.3;55.7;114.1;12.7;27.0
45.0;55.9;112.1;12.6;26.8
44.1;57.5;112.8;12.2;26.6
44.1;57.2;111.9;12.1;25.5
42.8;58.8;114.9;12.0;24.7
42.8;60.2;112.8;11.6;24.8
42.7;60.2;113.9;11.4;23.7
42.7;62.4;112.4;11.2;23.0
42.8;62.6;111.8;10.8;22.2
42.4;63.6;112.1;10.4;21.1
43.8;64.3;112.9;10.1;20.0
44.4;64.5;113.9;9.7;19.2
45.6;64.1;113.9;9.3;18.3
44.8;66.5;114.0;9.0;17.3
45.3;64.5;111.6;8.3;16.2
45.6;66.4;113.4;8.1;14.9
45.4;68.7;113.7;7.6;14.0
45.2;68.5;115.0;7.1;13.3
45.6;69.2;113.4;6.6;12.0
45.1;69.9;113.1;6.1;11.1
46.0;70.7;114.0;5.7;9.9
46.3;70.3;111.3;5.2;9.0
45.3;70.6;112.3;4.6;7.9
47.4;71.8;112.7;4.1;7.0
47.3;72.7;112.0;3.7;6.1
49.0;71.6;110.5;3.2;5.3
48.8;73.5;114.8;2.7;4.4
49.3;72.3;112.7;2.3;3.7
50.0;72.7;112.8;1.9;3.0
49.9;71.3;113.4;1.6;2.4
50.1;73.3;115.5;1.3;1.9
50.8;73.5;111.2;0.9;1.4
50.3;73.9;113.6;0.7;1.0
49.9;74.3;110.7;0.5;0.7
51.2;73.4;112.0;0.3;0.4
50.2;72.7;112.6;0.2;0.2
51.0;72.3;114.4;0.1;0.1
51.5;73.5;113.8;0.0;0.0
50.7;72.8;114.1;0.0;0.0
52.3;72.5;111.0;0.0;0.0
51.2;72.6;113.9;0.0;0.0
51.4;70.8;113.6;0.0;0.0
52.9;71.5;114.1;0.0;0.0
51.9;70.2;113.1;0.0;0.0
53.3;69.2;113.6;0.0;0.0
53.3;70.2;114.4;0.0;0.0
54.2;70.6;113.1;0.0;0.0
54.0;68.8;114.3;0.0;0.0
55.1;67.8;112.5;0.0;0.0
56.0;68.9;114.7;0.0;0.0
57.2;68.3;112.6;0.0;0.0
56.7;67.5;116.3;0.0;0.0
57.1;68.3;112.2;0.0;0.0
59.2;67.5;112.4;0.0;0.0
59.5;67.4;113.8;0.0;0.0
61.1;67.9;113.1;0.0;0.0
62.3;66.6;112.9;0.0;0.0
61.8;67.3;113.4;0.0;0.0
63.1;66.6;110.7;0.0;0.0
62.1;66.9;113.7;0.0;0.0
62.9;68.1;114.0;0.0;0.0
64.7;67.0;116.5;0.0;0.0
65.7;68.7;114.6;0.0;0.0
65.5;68.9;113.3;0.0;0.0
67.0;70.1;113.5;0.0;0.0
69.6;70.0;113.4;0.0;0.0
68.6;69.4;114.0;0.0;0.0
69.2;70.6;114.5;0.0;0.0
69.4;71.0;113.0;0.0;0.0
67.6;72.1;115.3;0.0;0.0
69.1;71.8;114.5;0.0;0.0
68.5;73.0;115.0;0.0;0.0
67.4;72.7;114.1;0.0;0.0
66.4;73.1;114.0;0.0;0.0
65.6;74.1;114.2;0.0;0.0
65.2;73.1;115.6;0.0;0.0
63.1;75.2;113.8;0.0;0.0
62.7;74.6;114.4;0.0;0.0
60.7;76.7;116.3;0.0;0.0
60.0;76.8;115.8;0.0;0.0
58.5;76.6;115.2;0.0;0.0
57.1;78.3;115.8;0.0;0.0
55.9;78.7;112.9;0.0;0.0
54.5;78.9;114.9;0.0;0.0
52.3;79.9;115.1;0.0;0.0
50.9;79.0;114.8;0.0;0.0
49.2;80.4;114.6;0.0;0.0
48.9;81.6;113.3;0.0;0.0
46.9;78.8;112.3;0.0;0.0
45.5;80.0;112.5;0.0;0.0
44.5;80.0;112.6;0.0;0.0
43.7;79.4;114.3;0.0;0.0
42.4;81.0;116.9;0.0;0.0
41.2;80.3;114.0;0.0;0.0
41.2;80.2;115.4;0.0;0.0
40.7;79.7;114.2;0.0;0.0
38.8;81.2;112.7;0.0;0.0
38.9;80.3;110.9;0.0;0.0
37.9;80.0;112.0;0.0;0.0
37.5;79.6;112.3;0.0;0.0
36.9;79.6;115.3;0.0;0.0
37.1;80.2;114.5;0.0;0.0
36.2;79.1;114.1;0.0;0.0
35.6;78.8;114.3;0.0;0.0
35.6;77.7;112.8;0.0;0.0
35.6;78.2;116.2;0.0;0.0
36.0;78.9;114.0;0.0;0.0
36.4;78.4;114.4;0.0;0.0
36.7;77.1;114.5;0.0;0.0
38.2;76.2;113.1;0.0;0.0
40.4;75.8;114.9;0.0;0.0
41.4;76.3;112.1;0.0;0.0
44.4;75.5;114.5;0.0;0.0
47.3;74.3;114.3;0.0;0.0
50.2;74.2;114.5;0.0;0.0
52.8;75.5;114.7;0.0;0.0
53.4;74.2;113.2;0.0;0.0
54.5;71.9;115.2;0.0;0.0
55.2;72.9;115.4;0.0;0.0
55.4;71.9;114.9;0.0;0.0
53.4;72.2;114.5;0.0;0.0
52.2;72.1;113.2;0.0;0.0
52.0;70.0;113.2;0.0;0.0
52.8;71.3;110.9;0.0;0.0
51.7;69.7;113.6;0.0;0.0
51.8;70.8;114.2;0.0;0.0
52.5;71.5;114.2;0.0;0.0
51.5;72.0;114.2;0.0;0.0
50.4;71.7;113.8;0.0;0.0
49.8;71.2;114.5;0.0;0.0
48.1;72.8;116.4;0.0;0.0
46.6;72.7;113.2;0.0;0.0
44.1;72.6;116.3;0.0;0.0
42.0;73.3;112.1;0.0;0.0
39.8;72.6;113.9;0.0;0.0
37.5;73.4;115.8;0.0;0.0
34.1;74.8;113.3;0.0;0.0
30.6;75.9;111.5;0.0;0.0
29.0;75.8;115.4;0.0;0.0
26.4;75.5;114.6;0.0;0.0
24.4;78.8;113.8;0.0;0.0
22.7;78.9;113.6;0.0;0.0
21.4;77.9;115.9;0.0;0.0
21.2;79.0;113.6;0.0;0.0
20.7;79.7;114.5;0.0;0.0
19.8;80.3;114.4;0.0;0.0
19.3;79.7;114.8;0.0;0.0
18.5;80.7;115.1;0.0;0.0
17.6;79.8;112.8;0.0;0.0
16.9;80.4;115.1;0.0;0.0
16.4;81.1;113.3;0.0;0.0
16.1;79.8;115.2;0.0;0.0
15.7;80.7;114.5;0.0;0.0
15.7;80.3;113.8;0.0;0.0
15.8;80.7;115.3;0.0;0.0
16.2;80.1;114.5;0.0;0.0
16.2;80.8;115.8;0.0;0.0
16.3;79.0;116.5;0.0;0.0
16.6;78.6;113.4;0.0;0.0
16.2;75.9;115.1;0.0;0.0
16.6;76.0;115.3;0.0;0.0
16.1;76.3;115.3;0.0;0.0
15.0;74.5;116.3;0.0;0.0
15.2;74.1;114.3;0.0;0.0
14.8;72.1;113.5;0.0;0.0
14.6;72.3;111.8;0.0;0.0
15.0;69.7;116.0;0.0;0.0
15.2;71.1;114.2;0.0;0.0
15.4;68.5;118.0;0.0;0.0
16.0;69.8;113.5;0.0;0.0
16.3;68.3;115.3;0.0;0.0
16.2;66.1;116.5;0.0;0.0
16.2;66.8;115.5;0.0;0.0
15.5;65.6;115.7;0.0;0.0
15.7;65.1;112.2;0.0;0.0
15.4;64.3;115.7;0.0;0.0
15.5;64.7;113.1;0.0;0.0
15.1;65.0;114.0;0.0;0.0
15.2;65.6;114.6;0.0;0.0
15.0;64.6;114.8;0.0;0.0
15.1;65.8;115.8;0.0;0.0
14.9;66.5;113.7;0.0;0.0
14.6;64.1;115.3;0.0;0.0
14.0;65.9;113.9;0.0;0.0
13.9;66.5;116.2;0.0;0.0
13.6;66.9;114.9;0.0;0.0
13.1;67.8;114.5;0.0;0.0
13.3;66.4;114.9;0.0;0.0
13.3;67.6;113.6;0.0;0.0
13.3;69.1;114.4;0.0;0.0
13.7;70.3;114.0;0.0;0.0
14.7;72.2;112.2;0.0;0.0
15.4;69.0;116.1;0.0;0.0
16.1;70.1;114.7;0.0;0.0
16.6;72.2;116.2;0.0;0.0
17.2;71.5;114.4;0.0;0.0
17.7;71.6;116.0;0.0;0.0
18.6;72.0;115.4;0.0;0.0
19.5;70.7;115.4;0.0;0.0
20.8;71.2;116.8;0.0;0.0
22.3;70.8;115.5;0.0;0.0
24.1;70.2;115.9;0.0;0.0
25.5;71.3;114.7;0.0;0.0
28.6;70.1;111.9;0.0;0.0
31.2;69.6;114.8;0.0;0.0
33.8;69.5;114.8;0.0;0.0
36.1;69.3;117.4;0.0;0.0
38.7;66.9;114.4;0.0;0.0
41.0;67.9;114.7;0.0;0.0
43.7;67.5;115.8;0.0;0.0
46.6;65.7;115.2;0.0;0.0
49.2;64.5;114.7;0.0;0.0
51.4;63.1;116.2;0.0;0.0
54.1;62.2;113.4;0.1;0.1
55.9;62.2;114.5;0.2;0.3
59.4;62.3;112.4;0.3;0.4
62.8;60.5;114.5;0.5;0.6
64.5;60.2;115.7;0.7;0.8
65.0;58.2;115.9;0.9;1.1
66.2;57.3;114.3;1.1;1.4
67.4;57.9;114.7;1.4;1.8
70.2;55.1;115.3;1.7;2.2
69.7;55.6;117.4;2.0;2.6
69.8;55.0;114.8;2.4;3.1
70.6;54.5;116.5;2.8;3.7
70.2;53.7;115.1;3.3;4.3
71.4;55.2;113.7;3.8;4.9
69.4;53.5;115.2;4.2;5.7
69.2;54.3;114.9;4.8;6.5
71.2;53.1;116.4;5.3;7.3
67.8;52.8;114.1;5.8;8.1
67.4;53.6;113.8;6.3;8.8
