1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
94.5;6.8;116.2;0.0;0.0
93.5;6.6;116.1;0.0;0.0
91.8;6.6;115.1;0.0;0.0
90.9;6.5;116.4;0.0;0.0
89.9;6.4;118.2;0.0;0.0
89.7;6.5;116.2;0.0;0.0
86.7;6.4;117.0;0.0;0.0
84.1;6.3;116.3;0.0;0.0
81.7;6.2;118.4;0.0;0.0
81.5;6.2;115.1;0.0;0.0
78.8;6.2;116.4;0.0;0.0
78.6;6.2;115.8;0.0;0.0
76.3;6.1;117.3;0.0;0.0
76.3;6.1;115.2;0.0;0.0
75.3;6.1;116.7;0.0;0.0
76.4;6.1;114.7;0.0;0.0
74.7;6.0;117.2;0.0;0.0
76.0;5.9;116.6;0.0;0.0
75.4;6.0;117.2;0.0;0.0
73.6;6.0;113.8;0.0;0.0
74.9;5.9;115.8;0.0;0.0
73.8;5.8;116.1;0.0;0.0
73.5;6.0;115.8;0.0;0.0
71.5;5.9;114.1;0.0;0.0
73.7;5.8;115.6;0.0;0.0
71.7;5.8;116.5;0.0;0.0
72.8;5.8;117.0;0.0;0.0
73.1;5.7;118.3;0.0;0.0
71.6;5.8;116.2;0.0;0.0
71.6;5.6;116.9;0.0;0.0
71.3;5.6;115.3;0.0;0.0
70.1;5.7;115.6;0.0;0.0
67.8;5.7;116.9;0.0;0.0
66.6;5.6;117.4;0.0;0.0
66.5;5.6;115.5;0.0;0.0
65.6;5.5;116.2;0.0;0.0
63.4;5.5;116.2;0.0;0.0
64.4;5.5;115.8;0.0;0.0
62.1;5.6;118.6;0.0;0.0
61.8;5.4;114.5;0.0;0.0
62.9;5.4;115.2;0.0;0.0
61.0;5.4;114.3;0.0;0.0
61.1;5.3;115.3;0.0;0.0
60.8;5.4;116.4;0.0;0.0
59.3;5.4;116.8;0.0;0.0
59.9;5.3;116.1;0.0;0.0
58.0;5.1;117.0;0.0;0.0
58.6;5.1;115.6;0.0;0.0
58.1;5.2;115.4;0.0;0.0
57.9;5.2;115.4;0.0;0.0
56.8;5.2;115.8;0.0;0.0
57.5;5.2;116.5;0.0;0.0
59.1;5.1;115.4;0.0;0.0
58.4;5.0;117.8;0.0;0.0
58.0;5.1;114.7;0.0;0.0
58.4;5.1;116.5;0.0;0.0
59.0;5.1;116.6;0.0;0.0
57.7;4.9;114.3;0.0;0.0
59.9;4.9;116.2;0.0;0.0
59.5;4.9;117.4;0.0;0.0
60.8;4.9;115.5;0.0;0.0
61.7;4.9;117.2;0.0;0.0
63.9;4.8;116.9;0.0;0.0
65.0;4.9;115.2;0.0;0.0
65.8;4.7;116.7;0.0;0.0
67.6;4.7;115.6;0.0;0.0
68.3;4.8;116.9;0.0;0.0
70.1;4.8;118.2;0.0;0.0
70.2;4.9;115.6;0.0;0.0
71.4;4.8;116.3;0.0;0.0
73.1;4.8;116.2;0.0;0.0
73.9;4.8;115.5;0.0;0.0
75.3;4.9;116.2;0.0;0.0
76.7;4.8;116.7;0.0;0.0
79.6;4.9;114.6;0.0;0.0
79.8;4.8;114.6;0.0;0.0
83.1;4.9;116.9;0.0;0.0
