1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
71.9;51.6;100.6;0.0;0.0
70.5;51.8;100.6;0.0;0.0
69.0;52.0;100.5;0.0;0.0
67.2;52.2;100.5;0.0;0.0
65.3;52.4;100.5;0.0;0.0
63.3;52.6;100.5;0.0;0.0
61.2;52.7;100.5;0.0;0.0
59.0;52.9;100.4;0.0;0.0
56.7;53.0;100.4;0.0;0.0
54.5;53.2;100.4;0.0;0.0
52.7;53.3;100.4;0.0;0.0
51.3;53.5;100.4;0.0;0.0
50.3;53.6;100.3;0.0;0.0
49.6;53.7;100.3;0.0;0.0
49.4;53.8;100.3;0.0;0.0
49.3;53.9;100.3;0.0;0.0
49.2;54.0;100.3;0.0;0.0
48.9;54.1;100.3;0.0;0.0
48.6;54.1;100.2;0.0;0.0
48.1;54.2;100.2;0.0;0.0
47.6;54.2;100.2;0.0;0.0
47.1;54.3;100.2;0.0;0.0
46.6;54.3;100.2;0.0;0.0
46.3;54.3;100.1;0.0;0.0
46.0;54.3;100.1;0.0;0.0
45.8;54.3;100.1;0.0;0.0
45.7;54.3;100.1;0.0;0.0
45.5;54.3;100.1;0.0;0.0
45.2;54.2;100.1;0.0;0.0
44.6;54.2;100.0;0.0;0.0
43.9;54.1;100.0;0.0;0.0
43.0;54.0;100.0;0.0;0.0
41.9;53.9;100.0;0.0;0.0
40.7;53.7;100.0;0.0;0.0
39.7;53.6;99.9;0.0;0.0
38.9;53.4;99.9;0.0;0.0
38.3;53.2;99.9;0.0;0.0
37.8;53.0;99.9;0.0;0.0
37.5;52.7;99.9;0.0;0.0
37.3;52.5;99.9;0.0;0.0
37.1;52.2;99.8;0.0;0.0
36.9;51.9;99.8;0.0;0.0
36.7;51.5;99.8;0.0;0.0
36.6;51.2;99.8;0.0;0.0
36.4;50.8;99.8;0.0;0.0
36.3;50.3;99.7;0.0;0.0
36.4;49.9;99.7;0.0;0.0
36.5;49.4;99.7;0.0;0.0
36.9;48.9;99.7;0.0;0.0
37.3;48.3;99.7;0.0;0.0
37.9;47.8;99.7;0.0;0.0
38.5;47.2;99.6;0.0;0.0
39.2;46.6;99.6;0.0;0.0
39.9;46.1;99.6;0.0;0.0
40.6;45.5;99.6;0.0;0.0
41.2;44.9;99.6;0.0;0.0
41.9;44.3;99.5;0.0;0.0
42.7;43.7;99.5;0.0;0.0
43.6;43.2;99.5;0.0;0.0
44.8;42.7;99.5;0.0;0.0
46.1;42.1;99.5;0.0;0.0
47.6;41.6;99.5;0.0;0.0
49.2;41.2;99.4;0.0;0.0
50.9;40.8;99.4;0.0;0.0
52.5;40.4;99.4;0.0;0.0
