1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
92.5;10.2;129.9;0.0;0.0
91.3;10.2;129.9;0.0;0.0
89.9;10.1;129.9;0.0;0.0
88.2;10.1;129.9;0.0;0.0
86.4;10.1;129.9;0.0;0.0
84.5;10.2;129.9;0.0;0.0
82.4;10.2;130.0;0.0;0.0
80.2;10.3;130.0;0.0;0.0
77.9;10.3;130.0;0.0;0.0
75.6;10.4;130.0;0.0;0.0
73.8;10.5;130.0;0.0;0.0
72.4;10.6;130.0;0.0;0.0
71.3;10.7;130.0;0.0;0.0
70.7;10.7;130.0;0.0;0.0
70.4;10.8;130.0;0.0;0.0
70.3;10.9;130.0;0.0;0.0
70.1;11.0;130.0;0.0;0.0
69.8;11.1;130.1;0.0;0.0
69.4;11.2;130.1;0.0;0.0
68.9;11.3;130.1;0.0;0.0
68.3;11.4;130.1;0.0;0.0
67.6;11.5;130.1;0.0;0.0
67.1;11.5;130.1;0.0;0.0
66.7;11.6;130.1;0.0;0.0
66.3;11.6;130.1;0.0;0.0
66.1;11.7;130.1;0.0;0.0
65.9;11.7;130.1;0.0;0.0
65.7;11.7;130.1;0.0;0.0
65.2;11.7;130.2;0.0;0.0
64.6;11.6;130.2;0.0;0.0
63.7;11.6;130.2;0.0;0.0
62.7;11.6;130.2;0.0;0.0
61.4;11.5;130.2;0.0;0.0
60.1;11.5;130.2;0.0;0.0
58.9;11.5;130.2;0.0;0.0
58.0;11.4;130.2;0.0;0.0
57.1;11.3;130.2;0.0;0.0
56.4;11.3;130.2;0.0;0.0
55.9;11.2;130.2;0.0;0.0
55.4;11.2;130.2;0.0;0.0
54.9;11.1;130.3;0.0;0.0
54.4;11.1;130.3;0.0;0.0
53.9;11.0;130.3;0.0;0.0
53.3;11.0;130.3;0.0;0.0
52.7;11.0;130.3;0.0;0.0
52.2;11.0;130.3;0.0;0.0
51.7;10.9;130.3;0.0;0.0
51.4;10.9;130.3;0.0;0.0
51.2;10.9;130.3;0.0;0.0
51.0;10.9;130.3;0.0;0.0
51.0;11.0;130.3;0.0;0.0
51.0;11.0;130.4;0.0;0.0
51.1;11.0;130.4;0.0;0.0
51.1;11.1;130.4;0.0;0.0
51.1;11.1;130.4;0.0;0.0
51.1;11.2;130.4;0.0;0.0
51.1;11.2;130.4;0.0;0.0
51.2;11.3;130.4;0.0;0.0
51.6;11.4;130.4;0.0;0.0
52.1;11.5;130.4;0.0;0.0
52.8;11.5;130.4;0.0;0.0
53.7;11.6;130.4;0.0;0.0
54.8;11.7;130.4;0.0;0.0
56.0;11.8;130.5;0.0;0.0
57.1;11.9;130.5;0.0;0.0
58.1;12.0;130.5;0.0;0.0
59.0;12.1;130.5;0.0;0.0
59.9;12.2;130.5;0.0;0.0
60.6;12.3;130.5;0.0;0.0
61.4;12.3;130.5;0.0;0.0
62.5;12.4;130.5;0.0;0.0
63.8;12.5;130.5;0.0;0.0
65.4;12.6;130.5;0.0;0.0
67.2;12.7;130.5;0.0;0.0
69.3;12.8;130.6;0.0;0.0
71.5;12.8;130.6;0.0;0.0
73.5;12.9;130.6;0.0;0.0
75.5;13.0;130.6;0.0;0.0
77.3;13.0;130.6;0.0;0.0
79.1;13.1;130.6;0.0;0.0
80.7;13.1;130.6;0.0;0.0
82.4;13.2;130.6;0.0;0.0
84.1;13.2;130.6;0.0;0.0
85.8;13.2;130.6;0.0;0.0
87.5;13.3;130.6;0.1;0.1
89.2;13.3;130.7;0.1;0.2
90.9;13.3;130.7;0.2;0.3
92.6;13.3;130.7;0.3;0.5
94.0;13.3;130.7;0.4;0.7
95.2;13.3;130.7;0.5;0.9
96.3;13.3;130.7;0.6;1.1
97.1;13.3;130.7;0.8;1.4
97.6;13.3;130.7;1.0;1.7
98.1;13.3;130.7;1.1;2.0
98.4;13.2;130.7;1.4;2.4
98.6;13.2;130.7;1.6;2.8
98.7;13.2;130.7;1.9;3.3
98.7;13.1;130.8;2.2;3.7
98.6;13.1;130.8;2.5;4.3
98.4;13.0;130.8;2.8;4.8
98.1;12.9;130.8;3.2;5.4
97.8;12.9;130.8;3.6;6.0
97.5;12.8;130.8;4.0;6.6
97.0;12.7;130.8;4.4;7.2
96.6;12.6;130.8;4.8;7.8
96.1;12.6;130.8;5.2;8.4
95.6;12.5;130.8;5.6;9.0
95.0;12.4;130.8;6.1;9.6
94.5;12.4;130.9;6.5;10.2
94.0;12.3;130.9;7.0;10.8
93.5;12.2;130.9;7.4;11.4
92.9;12.2;130.9;7.9;12.0
92.4;12.1;130.9;8.3;12.5
91.7;12.0;130.9;8.8;13.1
91.0;12.0;130.9;9.2;13.6
90.3;12.0;130.9;9.7;14.1
89.5;11.9;130.9;10.1;14.6
88.7;11.9;130.9;10.5;15.1
87.9;11.9;130.9;11.0;15.5
87.2;11.9;130.9;11.3;15.9
86.5;11.9;131.0;11.7;16.3
85.8;11.9;131.0;12.1;16.7
85.1;11.9;131.0;12.5;17.0
84.4;11.9;131.0;12.8;17.3
83.8;11.9;131.0;13.1;17.6
83.2;11.9;131.0;13.4;17.9
82.6;12.0;131.0;13.7;18.2
82.1;12.0;131.0;14.0;18.4
81.5;12.1;131.0;14.3;18.7
81.0;12.1;131.0;14.6;18.9
80.5;12.2;131.0;14.8;19.1
80.1;12.2;131.1;15.0;19.3
79.7;12.3;131.1;15.3;19.5
79.3;12.3;131.1;15.5;19.7
79.0;12.4;131.1;15.6;19.9
78.7;12.5;131.1;15.8;20.1
78.5;12.5;131.1;16.0;20.2
78.3;12.6;131.1;16.1;20.4
78.3;12.7;131.1;16.3;20.5
78.3;12.7;131.1;16.4;20.7
78.4;12.8;131.1;16.5;20.8
78.5;12.8;131.1;16.5;21.0
78.4;12.9;131.2;16.6;21.1
