1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
92.3;10.3;129.0;0.0;0.0
92.7;10.2;130.9;0.0;0.0
90.9;10.2;128.8;0.0;0.0
90.0;10.3;129.0;0.0;0.0
88.7;10.0;131.4;0.0;0.0
85.9;10.1;132.2;0.0;0.0
84.6;10.2;129.5;0.0;0.0
81.8;10.0;130.9;0.0;0.0
80.3;10.2;130.3;0.0;0.0
76.7;10.3;129.5;0.0;0.0
75.3;10.4;129.7;0.0;0.0
73.6;10.4;131.9;0.0;0.0
71.6;10.5;128.7;0.0;0.0
71.9;10.5;129.5;0.0;0.0
70.3;10.6;128.7;0.0;0.0
71.1;10.7;130.2;0.0;0.0
70.2;10.8;131.7;0.0;0.0
70.1;11.2;130.2;0.0;0.0
70.6;11.3;128.7;0.0;0.0
68.9;11.2;129.8;0.0;0.0
68.5;11.2;130.4;0.0;0.0
69.2;11.3;131.4;0.0;0.0
68.0;11.3;129.4;0.0;0.0
67.5;11.4;129.4;0.0;0.0
67.9;11.5;130.0;0.0;0.0
66.3;11.8;127.7;0.0;0.0
65.4;11.7;128.7;0.0;0.0
65.4;11.4;129.6;0.0;0.0
65.8;11.6;129.2;0.0;0.0
65.7;11.9;128.9;0.0;0.0
64.3;11.7;130.3;0.0;0.0
63.7;11.6;131.2;0.0;0.0
60.7;11.5;131.1;0.0;0.0
61.5;11.6;130.3;0.0;0.0
61.2;11.5;130.9;0.0;0.0
58.7;11.6;129.8;0.0;0.0
58.6;11.4;127.7;0.0;0.0
56.0;11.3;131.1;0.0;0.0
56.8;11.3;130.7;0.0;0.0
55.6;11.2;130.4;0.0;0.0
55.3;11.3;131.1;0.0;0.0
54.9;11.0;133.3;0.0;0.0
54.6;11.1;129.8;0.0;0.0
53.3;11.0;131.8;0.0;0.0
53.1;11.1;130.5;0.0;0.0
52.7;11.1;130.7;0.0;0.0
51.4;11.2;128.4;0.0;0.0
52.0;11.1;130.0;0.0;0.0
51.3;10.8;130.6;0.0;0.0
51.5;10.9;130.7;0.0;0.0
51.9;11.0;133.3;0.0;0.0
51.9;11.0;130.7;0.0;0.0
51.4;11.1;131.6;0.0;0.0
50.5;11.0;129.1;0.0;0.0
50.7;11.2;130.3;0.0;0.0
51.0;11.3;129.8;0.0;0.0
51.6;11.0;128.9;0.0;0.0
50.4;11.3;132.0;0.0;0.0
51.6;11.3;131.3;0.0;0.0
51.2;11.5;128.9;0.0;0.0
52.1;11.5;131.3;0.0;0.0
52.5;11.5;132.0;0.0;0.0
53.8;11.7;129.0;0.0;0.0
54.8;11.7;128.8;0.0;0.0
56.0;11.8;129.2;0.0;0.0
57.0;12.2;132.7;0.0;0.0
58.1;12.1;131.8;0.0;0.0
58.3;12.0;132.5;0.0;0.0
60.4;12.3;129.0;0.0;0.0
60.0;12.4;131.9;0.0;0.0
60.2;12.4;132.0;0.0;0.0
63.4;12.4;129.6;0.0;0.0
63.5;12.4;129.8;0.0;0.0
64.7;12.8;130.6;0.0;0.0
68.0;12.5;130.1;0.0;0.0
69.3;12.7;130.3;0.0;0.0
70.5;12.8;129.6;0.0;0.0
74.2;12.7;130.4;0.0;0.0
74.6;13.1;129.6;0.0;0.0
77.4;12.9;131.9;0.0;0.0
80.7;13.0;132.0;0.0;0.0
81.7;13.0;132.3;0.0;0.0
83.7;13.3;131.5;0.0;0.0
84.8;13.3;130.0;0.0;0.0
85.9;13.1;130.0;0.0;0.0
85.8;13.2;131.2;0.1;0.1
89.1;13.3;128.5;0.1;0.2
91.8;13.2;131.7;0.2;0.3
92.6;13.5;131.1;0.3;0.5
93.4;13.4;131.1;0.4;0.6
94.2;13.5;131.4;0.5;0.9
95.7;13.3;132.4;0.6;1.1
96.1;13.4;131.6;0.8;1.4
98.3;13.3;129.0;1.0;1.7
97.3;13.2;129.6;1.1;2.0
98.9;13.2;129.9;1.4;2.4
97.5;13.2;131.0;1.6;2.8
100.7;13.4;129.0;1.9;3.3
97.6;13.0;131.5;2.2;3.7
98.9;13.2;128.7;2.5;4.3
99.9;13.2;129.1;2.8;4.8
97.8;13.1;131.9;3.2;5.3
100.7;12.9;130.8;3.6;6.0
97.7;12.9;131.6;4.0;6.6
96.8;12.9;130.7;4.4;7.1
96.1;12.7;132.1;4.8;7.7
96.1;12.7;131.3;5.2;8.3
96.3;12.6;129.4;5.6;9.0
95.5;12.6;128.9;6.1;9.6
95.7;12.1;132.4;6.7;10.2
93.0;12.2;134.9;7.1;11.0
94.1;12.4;129.4;7.3;11.5
92.7;12.0;131.2;7.9;11.9
92.6;12.1;129.5;8.4;12.5
92.6;12.2;132.8;8.8;13.2
92.1;12.2;133.3;9.2;13.8
91.3;12.1;131.5;9.6;14.2
87.2;12.0;132.0;10.0;14.6
89.1;11.8;132.8;10.6;15.1
88.1;11.8;130.7;10.8;15.2
88.3;11.8;129.7;11.3;15.9
86.3;11.9;133.1;11.7;16.5
85.7;11.8;131.6;12.2;16.7
84.1;12.0;131.6;12.6;17.4
84.4;12.1;129.7;12.8;17.5
83.1;11.9;131.1;13.0;17.7
83.2;12.1;129.5;13.5;18.0
84.4;12.0;132.5;13.7;18.2
83.3;11.9;130.2;14.0;18.1
82.2;11.9;131.2;14.4;18.8
80.4;12.1;131.2;14.7;18.8
79.2;12.0;131.1;14.8;18.8
80.4;12.3;132.0;15.0;19.1
80.5;12.3;132.5;15.1;19.5
79.1;12.3;132.3;15.5;19.7
78.4;12.7;130.5;15.7;19.8
78.7;12.5;132.4;15.8;20.3
78.5;12.7;128.2;15.9;20.2
79.4;12.5;131.8;16.4;20.7
78.8;12.4;130.6;16.1;20.5
78.6;12.7;131.7;16.2;20.3
78.5;12.7;132.5;16.5;20.8
77.3;12.9;130.0;16.5;20.9
76.9;13.1;132.1;16.6;21.4
78.3;13.0;133.3;16.7;21.6
78.3;13.0;130.7;16.8;21.8
76.5;13.0;129.3;16.7;21.7
75.1;13.1;129.1;16.6;21.4
76.8;13.0;131.1;16.7;21.6
