1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
85.2;38.1;111.7;0.0;0.0
84.1;38.1;111.7;0.0;0.0
82.6;38.2;111.7;0.0;0.0
81.0;38.2;111.7;0.0;0.0
79.2;38.2;111.7;0.0;0.0
77.3;38.2;111.7;0.0;0.0
75.3;38.2;111.8;0.0;0.0
73.2;38.2;111.8;0.0;0.0
70.9;38.2;111.8;0.0;0.0
68.8;38.1;111.8;0.0;0.0
67.0;38.1;111.8;0.0;0.0
65.7;38.1;111.8;0.0;0.0
64.8;38.1;111.8;0.0;0.0
64.3;38.0;111.8;0.0;0.0
64.1;38.0;111.8;0.0;0.0
64.2;38.0;111.8;0.0;0.0
64.1;38.0;111.8;0.0;0.0
63.9;38.0;111.9;0.0;0.0
63.6;37.9;111.9;0.0;0.0
63.1;37.9;111.9;0.0;0.0
62.6;38.0;111.9;0.0;0.0
62.0;38.0;111.9;0.0;0.0
61.5;38.0;111.9;0.0;0.0
61.0;38.0;111.9;0.0;0.0
60.7;38.1;111.9;0.0;0.0
60.4;38.2;111.9;0.0;0.0
60.1;38.2;111.9;0.0;0.0
59.8;38.3;111.9;0.0;0.0
59.3;38.4;112.0;0.0;0.0
58.5;38.5;112.0;0.0;0.0
57.5;38.6;112.0;0.0;0.0
56.2;38.8;112.0;0.0;0.0
54.8;38.9;112.0;0.0;0.0
53.2;39.0;112.0;0.0;0.0
51.9;39.2;112.0;0.0;0.0
50.7;39.3;112.0;0.0;0.0
49.6;39.5;112.0;0.0;0.0
48.7;39.6;112.0;0.0;0.0
48.0;39.8;112.0;0.0;0.0
47.3;39.9;112.1;0.0;0.0
46.6;40.1;112.1;0.0;0.0
45.8;40.3;112.1;0.0;0.0
45.1;40.4;112.1;0.0;0.0
44.3;40.6;112.1;0.0;0.0
43.5;40.7;112.1;0.0;0.0
42.7;40.9;112.1;0.0;0.0
42.1;41.0;112.1;0.0;0.0
41.5;41.2;112.1;0.0;0.0
41.1;41.3;112.1;0.0;0.0
40.8;41.4;112.1;0.0;0.0
40.6;41.6;112.2;0.0;0.0
40.5;41.7;112.2;0.0;0.0
40.4;41.8;112.2;0.0;0.0
40.3;41.9;112.2;0.0;0.0
40.2;42.0;112.2;0.0;0.0
40.1;42.1;112.2;0.0;0.0
40.1;42.2;112.2;0.0;0.0
40.2;42.3;112.2;0.0;0.0
40.4;42.4;112.2;0.0;0.0
40.9;42.4;112.2;0.0;0.0
41.6;42.5;112.2;0.0;0.0
42.6;42.5;112.3;0.0;0.0
43.7;42.6;112.3;0.0;0.0
44.9;42.6;112.3;0.0;0.0
46.0;42.6;112.3;0.0;0.0
47.0;42.7;112.3;0.0;0.0
48.0;42.7;112.3;0.0;0.0
48.8;42.7;112.3;0.0;0.0
49.6;42.7;112.3;0.0;0.0
50.5;42.7;112.3;0.0;0.0
51.7;42.6;112.3;0.0;0.0
53.2;42.6;112.3;0.0;0.0
54.9;42.6;112.4;0.0;0.0
56.9;42.5;112.4;0.0;0.0
59.1;42.5;112.4;0.0;0.0
61.4;42.4;112.4;0.0;0.0
63.6;42.4;112.4;0.0;0.0
65.7;42.3;112.4;0.0;0.0
67.7;42.3;112.4;0.0;0.0
69.6;42.2;112.4;0.0;0.0
71.4;42.2;112.4;0.0;0.0
73.1;42.1;112.4;0.0;0.0
74.8;42.1;112.4;0.0;0.0
76.6;42.1;112.5;0.0;0.0
78.3;42.2;112.5;0.1;0.1
80.1;42.2;112.5;0.1;0.1
81.8;42.2;112.5;0.2;0.2
83.4;42.3;112.5;0.3;0.3
84.7;42.4;112.5;0.4;0.4
85.8;42.5;112.5;0.5;0.6
86.7;42.7;112.5;0.6;0.8
87.2;42.9;112.5;0.8;1.0
87.5;43.1;112.5;0.9;1.2
87.5;43.4;112.5;1.1;1.5
87.4;43.7;112.6;1.3;1.8
87.2;44.0;112.6;1.6;2.1
86.8;44.4;112.6;1.9;2.5
86.2;44.8;112.6;2.1;3.0
85.5;45.3;112.6;2.5;3.5
84.7;45.8;112.6;2.8;4.0
83.7;46.3;112.6;3.1;4.6
82.7;46.8;112.6;3.5;5.2
81.6;47.4;112.6;3.8;5.9
80.3;48.0;112.6;4.2;6.6
79.0;48.6;112.6;4.6;7.3
77.7;49.2;112.6;5.0;8.1
76.4;49.8;112.7;5.3;8.9
75.0;50.4;112.7;5.7;9.7
73.7;50.9;112.7;6.1;10.5
72.3;51.5;112.7;6.5;11.3
71.0;52.1;112.7;6.8;12.2
69.7;52.6;112.7;7.2;13.0
68.4;53.1;112.7;7.5;13.9
67.0;53.5;112.7;7.9;14.7
65.7;53.9;112.7;8.2;15.6
64.3;54.3;112.7;8.5;16.5
63.0;54.5;112.7;8.9;17.3
61.7;54.8;112.8;9.2;18.1
60.5;54.9;112.8;9.5;19.0
59.4;55.0;112.8;9.8;19.8
58.4;55.0;112.8;10.0;20.6
57.4;55.0;112.8;10.3;21.3
56.6;54.8;112.8;10.5;22.1
55.9;54.6;112.8;10.8;22.8
55.2;54.4;112.8;11.0;23.5
54.6;54.1;112.8;11.2;24.1
54.2;53.8;112.8;11.4;24.7
53.7;53.4;112.8;11.6;25.3
53.4;53.0;112.9;11.7;25.9
53.1;52.6;112.9;11.9;26.5
52.9;52.2;112.9;12.1;27.0
52.8;51.7;112.9;12.2;27.4
52.7;51.3;112.9;12.3;27.9
52.7;50.9;112.9;12.4;28.3
52.7;50.5;112.9;12.6;28.7
52.8;50.1;112.9;12.7;29.0
52.9;49.7;112.9;12.8;29.3
53.1;49.4;112.9;12.8;29.6
53.3;49.1;112.9;12.9;29.8
53.5;48.9;113.0;13.0;30.0
53.8;48.7;113.0;13.1;30.2
54.0;48.5;113.0;13.1;30.4
54.1;48.4;113.0;13.2;30.5
53.9;48.4;113.0;13.2;30.6
53.5;48.4;113.0;13.2;30.7
52.9;48.6;113.0;13.3;30.7
52.2;48.7;113.0;13.3;30.7
51.4;49.0;113.0;13.3;30.7
50.7;49.3;113.0;13.3;30.6
50.3;49.6;113.0;13.3;30.5
50.0;50.0;113.1;13.3;30.4
49.9;50.5;113.1;13.3;30.2
49.9;51.0;113.1;13.3;30.0
50.0;51.5;113.1;13.2;29.8
49.8;52.1;113.1;13.2;29.5
49.4;52.8;113.1;13.1;29.2
48.7;53.4;113.1;13.0;28.8
47.9;54.1;113.1;12.9;28.4
46.8;54.8;113.1;12.8;28.0
45.7;55.6;113.1;12.7;27.5
44.8;56.4;113.1;12.5;27.0
44.1;57.1;113.2;12.3;26.4
43.5;57.9;113.2;12.1;25.8
43.0;58.8;113.2;11.9;25.2
42.8;59.6;113.2;11.7;24.5
42.7;60.4;113.2;11.4;23.7
42.7;61.2;113.2;11.1;22.9
42.9;62.0;113.2;10.8;22.1
43.2;62.8;113.2;10.5;21.2
43.5;63.6;113.2;10.1;20.3
44.1;64.4;113.2;9.7;19.3
44.6;65.1;113.2;9.3;18.3
45.0;65.9;113.3;8.9;17.3
45.3;66.6;113.3;8.5;16.2
45.4;67.3;113.3;8.0;15.2
45.5;67.9;113.3;7.5;14.1
45.4;68.6;113.3;7.1;13.0
45.3;69.2;113.3;6.6;12.0
45.4;69.7;113.3;6.1;10.9
45.6;70.3;113.3;5.6;9.9
45.9;70.8;113.3;5.1;8.9
46.4;71.2;113.3;4.6;7.9
47.0;71.7;113.3;4.1;7.0
47.7;72.0;113.4;3.6;6.1
48.3;72.4;113.4;3.2;5.2
48.8;72.7;113.4;2.7;4.4
49.2;72.9;113.4;2.3;3.7
49.6;73.1;113.4;1.9;3.0
50.0;73.2;113.4;1.6;2.4
50.2;73.3;113.4;1.2;1.9
50.5;73.4;113.4;0.9;1.4
50.7;73.3;113.4;0.7;1.0
50.9;73.2;113.4;0.5;0.7
51.1;73.1;113.4;0.3;0.4
51.3;72.9;113.5;0.2;0.2
51.5;72.7;113.5;0.1;0.1
51.6;72.4;113.5;0.0;0.0
51.7;72.1;113.5;0.0;0.0
51.8;71.8;113.5;0.0;0.0
