1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
54.4;70.2;113.3;0.0;0.0
54.7;71.2;112.2;0.0;0.0
51.8;71.0;112.8;0.0;0.0
51.6;71.5;111.5;0.0;0.0
48.9;74.1;112.7;0.0;0.0
46.9;70.5;110.5;0.0;0.0
44.0;71.3;109.6;0.0;0.0
41.8;72.8;111.4;0.0;0.0
39.7;74.1;111.3;0.0;0.0
37.5;74.8;113.0;0.0;0.0
33.6;73.3;111.2;0.0;0.0
32.0;75.0;114.1;0.0;0.0
29.9;75.0;111.6;0.0;0.0
28.7;74.7;115.9;0.0;0.0
27.8;75.1;113.8;0.0;0.0
27.2;76.2;111.9;0.0;0.0
27.8;75.7;113.6;0.0;0.0
26.4;76.7;113.1;0.0;0.0
26.2;77.3;113.6;0.0;0.0
25.1;77.8;110.6;0.0;0.0
24.9;78.4;110.6;0.0;0.0
23.7;77.3;111.5;0.0;0.0
23.7;79.4;113.7;0.0;0.0
22.7;78.2;111.7;0.0;0.0
21.9;78.8;112.8;0.0;0.0
21.6;78.4;112.0;0.0;0.0
21.0;77.9;112.6;0.0;0.0
21.4;80.2;114.1;0.0;0.0
21.1;78.0;111.7;0.0;0.0
20.9;79.1;113.5;0.0;0.0
20.0;78.7;110.8;0.0;0.0
19.5;77.9;111.6;0.0;0.0
18.5;77.2;112.8;0.0;0.0
17.3;77.4;111.1;0.0;0.0
16.4;78.6;110.5;0.0;0.0
15.5;78.6;110.9;0.0;0.0
14.6;76.7;113.0;0.0;0.0
14.0;76.9;111.3;0.0;0.0
13.5;76.6;113.2;0.0;0.0
13.3;76.5;110.4;0.0;0.0
12.7;75.1;113.0;0.0;0.0
12.5;75.1;111.4;0.0;0.0
12.3;74.4;113.8;0.0;0.0
11.5;76.7;113.9;0.0;0.0
11.3;75.0;110.3;0.0;0.0
10.7;75.0;110.9;0.0;0.0
10.1;75.6;111.8;0.0;0.0
9.8;76.8;111.2;0.0;0.0
9.3;74.9;111.8;0.0;0.0
9.0;74.4;112.7;0.0;0.0
8.8;74.7;113.6;0.0;0.0
8.6;75.0;112.3;0.0;0.0
8.6;75.6;112.4;0.0;0.0
8.3;74.3;112.0;0.0;0.0
8.2;75.0;110.6;0.0;0.0
8.0;76.3;111.6;0.0;0.0
7.8;77.3;111.8;0.0;0.0
7.4;77.7;110.6;0.0;0.0
7.3;77.8;111.7;0.0;0.0
7.4;79.1;112.6;0.0;0.0
7.7;76.7;109.8;0.0;0.0
8.0;78.2;113.0;0.0;0.0
8.5;79.9;113.1;0.0;0.0
9.5;78.9;112.6;0.0;0.0
10.4;79.0;111.0;0.0;0.0
11.2;77.9;112.2;0.0;0.0
11.8;79.2;111.9;0.0;0.0
12.6;80.2;112.9;0.0;0.0
13.5;81.1;109.5;0.0;0.0
14.1;79.6;113.3;0.0;0.0
14.4;80.0;111.5;0.0;0.0
15.7;82.0;112.3;0.0;0.0
16.8;80.7;110.2;0.0;0.0
18.4;81.5;111.2;0.0;0.0
20.3;81.9;111.5;0.0;0.0
22.0;82.7;111.5;0.0;0.0
24.5;81.3;111.5;0.0;0.0
27.0;80.6;112.8;0.0;0.0
28.6;80.5;112.9;0.0;0.0
30.9;82.2;112.6;0.0;0.0
33.0;79.0;111.6;0.0;0.0
34.3;80.7;110.4;0.0;0.0
37.0;78.6;113.0;0.0;0.0
38.9;79.6;111.2;0.0;0.0
40.1;77.9;111.6;0.0;0.0
42.8;78.3;111.9;0.1;0.1
44.1;79.4;111.4;0.2;0.3
45.7;79.3;111.8;0.3;0.4
46.4;79.4;112.4;0.5;0.6
49.1;79.2;111.5;0.7;0.8
50.4;76.9;111.6;0.9;1.1
51.1;77.1;112.2;1.1;1.4
53.1;77.5;114.0;1.5;1.7
53.6;77.1;111.9;1.8;2.2
53.4;76.3;111.5;2.2;2.6
53.5;77.6;111.0;2.6;3.2
53.5;77.0;112.6;3.2;3.7
52.1;74.8;112.9;3.7;4.3
52.7;76.2;112.5;4.3;5.1
52.2;75.1;112.2;5.0;5.8
51.9;75.4;112.9;5.6;6.6
50.4;76.4;111.9;6.3;7.4
49.3;74.5;112.8;7.2;8.1
47.9;74.8;113.2;7.9;9.0
46.2;75.1;111.5;8.7;9.9
45.6;74.3;111.7;9.4;10.5
45.9;75.0;110.1;10.3;11.5
45.2;75.0;112.2;10.9;12.3
43.4;74.0;112.3;11.6;13.0
42.4;73.5;112.6;12.4;13.8
42.4;72.8;112.4;13.3;14.5
41.1;73.6;111.4;14.0;15.2
40.8;73.5;113.5;14.4;15.9
40.1;73.0;112.5;15.3;16.5
39.7;74.0;110.5;15.5;17.0
37.9;73.0;110.2;15.9;17.5
37.6;74.1;110.7;17.0;18.1
36.7;72.3;111.4;17.5;18.7
35.8;73.5;112.5;18.1;18.9
35.1;72.4;112.1;18.5;19.8
34.4;72.7;112.0;18.9;20.5
33.9;72.3;113.3;19.5;20.6
33.5;72.8;112.0;19.9;21.1
31.5;72.9;108.8;20.4;21.6
31.1;72.3;111.0;21.0;21.9
30.1;72.0;113.3;21.1;22.0
30.7;73.4;112.1;21.6;22.3
29.4;71.7;111.5;21.8;22.7
29.1;72.6;111.9;22.3;23.0
29.2;70.9;112.0;22.8;23.3
28.3;71.2;111.7;22.8;23.6
28.4;70.7;111.7;23.3;23.8
27.9;72.4;112.7;23.6;24.3
27.3;70.9;111.9;23.1;24.4
27.7;70.9;114.5;23.4;24.8
27.0;69.9;109.6;24.0;24.7
27.3;70.7;111.5;23.6;24.8
28.0;71.2;112.3;24.3;25.2
27.9;69.7;112.2;24.4;25.0
28.3;69.8;111.5;23.7;25.0
28.7;69.5;112.0;24.5;24.8
29.3;68.4;110.4;23.9;25.0
30.0;70.2;111.7;23.8;25.2
29.7;67.9;110.2;23.8;24.9
30.3;69.6;111.2;24.1;25.6
30.2;68.3;111.9;23.5;25.4
29.9;66.6;112.9;23.8;25.9
30.1;67.8;110.3;24.1;25.0
29.8;66.9;111.8;23.8;25.7
30.5;67.5;113.2;23.7;25.6
30.5;65.9;110.1;23.3;25.8
31.3;67.3;111.6;23.6;25.5
32.4;65.2;113.4;23.0;25.5
32.9;64.3;112.0;23.0;25.7
33.5;65.8;111.2;22.8;25.7
34.8;64.0;110.5;22.5;26.2
34.8;63.2;110.5;22.1;25.3
34.6;63.2;111.0;21.7;25.3
35.8;63.6;112.2;21.9;25.3
35.0;62.5;111.9;21.2;24.9
34.9;62.4;111.7;21.2;25.1
34.8;62.0;110.6;20.4;24.7
35.5;63.6;111.1;19.6;24.1
35.6;62.0;110.9;19.6;24.1
36.1;61.8;113.5;19.0;23.8
36.3;61.2;111.3;18.5;23.1
37.2;61.8;111.9;17.9;23.2
38.6;61.2;113.6;16.9;22.1
39.6;61.9;113.7;16.7;21.7
41.1;59.5;112.1;16.0;21.2
41.8;60.5;112.4;15.1;20.7
42.9;60.4;109.2;14.7;19.4
44.9;60.7;112.0;13.9;19.0
45.7;60.9;112.3;13.4;18.3
46.1;61.5;110.9;12.3;17.5
46.2;61.2;111.5;11.5;16.7
47.4;61.8;111.6;10.8;15.8
47.8;61.2;111.7;10.1;14.9
48.3;61.5;111.5;9.2;14.1
48.5;61.5;111.7;8.5;13.0
49.8;62.0;110.9;7.9;11.8
50.4;62.9;111.4;7.0;11.0
51.2;63.0;112.1;6.3;10.1
53.2;61.9;112.4;5.6;9.1
54.2;61.3;109.4;5.0;8.1
53.4;62.5;111.3;4.3;7.3
55.8;63.3;110.4;3.7;6.2
55.8;64.0;112.8;3.1;5.3
56.4;63.9;111.8;2.5;4.3
58.0;65.4;111.5;2.0;3.6
58.0;63.9;110.8;1.6;2.9
58.5;64.1;111.8;1.2;2.2
57.0;64.1;112.8;0.9;1.6
58.1;64.1;109.7;0.7;1.2
57.4;64.6;109.9;0.4;0.8
58.2;64.9;110.2;0.3;0.5
58.7;65.3;109.1;0.1;0.3
58.4;66.6;111.6;0.1;0.1
58.1;64.5;109.6;0.0;0.0
56.9;65.0;110.8;0.0;0.0
56.9;65.5;111.2;0.0;0.0
57.2;64.9;110.8;0.0;0.0
57.3;66.1;111.7;0.0;0.0
56.6;64.9;112.6;0.0;0.0
56.4;64.4;110.3;0.0;0.0
56.8;66.0;113.8;0.0;0.0
57.9;65.0;112.0;0.0;0.1
57.5;64.7;110.9;0.0;0.1
58.3;63.9;111.4;0.0;0.1
59.6;64.0;107.9;0.0;0.1
58.8;63.7;111.5;0.0;0.1
60.4;64.7;112.2;0.0;0.1
61.5;63.2;112.2;0.0;0.1
62.0;64.2;110.1;0.0;0.0
61.6;64.7;111.4;0.0;0.0
63.0;63.3;110.8;0.0;0.0
66.0;63.7;110.6;0.0;0.0
65.3;64.2;113.4;0.0;0.0
66.6;62.6;112.8;0.0;0.0
67.2;62.8;114.2;0.0;0.0
68.7;62.8;113.4;0.0;0.0
68.9;61.9;112.6;0.0;0.0
71.2;63.6;112.5;0.0;0.0
70.3;61.6;111.6;0.0;0.0
71.9;62.6;110.0;0.0;0.0
72.3;62.0;111.7;0.0;0.0
74.9;62.2;110.5;0.0;0.0
74.6;62.0;111.5;0.0;0.0
76.1;60.9;110.8;0.0;0.0
76.6;61.0;111.9;0.0;0.0
77.5;60.6;113.8;0.0;0.0
76.6;62.1;111.6;0.0;0.0
76.5;60.4;110.6;0.0;0.0
76.1;60.5;112.1;0.0;0.0
77.3;59.4;109.6;0.0;0.0
77.9;59.2;111.0;0.0;0.0
77.4;59.5;111.0;0.0;0.0
78.5;58.4;110.3;0.0;0.0
75.4;58.9;112.8;0.0;0.0
76.5;59.6;110.9;0.0;0.0
76.6;57.1;110.7;0.0;0.0
74.9;57.9;112.2;0.0;0.0
75.1;56.3;110.1;0.0;0.0
74.3;56.1;110.3;0.0;0.0
73.3;55.5;109.8;0.0;0.0
73.2;55.2;110.2;0.0;0.0
