1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
98.3;21.4;113.0;0.0;0.0
98.0;21.4;109.9;0.0;0.0
95.6;21.2;112.5;0.0;0.0
95.6;21.6;111.4;0.0;0.0
93.0;22.0;112.4;0.0;0.0
91.7;21.7;114.3;0.0;0.0
89.6;22.0;113.4;0.0;0.0
87.7;21.6;112.1;0.0;0.0
85.7;22.0;113.9;0.0;0.0
84.2;22.1;111.9;0.0;0.0
80.9;22.3;112.8;0.0;0.0
80.0;21.9;112.7;0.0;0.0
77.8;22.4;112.0;0.0;0.0
77.4;22.1;111.8;0.0;0.0
77.9;22.3;111.4;0.0;0.0
77.1;22.2;113.0;0.0;0.0
76.3;22.1;112.7;0.0;0.0
77.0;22.3;112.1;0.0;0.0
76.6;22.5;113.6;0.0;0.0
75.3;22.6;112.6;0.0;0.0
75.0;22.4;111.6;0.0;0.0
73.3;22.1;113.8;0.0;0.0
73.7;22.5;111.4;0.0;0.0
72.8;22.8;112.9;0.0;0.0
72.5;22.0;112.6;0.0;0.0
72.9;23.0;113.8;0.0;0.0
71.9;22.8;110.7;0.0;0.0
71.1;22.5;111.1;0.0;0.0
70.3;22.6;111.8;0.0;0.0
70.6;22.6;113.2;0.0;0.0
71.1;22.6;113.7;0.0;0.0
68.5;23.2;113.2;0.0;0.0
68.7;23.5;114.7;0.0;0.0
65.7;23.4;112.9;0.0;0.0
64.0;23.5;113.0;0.0;0.0
64.9;23.4;113.8;0.0;0.0
62.7;23.6;112.6;0.0;0.0
62.4;23.4;111.7;0.0;0.0
61.3;23.7;113.4;0.0;0.0
60.8;23.6;112.7;0.0;0.0
58.7;23.5;110.0;0.0;0.0
59.8;23.8;111.9;0.0;0.0
59.1;23.8;113.1;0.0;0.0
57.2;23.9;112.3;0.0;0.0
57.1;23.9;114.4;0.0;0.0
56.4;24.1;113.0;0.0;0.0
56.2;23.8;112.3;0.0;0.0
55.6;24.1;112.9;0.0;0.0
55.4;24.4;113.0;0.0;0.0
54.8;24.0;112.8;0.0;0.0
54.4;24.5;112.2;0.0;0.0
54.1;23.5;110.2;0.0;0.0
54.9;24.2;111.8;0.0;0.0
55.7;24.2;111.4;0.0;0.0
55.1;24.1;112.6;0.0;0.0
55.8;23.9;111.5;0.0;0.0
54.1;24.3;112.8;0.0;0.0
55.2;23.7;112.4;0.0;0.0
54.7;24.4;113.7;0.0;0.0
55.7;23.8;113.0;0.0;0.0
55.4;23.7;112.6;0.0;0.0
55.5;23.7;111.8;0.0;0.0
58.8;23.6;111.9;0.0;0.0
59.5;23.6;115.7;0.0;0.0
