1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
53.7;71.4;112.4;0.0;0.0
52.4;71.6;112.4;0.0;0.0
50.7;71.8;112.4;0.0;0.0
48.8;72.1;112.4;0.0;0.0
46.7;72.4;112.4;0.0;0.0
44.5;72.7;112.4;0.0;0.0
42.1;73.1;112.4;0.0;0.0
39.6;73.4;112.4;0.0;0.0
36.9;73.8;112.4;0.0;0.0
34.3;74.2;112.3;0.0;0.0
32.1;74.6;112.3;0.0;0.0
30.3;75.1;112.3;0.0;0.0
29.0;75.5;112.3;0.0;0.0
28.0;75.9;112.3;0.0;0.0
27.5;76.3;112.3;0.0;0.0
27.1;76.6;112.3;0.0;0.0
26.7;77.0;112.3;0.0;0.0
26.1;77.3;112.3;0.0;0.0
25.5;77.6;112.3;0.0;0.0
24.7;77.9;112.3;0.0;0.0
23.9;78.2;112.3;0.0;0.0
23.1;78.4;112.3;0.0;0.0
22.5;78.5;112.3;0.0;0.0
22.0;78.6;112.3;0.0;0.0
21.6;78.7;112.2;0.0;0.0
21.3;78.7;112.2;0.0;0.0
21.2;78.7;112.2;0.0;0.0
21.1;78.6;112.2;0.0;0.0
20.7;78.5;112.2;0.0;0.0
20.2;78.3;112.2;0.0;0.0
19.5;78.2;112.2;0.0;0.0
18.6;78.0;112.2;0.0;0.0
17.5;77.7;112.2;0.0;0.0
16.3;77.5;112.2;0.0;0.0
15.4;77.3;112.2;0.0;0.0
14.6;77.0;112.2;0.0;0.0
14.0;76.8;112.2;0.0;0.0
13.5;76.5;112.2;0.0;0.0
13.1;76.3;112.2;0.0;0.0
12.9;76.0;112.1;0.0;0.0
12.6;75.8;112.1;0.0;0.0
12.2;75.6;112.1;0.0;0.0
11.8;75.5;112.1;0.0;0.0
11.3;75.3;112.1;0.0;0.0
10.7;75.2;112.1;0.0;0.0
10.2;75.1;112.1;0.0;0.0
9.7;75.1;112.1;0.0;0.0
9.3;75.1;112.1;0.0;0.0
9.0;75.1;112.1;0.0;0.0
8.8;75.2;112.1;0.0;0.0
8.7;75.3;112.1;0.0;0.0
8.6;75.5;112.1;0.0;0.0
8.4;75.7;112.1;0.0;0.0
8.2;75.9;112.1;0.0;0.0
8.0;76.2;112.1;0.0;0.0
7.8;76.5;112.1;0.0;0.0
7.5;76.8;112.0;0.0;0.0
7.3;77.1;112.0;0.0;0.0
7.4;77.4;112.0;0.0;0.0
7.6;77.7;112.0;0.0;0.0
8.0;78.1;112.0;0.0;0.0
8.6;78.4;112.0;0.0;0.0
9.5;78.7;112.0;0.0;0.0
10.4;79.0;112.0;0.0;0.0
11.2;79.4;112.0;0.0;0.0
12.0;79.6;112.0;0.0;0.0
12.7;79.9;112.0;0.0;0.0
13.3;80.2;112.0;0.0;0.0
13.9;80.4;112.0;0.0;0.0
14.6;80.6;112.0;0.0;0.0
15.6;80.7;112.0;0.0;0.0
16.9;80.8;112.0;0.0;0.0
18.4;80.9;112.0;0.0;0.0
20.3;80.9;112.0;0.0;0.0
22.4;80.9;112.0;0.0;0.0
24.6;80.9;112.0;0.0;0.0
26.7;80.8;112.0;0.0;0.0
28.8;80.7;111.9;0.0;0.0
30.8;80.6;111.9;0.0;0.0
32.7;80.4;111.9;0.0;0.0
34.6;80.2;111.9;0.0;0.0
36.4;80.0;111.9;0.0;0.0
38.4;79.8;111.9;0.0;0.0
40.3;79.5;111.9;0.0;0.0
42.2;79.3;111.9;0.1;0.1
44.1;79.0;111.9;0.2;0.3
46.0;78.7;111.9;0.3;0.4
47.8;78.5;111.9;0.5;0.6
49.3;78.2;111.9;0.7;0.8
50.6;77.9;111.9;0.9;1.1
51.6;77.6;111.9;1.2;1.4
52.4;77.3;111.9;1.5;1.8
52.9;77.0;111.9;1.8;2.2
53.1;76.7;111.9;2.2;2.6
53.2;76.5;111.9;2.7;3.2
53.1;76.2;111.9;3.2;3.7
52.8;76.0;111.9;3.7;4.4
52.4;75.7;111.9;4.3;5.1
51.8;75.5;111.9;5.0;5.8
51.1;75.3;111.8;5.7;6.6
50.3;75.1;111.8;6.4;7.4
49.4;74.9;111.8;7.2;8.2
48.5;74.8;111.8;7.9;9.0
47.5;74.6;111.8;8.7;9.8
46.5;74.4;111.8;9.4;10.7
45.5;74.3;111.8;10.2;11.5
44.6;74.2;111.8;11.0;12.3
43.7;74.0;111.8;11.7;13.0
42.9;73.9;111.8;12.4;13.8
42.2;73.8;111.8;13.1;14.5
41.5;73.7;111.8;13.8;15.2
40.8;73.6;111.8;14.5;15.8
40.1;73.5;111.8;15.1;16.5
39.3;73.4;111.8;15.7;17.1
38.5;73.3;111.8;16.3;17.6
37.7;73.2;111.8;16.9;18.2
36.8;73.1;111.8;17.5;18.7
35.9;73.0;111.8;18.0;19.2
35.0;72.9;111.8;18.5;19.7
34.2;72.8;111.8;19.0;20.2
33.4;72.7;111.8;19.5;20.6
32.7;72.6;111.7;20.0;21.1
31.9;72.5;111.7;20.4;21.5
31.3;72.4;111.7;20.8;21.9
30.6;72.3;111.7;21.2;22.2
30.0;72.2;111.7;21.6;22.6
29.5;72.1;111.7;21.9;22.9
29.0;72.0;111.7;22.3;23.2
28.6;71.8;111.7;22.6;23.5
28.2;71.7;111.7;22.8;23.7
27.9;71.5;111.7;23.1;24.0
27.7;71.4;111.7;23.3;24.2
27.5;71.2;111.7;23.4;24.3
27.5;71.0;111.7;23.6;24.5
27.5;70.9;111.7;23.7;24.6
27.6;70.7;111.7;23.8;24.7
27.8;70.4;111.7;23.9;24.8
28.0;70.2;111.7;23.9;24.9
28.4;70.0;111.7;24.0;25.0
28.8;69.7;111.7;24.0;25.1
29.2;69.5;111.7;24.0;25.1
29.7;69.2;111.7;24.0;25.2
30.0;68.9;111.7;24.0;25.3
30.2;68.5;111.6;23.9;25.3
30.3;68.2;111.6;23.9;25.4
30.3;67.8;111.6;23.8;25.5
30.2;67.5;111.6;23.8;25.6
30.1;67.1;111.6;23.7;25.6
30.3;66.7;111.6;23.6;25.7
30.6;66.3;111.6;23.5;25.7
31.2;65.9;111.6;23.3;25.8
31.9;65.5;111.6;23.2;25.8
32.9;65.1;111.6;23.0;25.8
33.9;64.7;111.6;22.8;25.7
34.7;64.4;111.6;22.5;25.7
35.2;64.0;111.6;22.3;25.6
35.5;63.6;111.6;22.0;25.5
35.5;63.3;111.6;21.6;25.3
35.4;62.9;111.6;21.2;25.2
35.2;62.6;111.6;20.8;24.9
35.1;62.3;111.6;20.4;24.7
35.3;62.0;111.6;20.0;24.4
35.6;61.8;111.6;19.5;24.0
36.0;61.6;111.6;18.9;23.7
36.7;61.4;111.6;18.4;23.2
37.4;61.2;111.5;17.8;22.8
38.3;61.1;111.5;17.2;22.3
39.3;61.0;111.5;16.6;21.7
40.4;60.9;111.5;15.9;21.1
41.6;60.9;111.5;15.2;20.5
42.8;60.9;111.5;14.5;19.8
44.1;61.0;111.5;13.8;19.1
45.2;61.0;111.5;13.1;18.3
46.1;61.1;111.5;12.3;17.5
46.9;61.2;111.5;11.6;16.6
47.5;61.4;111.5;10.8;15.8
47.9;61.5;111.5;10.1;14.9
48.3;61.7;111.5;9.3;13.9
48.8;61.9;111.5;8.5;13.0
49.5;62.1;111.5;7.8;12.0
50.4;62.3;111.5;7.0;11.0
51.3;62.5;111.5;6.3;10.0
52.4;62.8;111.5;5.6;9.1
53.5;63.0;111.5;4.9;8.1
54.5;63.2;111.5;4.3;7.1
