1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
112.9;7.5;107.2;0.0;0.0
111.6;7.5;107.2;0.0;0.0
110.2;7.5;107.2;0.0;0.0
108.5;7.5;107.2;0.0;0.0
106.6;7.5;107.2;0.0;0.0
104.7;7.5;107.2;0.0;0.0
102.6;7.5;107.2;0.0;0.0
100.4;7.5;107.2;0.0;0.0
98.0;7.5;107.2;0.0;0.0
95.8;7.4;107.2;0.0;0.0
94.0;7.4;107.3;0.0;0.0
92.6;7.4;107.3;0.0;0.0
91.6;7.4;107.3;0.0;0.0
90.9;7.4;107.3;0.0;0.0
90.7;7.4;107.3;0.0;0.0
90.6;7.4;107.3;0.0;0.0
90.3;7.3;107.3;0.0;0.0
90.0;7.3;107.3;0.0;0.0
89.6;7.3;107.3;0.0;0.0
89.1;7.3;107.3;0.0;0.0
88.4;7.3;107.4;0.0;0.0
87.8;7.2;107.4;0.0;0.0
87.2;7.2;107.4;0.0;0.0
86.7;7.2;107.4;0.0;0.0
86.3;7.1;107.4;0.0;0.0
85.9;7.1;107.4;0.0;0.0
85.7;7.1;107.4;0.0;0.0
85.3;7.0;107.4;0.0;0.0
84.8;7.0;107.4;0.0;0.0
84.0;7.0;107.4;0.0;0.0
83.1;6.9;107.5;0.0;0.0
81.9;6.9;107.5;0.0;0.0
80.6;6.9;107.5;0.0;0.0
79.2;6.8;107.5;0.0;0.0
77.9;6.8;107.5;0.0;0.0
76.8;6.8;107.5;0.0;0.0
75.8;6.7;107.5;0.0;0.0
75.0;6.7;107.5;0.0;0.0
74.3;6.7;107.5;0.0;0.0
73.7;6.7;107.5;0.0;0.0
73.0;6.7;107.6;0.0;0.0
72.3;6.6;107.6;0.0;0.0
71.6;6.6;107.6;0.0;0.0
70.9;6.6;107.6;0.0;0.0
70.1;6.6;107.6;0.0;0.0
69.4;6.7;107.6;0.0;0.0
68.8;6.7;107.6;0.0;0.0
68.3;6.7;107.6;0.0;0.0
67.8;6.7;107.6;0.0;0.0
67.4;6.8;107.6;0.0;0.0
67.2;6.8;107.7;0.0;0.0
66.9;6.9;107.7;0.0;0.0
66.7;6.9;107.7;0.0;0.0
66.4;7.0;107.7;0.0;0.0
66.1;7.0;107.7;0.0;0.0
65.8;7.1;107.7;0.0;0.0
65.5;7.2;107.7;0.0;0.0
65.2;7.2;107.7;0.0;0.0
65.1;7.3;107.7;0.0;0.0
65.1;7.4;107.7;0.0;0.0
65.3;7.5;107.7;0.0;0.0
65.5;7.5;107.8;0.0;0.0
65.9;7.6;107.8;0.0;0.0
66.4;7.7;107.8;0.0;0.0
66.7;7.8;107.8;0.0;0.0
67.0;7.9;107.8;0.0;0.0
67.2;7.9;107.8;0.0;0.0
67.4;8.0;107.8;0.0;0.0
67.5;8.1;107.8;0.0;0.0
67.6;8.1;107.8;0.0;0.0
67.8;8.2;107.8;0.0;0.0
68.2;8.2;107.9;0.0;0.0
68.7;8.3;107.9;0.0;0.0
69.2;8.3;107.9;0.0;0.0
69.9;8.4;107.9;0.0;0.0
70.6;8.4;107.9;0.0;0.0
71.2;8.4;107.9;0.0;0.0
71.8;8.4;107.9;0.0;0.0
72.3;8.4;107.9;0.0;0.0
72.7;8.4;107.9;0.0;0.0
73.1;8.4;107.9;0.0;0.0
73.4;8.4;108.0;0.0;0.0
73.9;8.4;108.0;0.0;0.0
74.4;8.4;108.0;0.0;0.0
74.9;8.4;108.0;0.1;0.1
75.5;8.4;108.0;0.2;0.1
76.1;8.4;108.0;0.2;0.2
76.7;8.4;108.0;0.4;0.2
77.2;8.4;108.0;0.5;0.3
77.7;8.4;108.0;0.7;0.5
78.0;8.4;108.0;0.9;0.6
78.3;8.4;108.1;1.1;0.8
78.4;8.4;108.1;1.4;1.0
78.5;8.4;108.1;1.7;1.2
78.5;8.4;108.1;2.1;1.5
78.5;8.4;108.1;2.5;1.8
78.5;8.4;108.1;3.0;2.1
78.4;8.4;108.1;3.5;2.5
78.3;8.4;108.1;4.1;3.0
78.2;8.4;108.1;4.7;3.4
78.0;8.4;108.1;5.3;3.9
77.7;8.4;108.2;5.9;4.5
77.4;8.5;108.2;6.5;5.0
77.1;8.5;108.2;7.2;5.6
76.8;8.5;108.2;7.8;6.2
76.4;8.5;108.2;8.4;6.9
76.1;8.6;108.2;9.1;7.5
75.7;8.6;108.2;9.7;8.2
75.4;8.6;108.2;10.2;8.9
75.2;8.7;108.2;10.8;9.6
74.9;8.7;108.2;11.3;10.3
74.6;8.7;108.3;11.8;11.0
74.3;8.7;108.3;12.3;11.7
73.8;8.8;108.3;12.8;12.5
73.3;8.8;108.3;13.2;13.2
72.7;8.8;108.3;13.6;13.9
72.1;8.9;108.3;14.0;14.6
71.4;8.9;108.3;14.3;15.3
70.7;8.9;108.3;14.7;16.0
70.1;8.9;108.3;14.9;16.6
69.5;8.9;108.3;15.2;17.3
69.0;8.9;108.4;15.4;17.9
68.5;9.0;108.4;15.6;18.5
68.0;9.0;108.4;15.8;19.1
67.5;9.0;108.4;15.9;19.7
67.0;9.0;108.4;16.1;20.3
66.4;9.0;108.4;16.2;20.8
65.9;9.0;108.4;16.3;21.3
65.3;9.0;108.4;16.3;21.8
64.7;9.0;108.4;16.4;22.2
64.2;9.0;108.4;16.5;22.7
63.8;9.0;108.5;16.5;23.1
63.5;9.0;108.5;16.5;23.4
63.2;9.1;108.5;16.6;23.8
63.0;9.1;108.5;16.6;24.1
62.9;9.1;108.5;16.6;24.4
62.8;9.1;108.5;16.6;24.7
62.8;9.1;108.5;16.7;25.0
62.8;9.1;108.5;16.7;25.2
62.9;9.2;108.5;16.7;25.4
63.1;9.2;108.5;16.7;25.5
63.3;9.2;108.5;16.8;25.7
63.5;9.3;108.6;16.8;25.8
63.6;9.3;108.6;16.8;25.9
63.8;9.4;108.6;16.9;26.0
64.0;9.4;108.6;16.9;26.0
64.1;9.5;108.6;17.0;26.1
64.3;9.6;108.6;17.1;26.0
64.7;9.6;108.6;17.1;26.0
65.1;9.7;108.6;17.2;26.0
65.6;9.8;108.6;17.2;25.9
66.2;9.9;108.6;17.3;25.7
66.9;9.9;108.7;17.3;25.6
67.5;10.0;108.7;17.4;25.4
67.8;10.1;108.7;17.4;25.2
67.8;10.2;108.7;17.4;24.9
67.4;10.3;108.7;17.4;24.6
66.7;10.4;108.7;17.4;24.3
65.7;10.5;108.7;17.3;23.9
64.6;10.6;108.7;17.3;23.5
63.7;10.7;108.7;17.2;23.1
62.9;10.8;108.7;17.0;22.6
62.4;10.9;108.8;16.9;22.1
62.0;11.0;108.8;16.7;21.6
61.8;11.1;108.8;16.5;21.0
61.8;11.2;108.8;16.3;20.4
61.9;11.3;108.8;16.0;19.7
62.3;11.4;108.8;15.7;19.1
62.8;11.5;108.8;15.3;18.4
63.4;11.6;108.8;14.9;17.6
64.3;11.7;108.8;14.5;16.8
65.2;11.8;108.8;14.0;16.0
66.0;11.9;108.9;13.5;15.2
66.7;12.0;108.9;13.0;14.4
67.3;12.0;108.9;12.4;13.5
67.8;12.1;108.9;11.8;12.7
68.1;12.2;108.9;11.1;11.8
68.5;12.3;108.9;10.5;10.9
69.1;12.4;108.9;9.8;10.1
69.8;12.5;108.9;9.1;9.2
70.6;12.5;108.9;8.4;8.4
71.6;12.6;108.9;7.6;7.5
72.7;12.7;109.0;6.9;6.7
73.8;12.8;109.0;6.2;5.9
74.8;12.9;109.0;5.5;5.2
75.7;12.9;109.0;4.8;4.5
76.5;13.0;109.0;4.1;3.8
77.1;13.1;109.0;3.4;3.2
77.6;13.2;109.0;2.8;2.6
78.0;13.2;109.0;2.3;2.0
78.4;13.3;109.0;1.8;1.6
78.6;13.4;109.0;1.3;1.2
78.8;13.5;109.1;1.0;0.8
78.9;13.6;109.1;0.7;0.6
79.0;13.7;109.1;0.4;0.4
79.0;13.7;109.1;0.2;0.2
78.9;13.8;109.1;0.1;0.1
78.7;13.9;109.1;0.0;0.0
78.4;14.0;109.1;0.0;0.0
78.2;14.1;109.1;0.0;0.0
77.9;14.2;109.1;0.0;0.0
77.7;14.3;109.1;0.0;0.0
77.6;14.3;109.2;0.0;0.0
77.6;14.4;109.2;0.0;0.0
77.7;14.5;109.2;0.0;0.0
77.9;14.6;109.2;0.0;0.0
78.2;14.7;109.2;0.0;0.0
78.7;14.8;109.2;0.0;0.0
79.2;14.8;109.2;0.0;0.0
79.7;14.9;109.2;0.0;0.0
80.4;15.0;109.2;0.0;0.0
81.1;15.1;109.2;0.0;0.0
81.9;15.1;109.3;0.0;0.0
82.7;15.2;109.3;0.0;0.0
83.4;15.3;109.3;0.0;0.0
84.2;15.3;109.3;0.0;0.0
84.9;15.4;109.3;0.0;0.0
85.6;15.5;109.3;0.0;0.0
86.2;15.5;109.3;0.0;0.0
86.9;15.6;109.3;0.0;0.0
87.6;15.6;109.3;0.0;0.0
88.4;15.7;109.3;0.0;0.0
89.3;15.7;109.4;0.0;0.0
90.2;15.8;109.4;0.0;0.0
91.2;15.9;109.4;0.0;0.0
92.1;15.9;109.4;0.0;0.0
92.9;16.0;109.4;0.0;0.0
93.5;16.1;109.4;0.0;0.0
94.0;16.1;109.4;0.0;0.0
94.3;16.2;109.4;0.0;0.0
94.5;16.3;109.4;0.0;0.0
94.5;16.4;109.4;0.0;0.0
94.4;16.5;109.4;0.0;0.0
94.3;16.6;109.5;0.0;0.0
94.0;16.7;109.5;0.0;0.0
93.7;16.9;109.5;0.0;0.0
93.2;17.0;109.5;0.0;0.0
92.7;17.2;109.5;0.0;0.0
92.0;17.4;109.5;0.0;0.0
91.3;17.6;109.5;0.0;0.0
90.4;17.8;109.5;0.0;0.0
89.4;18.0;109.5;0.0;0.0
88.4;18.2;109.5;0.0;0.0
87.3;18.5;109.6;0.0;0.0
86.3;18.7;109.6;0.0;0.0
85.3;19.0;109.6;0.0;0.0
84.3;19.3;109.6;0.0;0.0
83.4;19.5;109.6;0.0;0.0
82.6;19.8;109.6;0.0;0.0
81.8;20.1;109.6;0.0;0.0
81.0;20.4;109.6;0.0;0.0
80.3;20.7;109.6;0.0;0.0
79.5;20.9;109.6;0.0;0.0
78.8;21.2;109.7;0.0;0.0
78.1;21.5;109.7;0.0;0.0
77.4;21.7;109.7;0.0;0.0
76.8;21.9;109.7;0.0;0.0
76.2;22.1;109.7;0.0;0.0
75.6;22.3;109.7;0.0;0.0
75.0;22.5;109.7;0.0;0.0
74.4;22.6;109.7;0.0;0.0
74.0;22.8;109.7;0.0;0.0
73.7;22.8;109.7;0.0;0.0
73.5;22.9;109.8;0.0;0.0
73.6;22.9;109.8;0.0;0.0
73.8;22.9;109.8;0.0;0.0
74.2;22.8;109.8;0.0;0.0
74.9;22.7;109.8;0.0;0.0
76.0;22.6;109.8;0.0;0.0
77.5;22.5;109.8;0.0;0.0
79.4;22.4;109.8;0.0;0.0
81.7;22.2;109.8;0.0;0.0
84.5;22.1;109.8;0.0;0.0
87.2;21.9;109.9;0.0;0.0
89.2;21.7;109.9;0.0;0.0
90.7;21.6;109.9;0.0;0.0
91.6;21.4;109.9;0.0;0.0
91.9;21.2;109.9;0.0;0.0
91.6;21.1;109.9;0.0;0.0
91.0;20.9;109.9;0.0;0.0
90.6;20.8;109.9;0.0;0.0
90.2;20.7;109.9;0.0;0.0
89.9;20.6;109.9;0.0;0.0
89.7;20.5;110.0;0.0;0.0
89.6;20.5;110.0;0.0;0.0
89.5;20.4;110.0;0.0;0.0
89.0;20.4;110.0;0.0;0.0
88.4;20.5;110.0;0.0;0.0
87.4;20.6;110.0;0.0;0.0
86.3;20.7;110.0;0.0;0.0
84.9;20.8;110.0;0.0;0.0
83.3;21.0;110.0;0.0;0.0
81.5;21.2;110.0;0.0;0.0
79.5;21.4;110.1;0.0;0.0
77.4;21.6;110.1;0.0;0.0
75.1;21.9;110.1;0.0;0.0
72.7;22.2;110.1;0.0;0.0
