1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
112.0;35.2;88.5;0.0;0.0
111.1;35.0;88.5;0.0;0.0
109.9;34.8;88.5;0.0;0.0
108.5;34.6;88.5;0.0;0.0
106.9;34.4;88.5;0.0;0.0
105.2;34.2;88.5;0.0;0.0
103.3;34.0;88.5;0.0;0.0
101.3;33.8;88.5;0.0;0.0
99.2;33.7;88.5;0.0;0.0
97.1;33.6;88.5;0.0;0.0
95.5;33.4;88.5;0.0;0.0
94.3;33.3;88.5;0.0;0.0
93.4;33.2;88.5;0.0;0.0
93.0;33.1;88.5;0.0;0.0
92.9;33.0;88.5;0.0;0.0
93.0;32.9;88.5;0.0;0.0
93.0;32.8;88.5;0.0;0.0
92.8;32.8;88.5;0.0;0.0
92.5;32.7;88.5;0.0;0.0
92.1;32.7;88.5;0.0;0.0
91.6;32.6;88.5;0.0;0.0
91.1;32.6;88.5;0.0;0.0
90.6;32.5;88.5;0.0;0.0
90.2;32.5;88.5;0.0;0.0
89.9;32.5;88.5;0.0;0.0
89.7;32.4;88.5;0.0;0.0
89.6;32.4;88.5;0.0;0.0
89.4;32.4;88.5;0.0;0.0
88.9;32.4;88.5;0.0;0.0
88.3;32.4;88.5;0.0;0.0
87.4;32.4;88.5;0.0;0.0
86.3;32.4;88.5;0.0;0.0
84.9;32.4;88.5;0.0;0.0
83.5;32.5;88.5;0.0;0.0
82.3;32.5;88.5;0.0;0.0
81.2;32.5;88.5;0.0;0.0
80.3;32.6;88.5;0.0;0.0
79.5;32.6;88.5;0.0;0.0
78.9;32.7;88.5;0.0;0.0
78.3;32.8;88.5;0.0;0.0
77.7;32.9;88.5;0.0;0.0
77.0;32.9;88.5;0.0;0.0
76.3;33.0;88.5;0.0;0.0
75.6;33.2;88.5;0.0;0.0
74.8;33.3;88.5;0.0;0.0
74.0;33.4;88.5;0.0;0.0
73.4;33.5;88.5;0.0;0.0
72.9;33.7;88.5;0.0;0.0
72.4;33.9;88.5;0.0;0.0
72.1;34.0;88.5;0.0;0.0
71.9;34.2;88.5;0.0;0.0
71.8;34.4;88.5;0.0;0.0
71.7;34.6;88.5;0.0;0.0
71.5;34.7;88.5;0.0;0.0
71.4;34.9;88.5;0.0;0.0
71.2;35.1;88.5;0.0;0.0
71.1;35.3;88.5;0.0;0.0
71.1;35.4;88.5;0.0;0.0
71.3;35.6;88.5;0.0;0.0
71.7;35.7;88.5;0.0;0.0
72.3;35.8;88.5;0.0;0.0
73.2;35.9;88.5;0.0;0.0
74.3;36.0;88.5;0.0;0.0
75.4;36.0;88.5;0.0;0.0
76.6;36.0;88.5;0.0;0.0
77.6;36.0;88.5;0.0;0.0
78.7;35.9;88.5;0.0;0.0
79.6;35.9;88.5;0.0;0.0
80.6;35.7;88.5;0.0;0.0
81.6;35.6;88.5;0.0;0.0
82.9;35.3;88.5;0.0;0.0
84.6;35.1;88.5;0.0;0.0
86.5;34.8;88.5;0.0;0.0
88.7;34.5;88.5;0.0;0.0
91.1;34.1;88.5;0.0;0.0
93.7;33.7;88.5;0.0;0.0
96.1;33.2;88.5;0.0;0.0
