1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
117.1;15.7;102.0;0.0;0.0
116.9;15.4;102.7;0.0;0.0
118.0;15.5;99.6;0.0;0.0
113.0;15.6;100.5;0.0;0.0
114.1;15.8;102.1;0.0;0.0
109.2;15.8;100.8;0.0;0.0
106.9;15.9;102.3;0.0;0.0
105.7;16.1;99.9;0.0;0.0
103.5;16.3;100.2;0.0;0.0
100.7;16.4;101.6;0.0;0.0
100.1;16.4;101.4;0.0;0.0
98.4;16.7;100.4;0.0;0.0
95.6;16.8;100.4;0.0;0.0
94.3;16.9;102.2;0.0;0.0
95.3;16.8;103.1;0.0;0.0
94.7;16.8;102.3;0.0;0.0
93.7;17.4;102.1;0.0;0.0
92.7;17.5;100.6;0.0;0.0
94.0;17.5;102.5;0.0;0.0
92.2;17.9;100.7;0.0;0.0
94.1;17.8;100.1;0.0;0.0
90.4;17.7;100.8;0.0;0.0
89.4;18.3;101.0;0.0;0.0
90.4;18.0;99.1;0.0;0.0
90.1;18.4;102.2;0.0;0.0
89.2;18.6;101.9;0.0;0.0
88.5;18.9;100.6;0.0;0.0
89.6;18.8;101.4;0.0;0.0
86.3;18.9;100.1;0.0;0.0
86.6;19.4;101.4;0.0;0.0
85.3;19.4;99.5;0.0;0.0
85.2;19.5;100.6;0.0;0.0
84.1;19.5;101.4;0.0;0.0
82.5;20.5;101.4;0.0;0.0
81.3;20.1;100.6;0.0;0.0
80.2;20.0;101.3;0.0;0.0
78.9;20.2;101.6;0.0;0.0
77.0;20.2;101.2;0.0;0.0
77.2;20.6;99.7;0.0;0.0
76.9;20.5;100.3;0.0;0.0
75.7;20.7;100.9;0.0;0.0
73.6;21.3;99.1;0.0;0.0
74.0;21.2;100.8;0.0;0.0
72.7;21.0;100.7;0.0;0.0
72.9;21.2;99.8;0.0;0.0
72.2;21.6;101.8;0.0;0.0
70.9;21.7;102.4;0.0;0.0
70.6;21.5;101.7;0.0;0.0
70.2;22.2;102.7;0.0;0.0
68.7;21.9;100.0;0.0;0.0
69.0;21.7;101.6;0.0;0.0
68.2;21.8;101.5;0.0;0.0
69.4;21.8;102.1;0.0;0.0
68.8;22.2;100.9;0.0;0.0
69.0;22.0;99.7;0.0;0.0
69.6;22.2;101.5;0.0;0.0
68.9;22.0;101.1;0.0;0.0
70.0;22.3;101.7;0.0;0.0
68.5;22.5;102.2;0.0;0.0
69.4;22.7;100.5;0.0;0.0
69.5;22.9;100.2;0.0;0.0
71.0;22.3;98.8;0.0;0.0
71.6;22.6;100.1;0.0;0.0
73.0;22.6;101.0;0.0;0.0
72.5;22.8;100.3;0.0;0.0
76.0;23.0;101.5;0.0;0.0
75.4;22.7;100.3;0.0;0.0
77.2;22.9;100.2;0.0;0.0
77.3;23.0;99.5;0.0;0.0
79.1;22.7;102.0;0.0;0.0
79.4;22.6;99.9;0.0;0.0
81.1;22.7;101.4;0.0;0.0
81.3;22.6;101.0;0.0;0.0
83.8;22.5;101.5;0.0;0.0
86.9;22.8;101.9;0.0;0.0
87.2;23.0;101.5;0.0;0.0
88.8;22.7;101.1;0.0;0.0
90.1;22.9;99.8;0.0;0.0
91.7;23.1;99.2;0.0;0.0
95.8;22.8;100.6;0.0;0.0
95.1;22.8;100.9;0.0;0.0
98.3;22.4;99.9;0.0;0.0
99.3;22.8;101.1;0.0;0.0
101.1;22.7;101.5;0.0;0.0
104.9;22.6;101.0;0.0;0.0
104.6;22.9;101.9;0.1;0.2
107.6;22.8;100.5;0.2;0.3
108.6;22.6;102.4;0.3;0.5
111.1;22.9;100.9;0.5;0.8
111.9;22.5;100.5;0.7;1.0
110.3;22.9;100.6;0.9;1.4
112.1;23.3;101.4;1.2;1.7
112.2;22.6;101.5;1.5;2.2
111.5;23.0;101.4;1.8;2.7
111.3;23.6;102.0;2.2;3.3
111.4;23.3;100.4;2.6;4.0
110.0;23.6;101.6;3.0;4.5
111.0;23.7;99.4;3.5;5.3
107.7;24.0;98.1;4.0;6.3
109.1;24.1;99.0;4.6;7.0
107.7;24.2;100.6;5.2;8.0
105.6;24.5;101.3;5.8;8.9
104.6;25.3;100.9;6.3;10.3
103.6;25.2;99.9;7.0;11.1
101.9;25.9;100.8;7.7;11.9
98.9;26.2;102.8;8.1;13.0
99.6;26.0;102.1;8.8;14.1
95.4;26.5;102.1;9.3;15.2
95.9;27.1;100.6;9.8;15.9
95.3;26.8;103.3;10.4;17.0
94.6;27.3;101.6;10.7;17.5
92.1;28.1;101.5;11.4;18.6
92.5;27.9;99.4;11.6;19.4
90.9;28.1;99.3;11.9;20.0
89.6;28.3;100.3;12.3;21.1
88.1;28.8;99.2;12.6;21.3
86.7;29.3;100.1;12.7;21.9
86.0;28.8;101.1;13.1;23.2
84.8;29.3;100.3;13.3;23.1
82.1;30.3;100.0;13.3;24.1
83.9;30.3;100.9;13.9;24.6
81.2;30.4;101.8;14.1;25.4
81.8;31.2;98.8;14.1;26.0
80.4;31.4;99.8;14.1;26.5
79.2;31.3;103.7;14.3;26.9
