1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
89.2;58.3;88.1;0.0;0.0
88.1;58.2;88.1;0.0;0.0
86.6;58.3;88.0;0.0;0.0
84.9;58.3;88.0;0.0;0.0
83.1;58.3;88.0;0.0;0.0
81.1;58.4;88.0;0.0;0.0
79.0;58.4;88.0;0.0;0.0
76.7;58.5;88.0;0.0;0.0
74.3;58.6;88.0;0.0;0.0
72.1;58.7;88.0;0.0;0.0
70.3;58.7;88.0;0.0;0.0
68.8;58.8;88.0;0.0;0.0
67.8;58.9;87.9;0.0;0.0
67.2;58.9;87.9;0.0;0.0
67.0;59.0;87.9;0.0;0.0
67.0;59.0;87.9;0.0;0.0
66.9;59.0;87.9;0.0;0.0
66.8;59.0;87.9;0.0;0.0
66.5;58.9;87.9;0.0;0.0
66.2;58.9;87.9;0.0;0.0
65.7;58.7;87.9;0.0;0.0
65.3;58.6;87.9;0.0;0.0
65.1;58.4;87.8;0.0;0.0
64.9;58.2;87.8;0.0;0.0
64.9;57.9;87.8;0.0;0.0
64.9;57.6;87.8;0.0;0.0
65.1;57.3;87.8;0.0;0.0
65.3;56.9;87.8;0.0;0.0
65.2;56.6;87.8;0.0;0.0
65.0;56.1;87.8;0.0;0.0
64.5;55.7;87.8;0.0;0.0
63.9;55.3;87.8;0.0;0.0
63.0;54.8;87.8;0.0;0.0
62.1;54.4;87.7;0.0;0.0
61.4;53.9;87.7;0.0;0.0
60.8;53.5;87.7;0.0;0.0
60.3;53.1;87.7;0.0;0.0
60.0;52.6;87.7;0.0;0.0
59.8;52.2;87.7;0.0;0.0
59.7;51.9;87.7;0.0;0.0
59.5;51.5;87.7;0.0;0.0
59.3;51.2;87.7;0.0;0.0
59.0;50.9;87.7;0.0;0.0
58.7;50.6;87.6;0.0;0.0
58.3;50.4;87.6;0.0;0.0
57.9;50.2;87.6;0.0;0.0
57.6;50.0;87.6;0.0;0.0
57.4;49.9;87.6;0.0;0.0
57.2;49.9;87.6;0.0;0.0
57.1;49.9;87.6;0.0;0.0
57.1;50.0;87.6;0.0;0.0
57.1;50.0;87.6;0.0;0.0
57.0;50.2;87.6;0.0;0.0
57.0;50.3;87.5;0.0;0.0
56.9;50.5;87.5;0.0;0.0
56.7;50.7;87.5;0.0;0.0
56.6;50.9;87.5;0.0;0.0
56.6;51.1;87.5;0.0;0.0
56.8;51.4;87.5;0.0;0.0
57.1;51.6;87.5;0.0;0.0
57.7;51.9;87.5;0.0;0.0
58.5;52.1;87.5;0.0;0.0
59.5;52.3;87.5;0.0;0.0
60.6;52.5;87.4;0.0;0.0
61.6;52.7;87.4;0.0;0.0
62.6;52.9;87.4;0.0;0.0
63.5;53.0;87.4;0.0;0.0
64.3;53.1;87.4;0.0;0.0
65.1;53.2;87.4;0.0;0.0
66.0;53.2;87.4;0.0;0.0
67.3;53.2;87.4;0.0;0.0
68.8;53.1;87.4;0.0;0.0
70.6;53.0;87.4;0.0;0.0
72.8;52.8;87.3;0.0;0.0
75.2;52.5;87.3;0.0;0.0
77.8;52.3;87.3;0.0;0.0
80.2;51.9;87.3;0.0;0.0
82.6;51.6;87.3;0.0;0.0
85.0;51.2;87.3;0.0;0.0
87.2;50.8;87.3;0.0;0.0
