1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
125.6;34.0;70.7;0.0;0.0
125.2;33.5;69.3;0.0;0.0
123.3;33.2;69.9;0.0;0.0
122.1;34.0;71.2;0.0;0.0
122.5;34.6;69.7;0.0;0.0
120.6;34.2;71.0;0.0;0.0
115.6;33.5;69.4;0.0;0.0
114.6;34.9;68.9;0.0;0.0
113.3;34.5;70.4;0.0;0.0
109.3;35.7;70.7;0.0;0.0
107.9;35.3;71.0;0.0;0.0
105.3;35.7;70.7;0.0;0.0
101.1;35.6;70.1;0.0;0.0
102.0;36.5;69.6;0.0;0.0
101.6;36.0;71.4;0.0;0.0
100.9;37.0;71.1;0.0;0.0
99.2;36.5;70.3;0.0;0.0
99.9;37.0;68.9;0.0;0.0
99.1;37.9;70.6;0.0;0.0
97.4;37.5;70.5;0.0;0.0
97.9;38.0;69.3;0.0;0.0
97.2;38.3;70.5;0.0;0.0
98.4;38.2;69.9;0.0;0.0
96.4;37.8;71.6;0.0;0.0
97.3;38.3;70.2;0.0;0.0
95.4;38.3;70.7;0.0;0.0
94.9;38.1;71.6;0.0;0.0
94.1;38.4;71.2;0.0;0.0
96.4;38.2;70.5;0.0;0.0
95.0;37.6;70.6;0.0;0.0
93.4;38.4;71.8;0.0;0.0
92.8;38.0;70.7;0.0;0.0
93.7;38.2;71.7;0.0;0.0
90.7;38.3;70.5;0.0;0.0
89.7;38.0;71.3;0.0;0.0
88.9;37.8;70.2;0.0;0.0
86.5;38.1;71.9;0.0;0.0
87.4;37.8;71.7;0.0;0.0
86.2;37.4;70.8;0.0;0.0
85.6;38.4;71.2;0.0;0.0
85.8;38.0;70.4;0.0;0.0
84.2;38.0;71.8;0.0;0.0
83.7;37.5;71.0;0.0;0.0
84.6;37.4;72.5;0.0;0.0
83.8;37.3;72.6;0.0;0.0
82.3;37.7;70.6;0.0;0.0
83.3;37.1;71.2;0.0;0.0
81.7;37.6;71.0;0.0;0.0
81.2;36.5;72.4;0.0;0.0
81.1;37.1;72.0;0.0;0.0
80.8;36.8;72.2;0.0;0.0
80.1;37.2;71.4;0.0;0.0
82.0;36.5;71.1;0.0;0.0
80.7;36.5;71.1;0.0;0.0
81.0;36.9;70.8;0.0;0.0
80.5;36.7;71.1;0.0;0.0
82.5;37.5;71.4;0.0;0.0
81.3;37.3;70.7;0.0;0.0
81.4;37.5;71.8;0.0;0.0
80.4;37.1;71.1;0.0;0.0
81.3;38.1;70.6;0.0;0.0
81.9;38.2;71.9;0.0;0.0
83.5;37.9;70.9;0.0;0.0
83.9;38.2;71.2;0.0;0.0
85.9;38.4;70.7;0.0;0.0
84.2;38.2;72.4;0.0;0.0
87.8;39.2;72.3;0.0;0.0
88.1;38.5;70.7;0.0;0.0
87.4;38.2;70.8;0.0;0.0
89.0;39.1;71.8;0.0;0.0
89.9;39.6;71.5;0.0;0.0
91.8;39.3;72.0;0.0;0.0
93.4;40.2;71.4;0.0;0.0
93.5;39.6;72.4;0.0;0.0
98.9;39.7;72.3;0.0;0.0
99.2;40.5;73.0;0.0;0.0
99.3;40.4;71.6;0.0;0.0
101.1;40.4;71.0;0.0;0.0
103.8;41.5;72.5;0.0;0.0
103.6;41.3;70.7;0.0;0.0
105.5;41.7;72.4;0.0;0.0
109.2;42.1;71.3;0.0;0.0
111.5;41.3;72.4;0.0;0.0
110.8;41.7;73.1;0.0;0.0
113.0;42.1;72.7;0.0;0.0
114.6;42.0;72.7;0.1;0.1
115.7;42.2;71.7;0.2;0.2
117.4;42.6;72.3;0.3;0.3
119.2;43.2;72.3;0.5;0.4
122.2;43.5;72.4;0.6;0.5
120.4;43.0;72.4;0.8;0.7
121.6;43.4;71.1;1.0;0.9
123.2;43.6;71.5;1.3;1.1
125.1;42.8;71.7;1.6;1.4
124.6;43.3;70.8;1.8;1.6
122.8;44.0;71.7;2.2;2.0
124.2;43.4;71.7;2.6;2.3
121.4;44.2;72.8;3.0;2.7
123.4;44.0;71.6;3.4;3.1
121.4;44.2;73.0;3.9;3.5
120.7;44.1;72.7;4.4;4.1
120.8;43.9;72.0;5.0;4.6
122.2;44.5;72.2;5.5;5.2
122.2;44.6;72.8;5.9;5.7
119.7;44.2;70.3;6.5;6.3
118.5;44.2;73.4;7.1;6.8
118.0;44.2;73.6;7.6;7.4
115.3;43.5;72.4;8.3;8.2
115.9;43.8;73.4;8.7;8.7
115.9;43.6;72.9;9.2;9.3
115.1;43.9;71.5;9.8;10.0
112.8;43.8;73.4;10.4;10.6
112.1;45.1;72.9;10.9;11.5
111.2;45.0;72.3;11.5;11.9
