1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
119.9;36.5;71.2;0.0;0.0
118.8;36.5;71.2;0.0;0.0
117.4;36.5;71.2;0.0;0.0
115.8;36.5;71.2;0.0;0.0
114.0;36.5;71.1;0.0;0.0
112.1;36.5;71.1;0.0;0.0
110.1;36.6;71.1;0.0;0.0
108.0;36.6;71.1;0.0;0.0
105.7;36.7;71.1;0.0;0.0
103.5;36.8;71.1;0.0;0.0
101.7;36.9;71.1;0.0;0.0
100.3;37.0;71.1;0.0;0.0
99.3;37.1;71.0;0.0;0.0
98.6;37.2;71.0;0.0;0.0
98.4;37.3;71.0;0.0;0.0
98.3;37.4;71.0;0.0;0.0
98.1;37.5;71.0;0.0;0.0
97.8;37.6;71.0;0.0;0.0
97.4;37.7;71.0;0.0;0.0
96.9;37.8;71.0;0.0;0.0
96.3;37.9;70.9;0.0;0.0
95.7;38.0;70.9;0.0;0.0
95.2;38.0;70.9;0.0;0.0
94.8;38.1;70.9;0.0;0.0
94.5;38.1;70.9;0.0;0.0
94.2;38.2;70.9;0.0;0.0
94.1;38.2;70.9;0.0;0.0
93.9;38.2;70.9;0.0;0.0
93.5;38.2;70.8;0.0;0.0
92.9;38.1;70.8;0.0;0.0
92.0;38.1;70.8;0.0;0.0
91.0;38.1;70.8;0.0;0.0
89.8;38.0;70.8;0.0;0.0
88.6;38.0;70.8;0.0;0.0
87.5;37.9;70.8;0.0;0.0
86.5;37.9;70.8;0.0;0.0
85.7;37.8;70.7;0.0;0.0
85.1;37.7;70.7;0.0;0.0
84.6;37.7;70.7;0.0;0.0
84.2;37.6;70.7;0.0;0.0
83.7;37.5;70.7;0.0;0.0
83.2;37.4;70.7;0.0;0.0
82.8;37.4;70.7;0.0;0.0
82.3;37.3;70.7;0.0;0.0
81.7;37.3;70.6;0.0;0.0
81.3;37.2;70.6;0.0;0.0
80.9;37.2;70.6;0.0;0.0
80.6;37.1;70.6;0.0;0.0
80.4;37.1;70.6;0.0;0.0
80.4;37.0;70.6;0.0;0.0
80.4;37.0;70.6;0.0;0.0
80.5;37.0;70.6;0.0;0.0
80.6;37.0;70.5;0.0;0.0
80.7;37.0;70.5;0.0;0.0
80.8;36.9;70.5;0.0;0.0
80.9;36.9;70.5;0.0;0.0
81.0;36.9;70.5;0.0;0.0
81.3;36.8;70.5;0.0;0.0
81.7;36.8;70.5;0.0;0.0
82.3;36.8;70.5;0.0;0.0
83.2;36.7;70.4;0.0;0.0
84.3;36.6;70.4;0.0;0.0
85.6;36.6;70.4;0.0;0.0
86.9;36.5;70.4;0.0;0.0
88.2;36.3;70.4;0.0;0.0
89.4;36.2;70.4;0.0;0.0
90.5;36.1;70.4;0.0;0.0
91.6;35.9;70.4;0.0;0.0
92.6;35.7;70.3;0.0;0.0
93.7;35.5;70.3;0.0;0.0
95.1;35.3;70.3;0.0;0.0
96.8;35.1;70.3;0.0;0.0
98.7;34.8;70.3;0.0;0.0
100.8;34.5;70.3;0.0;0.0
103.3;34.2;70.3;0.0;0.0
105.8;33.9;70.3;0.0;0.0
108.2;33.6;70.2;0.0;0.0
110.5;33.2;70.2;0.0;0.0
112.7;32.9;70.2;0.0;0.0
114.9;32.6;70.2;0.0;0.0
116.9;32.2;70.2;0.0;0.0
118.8;31.9;70.2;0.0;0.0
120.9;31.6;70.2;0.0;0.0
122.9;31.3;70.2;0.0;0.0
124.8;31.0;70.1;0.1;0.1
126.8;30.8;70.1;0.2;0.2
128.8;30.5;70.1;0.3;0.2
130.6;30.3;70.1;0.4;0.3
132.3;30.2;70.1;0.5;0.5
133.6;30.0;70.1;0.7;0.6
134.8;29.9;70.1;0.8;0.8
135.6;29.8;70.1;1.0;1.0
136.2;29.8;70.0;1.3;1.2
136.6;29.8;70.0;1.5;1.5
136.9;29.8;70.0;1.8;1.8
136.9;29.9;70.0;2.2;2.1
136.8;30.1;70.0;2.5;2.5
136.6;30.2;70.0;2.9;2.9
136.2;30.5;70.0;3.3;3.4
135.6;30.8;69.9;3.8;3.9
134.9;31.1;69.9;4.2;4.4
134.1;31.4;69.9;4.7;4.9
133.2;31.8;69.9;5.2;5.5
132.3;32.2;69.9;5.7;6.1
131.2;32.6;69.9;6.2;6.7
130.1;33.1;69.9;6.7;7.4
128.9;33.5;69.9;7.2;8.0
127.7;34.0;69.8;7.8;8.7
126.5;34.5;69.8;8.3;9.4
125.3;34.9;69.8;8.8;10.1
124.1;35.4;69.8;9.3;10.8
122.8;35.8;69.8;9.9;11.5
121.5;36.3;69.8;10.4;12.2
120.2;36.7;69.8;10.9;12.9
118.9;37.1;69.8;11.3;13.6
117.5;37.4;69.7;11.8;14.3
116.2;37.7;69.7;12.3;15.0
114.9;38.0;69.7;12.7;15.7
113.7;38.2;69.7;13.1;16.3
112.5;38.4;69.7;13.5;17.0
111.5;38.5;69.7;13.9;17.6
110.6;38.5;69.7;14.3;18.2
109.7;38.5;69.7;14.6;18.7
109.0;38.4;69.6;14.9;19.3
108.3;38.3;69.6;15.3;19.8
107.7;38.1;69.6;15.5;20.3
107.2;37.9;69.6;15.8;20.8
106.8;37.7;69.6;16.1;21.2
106.4;37.4;69.6;16.3;21.6
106.1;37.1;69.6;16.6;22.0
105.9;36.8;69.6;16.8;22.4
105.7;36.5;69.5;17.0;22.7
105.6;36.2;69.5;17.2;23.1
105.6;35.9;69.5;17.3;23.4
105.6;35.5;69.5;17.5;23.6
105.7;35.2;69.5;17.6;23.9
105.8;34.9;69.5;17.8;24.1
106.1;34.6;69.5;17.9;24.3
106.4;34.3;69.5;18.0;24.4
106.8;34.0;69.4;18.1;24.5
107.3;33.7;69.4;18.2;24.6
107.7;33.5;69.4;18.2;24.7
108.0;33.3;69.4;18.3;24.7
108.2;33.1;69.4;18.3;24.7
108.2;33.0;69.4;18.4;24.7
108.1;32.9;69.4;18.4;24.6
107.8;32.8;69.4;18.4;24.5
107.5;32.8;69.3;18.3;24.3
107.4;32.8;69.3;18.3;24.2
107.5;32.8;69.3;18.2;24.0
107.7;32.8;69.3;18.2;23.7
108.1;32.9;69.3;18.1;23.4
108.7;33.0;69.3;18.0;23.1
109.3;33.1;69.3;17.8;22.8
109.7;33.2;69.3;17.7;22.4
109.9;33.3;69.2;17.5;22.0
110.0;33.5;69.2;17.3;21.6
109.9;33.6;69.2;17.1;21.1
109.7;33.8;69.2;16.9;20.6
109.4;33.9;69.2;16.6;20.1
109.3;34.1;69.2;16.3;19.6
109.4;34.3;69.2;16.0;19.0
109.6;34.5;69.2;15.7;18.4
110.0;34.7;69.1;15.4;17.8
110.5;34.8;69.1;15.0;17.2
111.2;35.0;69.1;14.6;16.5
111.9;35.2;69.1;14.2;15.8
112.8;35.3;69.1;13.7;15.1
113.7;35.5;69.1;13.2;14.4
114.7;35.6;69.1;12.7;13.7
115.7;35.8;69.1;12.2;13.0
