1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
119.7;36.7;70.6;0.0;0.0
120.4;36.5;71.9;0.0;0.0
117.0;36.7;70.9;0.0;0.0
118.1;36.6;71.0;0.0;0.0
118.0;36.3;70.1;0.0;0.0
115.0;36.1;69.8;0.0;0.0
111.1;36.3;71.0;0.0;0.0
109.3;36.8;70.0;0.0;0.0
107.8;37.3;71.1;0.0;0.0
106.3;36.1;71.9;0.0;0.0
103.3;36.5;71.2;0.0;0.0
105.1;36.3;71.3;0.0;0.0
100.8;36.9;71.3;0.0;0.0
99.5;37.4;71.8;0.0;0.0
96.8;36.8;70.5;0.0;0.0
97.5;36.9;71.2;0.0;0.0
97.8;37.6;72.1;0.0;0.0
96.6;37.8;69.4;0.0;0.0
99.1;37.9;71.1;0.0;0.0
97.1;37.9;71.0;0.0;0.0
96.0;38.1;72.3;0.0;0.0
96.8;38.0;70.8;0.0;0.0
94.9;38.2;69.9;0.0;0.0
96.5;38.2;71.3;0.0;0.0
94.7;37.9;69.8;0.0;0.0
95.9;38.5;71.2;0.0;0.0
93.8;37.8;70.8;0.0;0.0
93.7;38.0;71.4;0.0;0.0
96.3;37.7;71.1;0.0;0.0
94.5;38.7;71.1;0.0;0.0
92.4;38.0;70.9;0.0;0.0
92.7;38.0;70.8;0.0;0.0
90.1;37.2;71.9;0.0;0.0
90.3;37.7;71.0;0.0;0.0
89.9;37.7;70.8;0.0;0.0
87.3;38.1;71.2;0.0;0.0
87.1;37.6;71.6;0.0;0.0
85.5;37.2;71.1;0.0;0.0
86.7;37.7;71.0;0.0;0.0
85.6;37.5;71.1;0.0;0.0
84.8;37.4;70.6;0.0;0.0
83.0;37.3;69.9;0.0;0.0
83.0;37.6;69.8;0.0;0.0
83.2;37.4;71.1;0.0;0.0
83.5;37.3;69.3;0.0;0.0
81.1;36.3;70.8;0.0;0.0
79.9;36.9;71.3;0.0;0.0
81.4;37.0;70.2;0.0;0.0
80.7;37.1;72.3;0.0;0.0
79.8;37.4;72.7;0.0;0.0
79.4;36.9;70.7;0.0;0.0
80.4;37.0;70.3;0.0;0.0
79.7;36.4;70.2;0.0;0.0
80.9;37.1;70.4;0.0;0.0
81.4;36.8;70.1;0.0;0.0
81.1;37.5;70.4;0.0;0.0
82.4;36.9;70.2;0.0;0.0
81.3;36.8;71.6;0.0;0.0
81.8;36.3;69.3;0.0;0.0
80.9;36.4;71.3;0.0;0.0
82.9;36.6;71.3;0.0;0.0
83.0;37.1;69.9;0.0;0.0
85.4;36.9;69.3;0.0;0.0
85.8;36.9;70.9;0.0;0.0
88.7;36.7;71.0;0.0;0.0
88.6;36.6;70.7;0.0;0.0
88.8;36.5;71.1;0.0;0.0
90.4;36.3;70.5;0.0;0.0
91.5;36.6;70.4;0.0;0.0
93.0;35.5;69.9;0.0;0.0
94.8;35.8;69.5;0.0;0.0
97.2;35.0;70.2;0.0;0.0
96.5;35.4;69.7;0.0;0.0
98.6;34.8;70.4;0.0;0.0
101.5;34.1;69.5;0.0;0.0
103.1;34.6;70.9;0.0;0.0
106.0;34.6;70.6;0.0;0.0
109.2;33.3;71.6;0.0;0.0
110.0;33.4;69.9;0.0;0.0
114.3;32.9;69.3;0.0;0.0
114.1;32.3;71.1;0.0;0.0
117.7;32.2;70.5;0.0;0.0
120.6;31.7;71.3;0.0;0.0
121.4;31.5;69.7;0.0;0.0
119.6;30.5;71.0;0.0;0.0
125.9;31.2;69.6;0.1;0.1
126.1;30.5;71.1;0.2;0.2
128.8;30.2;69.9;0.3;0.2
130.2;30.0;68.7;0.4;0.3
134.8;30.0;70.1;0.5;0.5
132.8;30.3;70.8;0.7;0.6
131.9;30.2;69.8;0.8;0.8
136.0;29.9;70.1;1.0;1.0
138.8;29.8;69.0;1.3;1.2
138.4;29.3;68.9;1.5;1.5
135.0;29.8;70.2;1.8;1.8
136.1;30.2;70.2;2.2;2.2
137.8;30.1;70.1;2.5;2.5
138.6;30.2;70.4;2.9;2.9
134.9;30.0;69.9;3.3;3.4
134.1;30.7;69.0;3.7;3.8
134.5;30.5;70.5;4.2;4.3
134.1;30.8;70.2;4.6;5.0
132.9;31.3;70.2;5.2;5.4
132.0;32.0;71.3;5.7;6.1
132.3;32.7;70.0;6.1;6.7
130.5;33.0;70.6;6.8;7.4
129.1;34.3;69.7;7.2;8.1
125.8;34.1;71.0;7.7;8.7
125.7;34.9;69.1;8.2;9.3
123.8;34.5;69.0;8.9;9.9
124.2;35.9;69.5;9.5;10.8
124.7;35.9;70.4;9.9;11.5
120.0;36.5;69.8;10.4;11.9
120.9;36.5;70.4;10.9;13.1
117.8;37.5;70.1;11.2;13.4
117.2;37.5;69.0;11.8;14.3
116.6;37.8;69.7;12.3;14.8
114.4;37.9;68.6;12.8;15.8
115.8;38.2;69.5;13.1;16.2
112.0;37.6;69.8;13.6;16.8
110.3;38.4;70.1;14.0;17.5
111.0;38.5;69.0;14.4;18.0
109.8;38.6;69.8;14.5;18.6
