1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
88.6;43.3;82.1;0.0;0.0
87.5;43.4;82.1;0.0;0.0
86.2;43.5;82.1;0.0;0.0
84.9;43.5;82.2;0.0;0.0
83.4;43.5;82.2;0.0;0.0
81.7;43.5;82.2;0.0;0.0
80.0;43.4;82.2;0.0;0.0
78.1;43.3;82.3;0.0;0.0
76.1;43.2;82.3;0.0;0.0
74.2;43.1;82.3;0.0;0.0
72.8;42.9;82.3;0.0;0.0
71.7;42.8;82.4;0.0;0.0
71.0;42.6;82.4;0.0;0.0
70.7;42.3;82.4;0.0;0.0
70.8;42.1;82.4;0.0;0.0
71.1;41.9;82.5;0.0;0.0
71.3;41.6;82.5;0.0;0.0
71.3;41.3;82.5;0.0;0.0
71.3;41.0;82.6;0.0;0.0
71.1;40.7;82.6;0.0;0.0
70.8;40.4;82.6;0.0;0.0
70.6;40.1;82.6;0.0;0.0
70.4;39.8;82.7;0.0;0.0
70.3;39.5;82.7;0.0;0.0
70.3;39.1;82.7;0.0;0.0
70.4;38.8;82.7;0.0;0.0
70.6;38.5;82.8;0.0;0.0
70.7;38.2;82.8;0.0;0.0
70.6;37.8;82.8;0.0;0.0
70.3;37.5;82.8;0.0;0.0
69.7;37.2;82.9;0.0;0.0
69.0;36.9;82.9;0.0;0.0
68.0;36.6;82.9;0.0;0.0
66.9;36.3;82.9;0.0;0.0
66.0;36.0;83.0;0.0;0.0
65.3;35.7;83.0;0.0;0.0
64.7;35.5;83.0;0.0;0.0
64.2;35.2;83.0;0.0;0.0
63.9;35.0;83.1;0.0;0.0
63.6;34.7;83.1;0.0;0.0
63.3;34.5;83.1;0.0;0.0
62.9;34.3;83.1;0.0;0.0
62.5;34.2;83.2;0.0;0.0
62.0;34.0;83.2;0.0;0.0
61.5;33.9;83.2;0.0;0.0
61.1;33.7;83.3;0.0;0.0
60.7;33.6;83.3;0.0;0.0
60.5;33.5;83.3;0.0;0.0
60.4;33.5;83.3;0.0;0.0
60.3;33.4;83.4;0.0;0.0
60.4;33.4;83.4;0.0;0.0
60.6;33.4;83.4;0.0;0.0
60.7;33.4;83.4;0.0;0.0
60.8;33.5;83.5;0.0;0.0
60.9;33.5;83.5;0.0;0.0
61.0;33.6;83.5;0.0;0.0
61.1;33.7;83.5;0.0;0.0
61.3;33.8;83.6;0.0;0.0
61.7;33.9;83.6;0.0;0.0
62.2;34.0;83.6;0.0;0.0
63.0;34.1;83.6;0.0;0.0
64.0;34.2;83.7;0.0;0.0
65.2;34.3;83.7;0.0;0.0
66.4;34.5;83.7;0.0;0.0
67.5;34.6;83.7;0.0;0.0
68.5;34.8;83.8;0.0;0.0
69.5;34.9;83.8;0.0;0.0
70.3;35.0;83.8;0.0;0.0
71.0;35.2;83.8;0.0;0.0
71.9;35.3;83.9;0.0;0.0
72.9;35.5;83.9;0.0;0.0
74.3;35.6;83.9;0.0;0.0
75.8;35.7;83.9;0.0;0.0
77.6;35.9;84.0;0.0;0.0
79.7;36.0;84.0;0.0;0.0
81.8;36.1;84.0;0.0;0.0
83.9;36.2;84.1;0.0;0.0
85.8;36.3;84.1;0.0;0.0
87.6;36.4;84.1;0.0;0.0
89.4;36.5;84.1;0.0;0.0
91.0;36.5;84.2;0.0;0.0
92.6;36.6;84.2;0.0;0.0
94.2;36.7;84.2;0.0;0.0
95.8;36.7;84.2;0.0;0.0
97.4;36.8;84.3;0.1;0.1
99.0;36.8;84.3;0.1;0.2
100.6;36.8;84.3;0.2;0.4
102.1;36.8;84.3;0.2;0.5
103.4;36.8;84.4;0.3;0.7
104.5;36.8;84.4;0.5;1.0
105.3;36.8;84.4;0.6;1.3
105.9;36.8;84.4;0.8;1.7
106.3;36.7;84.5;1.0;2.2
106.5;36.6;84.5;1.2;2.7
106.5;36.6;84.5;1.4;3.3
106.4;36.5;84.5;1.7;4.1
106.2;36.4;84.6;2.0;4.8
105.7;36.3;84.6;2.4;5.7
105.2;36.2;84.6;2.8;6.7
104.6;36.1;84.6;3.2;7.6
103.9;35.9;84.7;3.6;8.7
103.1;35.8;84.7;4.0;9.8
102.3;35.6;84.7;4.5;10.8
101.5;35.5;84.7;4.9;11.9
100.6;35.3;84.8;5.3;13.0
99.7;35.2;84.8;5.8;14.1
98.9;35.0;84.8;6.2;15.2
98.1;34.9;84.9;6.7;16.3
97.3;34.7;84.9;7.1;17.3
96.6;34.6;84.9;7.5;18.3
96.0;34.4;84.9;7.9;19.2
95.3;34.3;85.0;8.3;20.1
94.6;34.2;85.0;8.7;21.0
93.9;34.0;85.0;9.1;21.8
93.2;33.9;85.0;9.5;22.6
92.5;33.8;85.1;9.8;23.3
91.7;33.7;85.1;10.2;24.0
91.0;33.6;85.1;10.5;24.6
90.3;33.5;85.1;10.8;25.2
89.6;33.5;85.2;11.1;25.8
89.0;33.4;85.2;11.4;26.3
88.4;33.4;85.2;11.7;26.7
87.8;33.4;85.2;11.9;27.1
87.3;33.4;85.3;12.2;27.5
86.8;33.3;85.3;12.4;27.8
86.3;33.3;85.3;12.6;28.1
85.9;33.4;85.3;12.8;28.4
85.6;33.4;85.4;13.0;28.6
85.3;33.4;85.4;13.2;28.8
85.0;33.4;85.4;13.4;28.9
84.8;33.4;85.4;13.6;29.1
84.6;33.4;85.5;13.7;29.2
84.5;33.4;85.5;13.9;29.2
84.4;33.5;85.5;14.0;29.3
84.3;33.5;85.5;14.2;29.3
84.4;33.5;85.6;14.3;29.3
84.5;33.5;85.6;14.4;29.3
84.7;33.4;85.6;14.5;29.3
85.0;33.4;85.7;14.6;29.2
85.4;33.4;85.7;14.7;29.1
85.9;33.3;85.7;14.8;29.0
86.4;33.3;85.7;14.9;28.8
86.7;33.2;85.8;14.9;28.7
87.1;33.1;85.8;14.9;28.5
87.3;33.0;85.8;15.0;28.2
87.4;32.8;85.8;15.0;28.0
87.4;32.7;85.9;15.0;27.7
87.5;32.5;85.9;15.0;27.4
87.7;32.4;85.9;14.9;27.1
88.2;32.2;85.9;14.9;26.7
88.9;32.0;86.0;14.8;26.4
89.8;31.8;86.0;14.8;26.0
90.9;31.6;86.0;14.7;25.5
92.0;31.4;86.0;14.6;25.1
92.9;31.3;86.1;14.5;24.7
93.6;31.1;86.1;14.3;24.2
94.0;30.9;86.1;14.2;23.7
94.3;30.7;86.1;14.0;23.2
94.4;30.6;86.2;13.9;22.6
94.4;30.4;86.2;13.7;22.1
94.5;30.3;86.2;13.4;21.5
94.8;30.1;86.2;13.2;20.9
95.2;30.0;86.3;13.0;20.3
95.7;29.9;86.3;12.7;19.6
96.4;29.8;86.3;12.4;19.0
97.2;29.8;86.4;12.1;18.3
98.0;29.7;86.4;11.7;17.6
98.9;29.7;86.4;11.4;16.9
99.9;29.7;86.4;11.0;16.1
100.9;29.7;86.5;10.6;15.4
101.9;29.8;86.5;10.1;14.6
102.9;29.9;86.5;9.7;13.8
103.8;30.0;86.5;9.2;13.0
104.4;30.1;86.6;8.7;12.2
104.9;30.2;86.6;8.2;11.4
105.3;30.3;86.6;7.7;10.6
105.4;30.5;86.6;7.2;9.8
105.6;30.6;86.7;6.7;9.0
105.8;30.8;86.7;6.2;8.2
106.1;31.0;86.7;5.7;7.5
106.6;31.2;86.7;5.1;6.7
107.1;31.4;86.8;4.6;6.0
107.7;31.6;86.8;4.1;5.3
108.3;31.8;86.8;3.7;4.7
108.9;32.0;86.8;3.2;4.0
109.3;32.2;86.9;2.7;3.5
109.6;32.4;86.9;2.3;2.9
109.8;32.6;86.9;1.9;2.4
109.9;32.8;86.9;1.5;1.9
110.0;33.0;87.0;1.2;1.5
110.0;33.2;87.0;0.9;1.1
109.9;33.4;87.0;0.7;0.8
109.7;33.6;87.0;0.5;0.6
109.6;33.7;87.1;0.3;0.4
109.3;33.9;87.1;0.2;0.2
109.1;34.0;87.1;0.1;0.1
108.8;34.2;87.2;0.0;0.0
108.4;34.3;87.2;0.0;0.0
108.0;34.4;87.2;0.0;0.0
107.6;34.5;87.2;0.0;0.0
107.3;34.6;87.3;0.0;0.0
107.1;34.7;87.3;0.0;0.0
106.9;34.7;87.3;0.0;0.0
106.8;34.8;87.3;0.0;0.0
106.7;34.9;87.4;0.0;0.0
106.7;34.9;87.4;0.0;0.0
106.9;34.9;87.4;0.0;0.1
107.1;35.0;87.4;0.0;0.1
107.4;35.0;87.5;0.0;0.1
107.8;35.0;87.5;0.0;0.1
108.4;35.0;87.5;0.0;0.0
109.0;35.0;87.5;0.0;0.0
109.7;35.0;87.6;0.0;0.0
110.5;34.9;87.6;0.0;0.0
111.3;34.9;87.6;0.0;0.0
112.0;34.9;87.6;0.0;0.0
112.8;34.8;87.7;0.0;0.0
113.6;34.8;87.7;0.0;0.0
114.3;34.7;87.7;0.0;0.0
115.2;34.7;87.7;0.0;0.0
116.1;34.6;87.8;0.0;0.0
117.2;34.5;87.8;0.0;0.0
118.4;34.5;87.8;0.0;0.0
119.8;34.4;87.8;0.0;0.0
121.2;34.3;87.9;0.0;0.0
122.6;34.2;87.9;0.0;0.0
123.8;34.2;87.9;0.0;0.0
124.6;34.1;88.0;0.0;0.0
125.3;34.0;88.0;0.0;0.0
125.6;34.0;88.0;0.0;0.0
125.7;33.9;88.0;0.0;0.0
125.6;33.8;88.1;0.0;0.0
125.5;33.8;88.1;0.0;0.0
125.2;33.7;88.1;0.0;0.0
124.8;33.7;88.1;0.0;0.0
124.3;33.6;88.2;0.0;0.0
123.7;33.6;88.2;0.0;0.0
123.0;33.6;88.2;0.0;0.0
122.2;33.6;88.2;0.0;0.0
121.3;33.5;88.3;0.0;0.0
120.3;33.6;88.3;0.0;0.0
119.2;33.6;88.3;0.0;0.0
118.0;33.6;88.3;0.0;0.0
116.8;33.6;88.4;0.0;0.0
115.6;33.7;88.4;0.0;0.0
114.4;33.7;88.4;0.0;0.0
113.2;33.8;88.4;0.0;0.0
112.1;33.8;88.5;0.0;0.0
111.0;33.9;88.5;0.0;0.0
110.0;34.0;88.5;0.0;0.0
109.0;34.0;88.5;0.0;0.0
108.0;34.1;88.6;0.0;0.0
107.1;34.2;88.6;0.0;0.0
106.1;34.3;88.6;0.0;0.0
105.3;34.4;88.7;0.0;0.0
104.4;34.5;88.7;0.0;0.0
103.5;34.6;88.7;0.0;0.0
102.6;34.7;88.7;0.0;0.0
101.8;34.8;88.8;0.0;0.0
100.9;34.9;88.8;0.0;0.0
100.0;35.0;88.8;0.0;0.0
99.2;35.1;88.8;0.0;0.0
98.6;35.2;88.9;0.0;0.0
98.0;35.3;88.9;0.0;0.0
97.6;35.4;88.9;0.0;0.0
97.3;35.5;88.9;0.0;0.0
97.1;35.6;89.0;0.0;0.0
97.3;35.6;89.0;0.0;0.0
97.8;35.7;89.0;0.0;0.0
98.8;35.8;89.0;0.0;0.0
100.2;35.9;89.1;0.0;0.0
102.1;36.0;89.1;0.0;0.0
104.4;36.0;89.1;0.0;0.0
106.5;36.1;89.1;0.0;0.0
108.1;36.2;89.2;0.0;0.0
109.0;36.2;89.2;0.0;0.0
109.3;36.3;89.2;0.0;0.0
109.0;36.3;89.2;0.0;0.0
108.1;36.4;89.3;0.0;0.0
106.9;36.4;89.3;0.0;0.0
106.0;36.4;89.3;0.0;0.0
105.3;36.4;89.3;0.0;0.0
104.8;36.5;89.4;0.0;0.0
104.5;36.5;89.4;0.0;0.0
104.5;36.5;89.4;0.0;0.0
104.4;36.5;89.5;0.0;0.0
104.1;36.5;89.5;0.0;0.0
103.5;36.5;89.5;0.0;0.0
102.6;36.4;89.5;0.0;0.0
101.5;36.4;89.6;0.0;0.0
100.1;36.4;89.6;0.0;0.0
98.5;36.4;89.6;0.0;0.0
96.8;36.3;89.6;0.0;0.0
95.0;36.3;89.7;0.0;0.0
93.0;36.2;89.7;0.0;0.0
90.9;36.2;89.7;0.0;0.0
88.7;36.1;89.7;0.0;0.0
86.6;36.1;89.8;0.0;0.0
84.9;36.0;89.8;0.0;0.0
83.6;35.9;89.8;0.0;0.0
82.7;35.9;89.8;0.0;0.0
82.2;35.8;89.9;0.0;0.0
82.0;35.8;89.9;0.0;0.0
82.0;35.7;89.9;0.0;0.0
81.9;35.7;89.9;0.0;0.0
81.7;35.7;90.0;0.0;0.0
81.4;35.6;90.0;0.0;0.0
81.0;35.6;90.0;0.0;0.0
80.5;35.6;90.0;0.0;0.0
80.0;35.5;90.1;0.0;0.0
79.5;35.5;90.1;0.0;0.0
79.1;35.5;90.1;0.0;0.0
78.8;35.5;90.1;0.0;0.0
78.6;35.6;90.2;0.0;0.0
78.4;35.6;90.2;0.0;0.0
78.2;35.6;90.2;0.0;0.0
77.8;35.6;90.3;0.0;0.0
77.1;35.7;90.3;0.0;0.0
76.1;35.7;90.3;0.0;0.0
75.0;35.8;90.3;0.0;0.0
73.6;35.9;90.4;0.0;0.0
72.2;35.9;90.4;0.0;0.0
70.9;36.0;90.4;0.0;0.0
69.8;36.1;90.4;0.0;0.0
68.8;36.2;90.5;0.0;0.0
68.0;36.3;90.5;0.0;0.0
67.3;36.4;90.5;0.0;0.0
66.7;36.5;90.5;0.0;0.0
66.0;36.6;90.6;0.0;0.0
65.3;36.7;90.6;0.0;0.0
64.6;36.8;90.6;0.0;0.0
63.9;36.9;90.6;0.0;0.0
63.1;37.0;90.7;0.0;0.0
62.4;37.2;90.7;0.0;0.0
61.8;37.3;90.7;0.0;0.0
61.3;37.4;90.7;0.0;0.0
60.9;37.6;90.8;0.0;0.0
60.7;37.7;90.8;0.0;0.0
60.5;37.8;90.8;0.0;0.0
60.4;38.0;90.8;0.0;0.0
60.3;38.1;90.9;0.0;0.0
60.2;38.2;90.9;0.0;0.0
60.1;38.4;90.9;0.0;0.0
60.0;38.5;90.9;0.0;0.0
60.0;38.7;91.0;0.0;0.0
60.0;38.8;91.0;0.0;0.0
60.2;39.0;91.0;0.0;0.0
60.7;39.2;91.1;0.0;0.0
61.3;39.3;91.1;0.0;0.0
62.1;39.5;91.1;0.0;0.0
63.2;39.7;91.1;0.0;0.0
64.2;39.8;91.2;0.0;0.0
65.2;40.0;91.2;0.0;0.0
66.1;40.2;91.2;0.0;0.0
66.9;40.4;91.2;0.0;0.0
67.6;40.5;91.3;0.0;0.0
68.2;40.7;91.3;0.0;0.0
68.9;40.9;91.3;0.0;0.0
69.9;41.1;91.3;0.0;0.0
71.1;41.3;91.4;0.0;0.0
72.6;41.5;91.4;0.0;0.0
74.3;41.7;91.4;0.0;0.0
76.3;41.9;91.4;0.0;0.0
78.4;42.1;91.5;0.0;0.0
80.3;42.3;91.5;0.0;0.0
82.2;42.5;91.5;0.0;0.0
83.9;42.7;91.5;0.0;0.0
85.6;42.9;91.6;0.0;0.0
87.1;43.1;91.6;0.0;0.0
88.6;43.3;91.6;0.0;0.0
90.1;43.5;91.6;0.0;0.0
91.7;43.7;91.7;0.0;0.0
93.1;43.9;91.7;0.1;0.1
94.6;44.1;91.7;0.2;0.2
96.1;44.3;91.8;0.4;0.3
97.5;44.5;91.8;0.6;0.5
98.6;44.6;91.8;0.8;0.7
99.5;44.8;91.8;1.0;0.9
100.1;44.9;91.9;1.3;1.1
100.5;45.1;91.9;1.6;1.3
100.6;45.2;91.9;2.0;1.6
100.6;45.3;91.9;2.4;1.9
100.4;45.4;92.0;2.8;2.3
100.2;45.5;92.0;3.3;2.7
99.8;45.6;92.0;3.8;3.1
99.4;45.6;92.0;4.4;3.6
98.8;45.7;92.1;5.0;4.1
98.2;45.7;92.1;5.6;4.6
97.5;45.8;92.1;6.2;5.2
96.7;45.8;92.1;6.9;5.7
95.9;45.8;92.2;7.6;6.3
95.0;45.8;92.2;8.2;6.9
94.1;45.8;92.2;8.9;7.6
93.2;45.8;92.2;9.5;8.2
92.3;45.8;92.3;10.2;8.9
91.4;45.8;92.3;10.8;9.5
90.6;45.8;92.3;11.4;10.2
89.8;45.8;92.3;12.0;10.8
89.0;45.8;92.4;12.5;11.5
88.2;45.8;92.4;13.1;12.2
87.4;45.8;92.4;13.6;12.8
86.5;45.8;92.4;14.1;13.5
85.6;45.8;92.5;14.5;14.1
