1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
112.2;7.6;106.1;0.0;0.0
115.3;7.5;108.9;0.0;0.0
113.2;7.5;107.1;0.0;0.0
110.8;7.4;106.9;0.0;0.0
107.8;7.5;105.8;0.0;0.0
106.4;7.4;108.5;0.0;0.0
106.6;7.3;107.2;0.0;0.0
102.2;7.5;107.0;0.0;0.0
102.3;7.5;108.0;0.0;0.0
97.2;7.5;107.1;0.0;0.0
96.4;7.4;107.4;0.0;0.0
93.9;7.5;106.6;0.0;0.0
91.6;7.3;107.2;0.0;0.0
90.9;7.4;106.0;0.0;0.0
90.3;7.5;107.0;0.0;0.0
91.2;7.5;107.5;0.0;0.0
90.2;7.2;106.2;0.0;0.0
89.4;7.3;107.5;0.0;0.0
89.6;7.4;106.8;0.0;0.0
91.0;7.3;108.0;0.0;0.0
89.4;7.2;107.7;0.0;0.0
89.0;7.2;106.9;0.0;0.0
88.1;7.2;105.4;0.0;0.0
87.1;7.2;107.2;0.0;0.0
87.2;7.2;106.4;0.0;0.0
87.7;7.2;110.0;0.0;0.0
85.7;7.1;107.3;0.0;0.0
84.9;7.0;108.7;0.0;0.0
85.3;7.0;108.2;0.0;0.0
84.6;6.9;107.7;0.0;0.0
83.1;6.9;106.2;0.0;0.0
83.2;7.0;109.0;0.0;0.0
81.6;6.9;105.6;0.0;0.0
80.1;6.8;105.6;0.0;0.0
80.0;6.8;108.7;0.0;0.0
77.6;6.9;108.2;0.0;0.0
75.6;6.7;107.4;0.0;0.0
75.5;6.8;107.9;0.0;0.0
75.8;6.6;106.4;0.0;0.0
74.7;6.7;107.1;0.0;0.0
73.3;6.7;107.5;0.0;0.0
73.3;6.6;106.6;0.0;0.0
73.2;6.6;107.3;0.0;0.0
72.1;6.6;107.5;0.0;0.0
71.3;6.6;107.0;0.0;0.0
69.7;6.5;107.5;0.0;0.0
70.5;6.5;107.7;0.0;0.0
69.6;6.7;108.8;0.0;0.0
67.0;6.7;109.2;0.0;0.0
67.2;6.7;107.1;0.0;0.0
67.6;6.8;109.1;0.0;0.0
67.3;6.9;108.2;0.0;0.0
67.8;6.9;105.5;0.0;0.0
66.2;6.9;109.2;0.0;0.0
66.5;7.0;106.6;0.0;0.0
65.3;6.9;108.7;0.0;0.0
64.8;7.0;107.0;0.0;0.0
66.2;7.1;107.4;0.0;0.0
65.7;7.2;108.1;0.0;0.0
64.2;7.5;106.1;0.0;0.0
64.9;7.5;109.6;0.0;0.0
65.5;7.5;109.8;0.0;0.0
64.8;7.7;108.3;0.0;0.0
66.4;7.6;107.2;0.0;0.0
66.4;7.6;109.4;0.0;0.0
67.5;7.8;107.6;0.0;0.0
67.0;7.9;109.9;0.0;0.0
67.9;7.9;107.3;0.0;0.0
67.3;8.2;108.0;0.0;0.0
65.4;8.2;107.7;0.0;0.0
67.9;8.1;107.6;0.0;0.0
69.4;8.3;108.9;0.0;0.0
67.9;8.3;105.7;0.0;0.0
69.1;8.5;108.5;0.0;0.0
68.7;8.5;107.0;0.0;0.0
69.7;8.5;109.8;0.0;0.0
70.2;8.4;108.7;0.0;0.0
71.4;8.4;106.4;0.0;0.0
71.1;8.5;108.2;0.0;0.0
71.9;8.5;107.2;0.0;0.0
72.8;8.4;108.0;0.0;0.0
72.8;8.4;107.2;0.0;0.0
73.5;8.4;109.6;0.0;0.0
74.9;8.5;106.7;0.0;0.0
73.1;8.4;107.9;0.0;0.0
75.2;8.4;109.3;0.1;0.1
74.9;8.3;107.5;0.2;0.1
75.7;8.5;109.4;0.2;0.2
76.4;8.4;107.0;0.3;0.2
76.5;8.5;108.9;0.5;0.3
77.6;8.5;107.2;0.7;0.5
77.0;8.5;107.9;0.9;0.6
77.6;8.4;107.8;1.1;0.8
78.0;8.3;108.6;1.4;1.0
79.0;8.3;107.7;1.7;1.2
78.9;8.3;108.6;2.1;1.5
78.0;8.2;108.6;2.6;1.8
77.7;8.4;106.5;3.1;2.2
78.1;8.4;108.1;3.5;2.5
78.0;8.6;108.8;4.1;3.0
78.0;8.4;107.8;4.6;3.4
79.3;8.3;107.3;5.3;4.0
78.8;8.4;108.0;5.9;4.4
76.9;8.5;106.8;6.6;5.1
76.8;8.5;109.9;7.2;5.7
77.4;8.5;109.4;7.8;6.3
76.6;8.5;107.6;8.5;6.9
76.8;8.5;108.3;9.2;7.6
76.6;8.6;110.5;9.8;8.2
74.3;8.7;108.1;10.2;8.8
74.6;8.6;106.4;11.0;9.7
74.0;8.7;106.5;11.2;10.2
74.2;8.7;110.5;11.9;11.1
74.2;8.7;108.0;12.2;11.7
74.1;8.7;108.3;12.9;12.5
74.2;8.9;109.4;13.0;13.1
70.8;8.8;106.5;13.7;13.8
71.9;8.8;106.8;13.9;14.4
71.5;8.9;109.3;14.3;15.3
70.7;9.0;108.8;14.6;15.9
70.6;9.1;105.2;15.1;16.5
69.7;8.9;109.4;15.2;17.6
68.8;9.0;109.6;15.6;17.7
68.2;9.0;107.9;15.8;18.5
69.0;9.0;109.0;16.0;19.2
68.3;8.9;107.3;15.8;19.5
66.1;8.9;107.5;16.0;20.3
66.6;9.1;108.5;16.0;20.8
65.9;9.0;108.4;16.3;21.2
64.7;9.0;107.8;16.3;22.2
65.9;9.0;106.6;16.6;22.4
64.1;9.0;107.7;16.5;22.7
62.6;8.9;109.1;16.6;23.2
63.0;9.1;108.5;16.4;23.4
63.0;9.1;107.2;16.8;23.9
62.1;9.1;109.0;16.7;24.1
62.9;9.0;106.0;16.3;24.8
63.6;9.2;107.0;16.5;24.6
62.7;9.2;107.5;16.7;24.8
62.9;9.1;106.7;16.7;25.1
62.3;9.3;105.8;16.6;25.8
63.3;9.3;107.6;16.8;25.6
63.0;9.3;109.1;16.7;25.8
63.2;9.3;108.3;16.8;25.9
64.3;9.3;109.7;17.0;25.5
65.2;9.4;109.2;16.7;25.6
63.4;9.5;110.0;16.8;26.2
63.2;9.6;107.2;17.3;25.8
64.5;9.6;110.0;17.2;25.9
65.4;9.8;107.7;16.8;26.2
64.7;9.5;109.3;17.2;25.6
65.2;9.9;108.5;17.2;25.8
66.2;10.0;106.8;17.2;25.5
67.2;10.2;108.3;17.6;25.2
67.0;10.0;108.6;17.4;25.4
67.0;10.1;107.9;17.4;24.8
67.9;10.2;109.4;17.4;24.9
67.9;10.4;107.9;17.6;24.5
67.2;10.4;108.9;17.0;24.6
66.1;10.3;108.2;17.2;24.2
64.9;10.6;109.1;17.2;23.2
63.7;10.8;107.9;17.5;23.2
62.9;10.8;107.4;16.9;22.8
61.5;10.8;109.2;16.7;21.8
60.7;11.2;111.1;16.5;21.7
60.4;11.2;109.9;16.6;20.9
61.9;11.3;108.8;16.5;20.3
60.8;11.4;108.4;16.1;19.8
61.5;11.5;108.9;15.4;19.1
63.7;11.5;109.4;15.3;18.4
63.3;11.6;108.7;15.0;18.0
65.0;11.7;109.1;14.5;16.8
64.9;11.7;109.6;14.1;16.0
66.1;12.2;109.4;13.5;15.3
66.1;11.9;108.8;13.0;14.4
67.1;12.1;107.7;12.3;13.4
67.3;12.2;108.9;11.7;12.7
68.6;12.1;109.5;11.2;11.8
67.9;12.2;109.6;10.6;10.9
69.6;12.3;108.3;9.8;10.1
69.9;12.4;111.4;9.2;9.1
70.6;12.5;108.1;8.3;8.2
70.2;12.5;109.8;7.5;7.5
73.3;12.7;109.2;6.8;6.8
72.7;12.8;108.8;6.2;5.9
73.6;12.8;108.6;5.5;5.2
75.1;12.9;107.9;4.7;4.4
76.7;13.1;109.3;4.1;3.8
77.3;13.1;108.7;3.5;3.2
76.2;13.2;109.4;2.8;2.6
77.2;13.2;109.3;2.3;2.0
78.9;13.5;107.8;1.8;1.6
79.8;13.5;110.4;1.3;1.2
80.5;13.5;108.7;1.0;0.8
78.9;13.8;107.9;0.7;0.6
79.3;13.5;108.2;0.4;0.4
79.7;13.8;110.4;0.2;0.2
78.0;13.7;108.6;0.1;0.1
78.6;13.9;109.6;0.0;0.0
80.2;14.2;109.2;0.0;0.0
78.4;14.0;109.3;0.0;0.0
78.6;14.3;111.4;0.0;0.0
77.7;14.2;107.7;0.0;0.0
77.5;14.5;108.6;0.0;0.0
77.0;14.2;108.7;0.0;0.0
78.4;14.8;109.0;0.0;0.0
79.3;14.5;109.1;0.0;0.0
79.4;14.7;108.4;0.0;0.0
77.7;14.9;108.2;0.0;0.0
78.7;14.8;110.7;0.0;0.0
81.2;15.0;107.8;0.0;0.0
79.2;14.9;108.0;0.0;0.0
80.9;15.3;107.9;0.0;0.0
81.3;15.2;110.5;0.0;0.0
83.3;15.1;111.0;0.0;0.0
83.5;15.0;109.6;0.0;0.0
84.2;15.4;108.1;0.0;0.0
84.2;15.4;110.7;0.0;0.0
85.8;15.6;110.5;0.0;0.0
86.2;15.6;108.5;0.0;0.0
88.4;15.6;110.7;0.0;0.0
86.5;15.7;110.3;0.0;0.0
90.0;15.8;109.3;0.0;0.0
88.7;15.9;108.4;0.0;0.0
90.3;15.9;110.1;0.0;0.0
91.8;15.8;110.8;0.0;0.0
92.3;16.1;108.7;0.0;0.0
92.2;15.9;109.8;0.0;0.0
93.8;16.1;108.1;0.0;0.0
95.3;16.2;107.8;0.0;0.0
