1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
104.6;19.9;102.4;0.0;0.0
103.3;20.0;102.4;0.0;0.0
101.7;20.1;102.4;0.0;0.0
100.0;20.2;102.5;0.0;0.0
98.1;20.4;102.5;0.0;0.0
96.1;20.5;102.5;0.0;0.0
94.0;20.6;102.5;0.0;0.0
91.7;20.7;102.5;0.0;0.0
89.4;20.8;102.5;0.0;0.0
87.2;21.0;102.6;0.0;0.0
85.3;21.1;102.6;0.0;0.0
83.9;21.2;102.6;0.0;0.0
82.8;21.3;102.6;0.0;0.0
82.2;21.4;102.6;0.0;0.0
81.9;21.5;102.6;0.0;0.0
81.8;21.6;102.7;0.0;0.0
81.6;21.7;102.7;0.0;0.0
81.3;21.8;102.7;0.0;0.0
80.9;21.8;102.7;0.0;0.0
80.4;21.9;102.7;0.0;0.0
79.8;22.0;102.7;0.0;0.0
79.2;22.0;102.8;0.0;0.0
78.7;22.1;102.8;0.0;0.0
78.3;22.1;102.8;0.0;0.0
78.0;22.1;102.8;0.0;0.0
77.7;22.1;102.8;0.0;0.0
77.6;22.1;102.9;0.0;0.0
77.3;22.1;102.9;0.0;0.0
76.9;22.1;102.9;0.0;0.0
76.3;22.1;102.9;0.0;0.0
75.5;22.0;102.9;0.0;0.0
74.4;22.0;102.9;0.0;0.0
73.2;22.0;103.0;0.0;0.0
71.9;21.9;103.0;0.0;0.0
70.8;21.9;103.0;0.0;0.0
69.8;21.8;103.0;0.0;0.0
69.0;21.7;103.0;0.0;0.0
68.3;21.7;103.0;0.0;0.0
67.8;21.6;103.1;0.0;0.0
67.3;21.5;103.1;0.0;0.0
66.8;21.5;103.1;0.0;0.0
66.4;21.4;103.1;0.0;0.0
65.8;21.3;103.1;0.0;0.0
65.3;21.3;103.1;0.0;0.0
64.8;21.2;103.2;0.0;0.0
64.3;21.2;103.2;0.0;0.0
63.9;21.1;103.2;0.0;0.0
63.6;21.0;103.2;0.0;0.0
63.4;21.0;103.2;0.0;0.0
63.3;20.9;103.2;0.0;0.0
63.4;20.9;103.3;0.0;0.0
63.4;20.9;103.3;0.0;0.0
63.5;20.8;103.3;0.0;0.0
63.6;20.8;103.3;0.0;0.0
63.7;20.8;103.3;0.0;0.0
63.7;20.8;103.3;0.0;0.0
63.8;20.8;103.4;0.0;0.0
64.0;20.8;103.4;0.0;0.0
64.4;20.8;103.4;0.0;0.0
64.9;20.8;103.4;0.0;0.0
65.7;20.8;103.4;0.0;0.0
