1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
105.1;19.3;101.1;0.0;0.0
103.4;19.8;102.2;0.0;0.0
102.4;20.2;102.6;0.0;0.0
101.8;20.4;103.3;0.0;0.0
101.0;20.0;101.6;0.0;0.0
97.9;20.4;101.4;0.0;0.0
98.3;20.5;103.2;0.0;0.0
95.6;20.7;101.7;0.0;0.0
91.1;20.8;103.5;0.0;0.0
90.1;20.6;100.5;0.0;0.0
88.6;20.5;101.0;0.0;0.0
86.4;21.3;103.7;0.0;0.0
82.3;21.1;103.8;0.0;0.0
82.8;21.2;102.3;0.0;0.0
83.2;21.2;102.1;0.0;0.0
83.2;21.7;102.4;0.0;0.0
81.6;21.4;102.9;0.0;0.0
81.0;21.5;101.4;0.0;0.0
82.7;22.1;103.7;0.0;0.0
79.6;21.8;101.4;0.0;0.0
80.2;21.9;102.6;0.0;0.0
79.5;22.0;100.4;0.0;0.0
79.9;22.1;101.3;0.0;0.0
78.7;21.8;103.0;0.0;0.0
78.1;22.3;102.7;0.0;0.0
78.5;22.2;103.5;0.0;0.0
78.0;22.2;104.0;0.0;0.0
77.6;22.1;102.2;0.0;0.0
77.9;22.3;103.5;0.0;0.0
76.0;22.3;104.0;0.0;0.0
76.7;22.4;101.8;0.0;0.0
75.2;21.8;101.0;0.0;0.0
75.0;21.8;102.1;0.0;0.0
73.8;21.6;101.8;0.0;0.0
72.8;22.0;103.9;0.0;0.0
71.1;22.0;104.2;0.0;0.0
69.3;21.4;102.9;0.0;0.0
69.6;21.9;103.5;0.0;0.0
67.6;21.7;104.3;0.0;0.0
66.6;21.8;102.4;0.0;0.0
67.7;21.9;102.4;0.0;0.0
66.6;21.5;103.3;0.0;0.0
66.3;21.4;103.6;0.0;0.0
65.9;21.5;103.0;0.0;0.0
66.0;21.4;102.8;0.0;0.0
64.6;21.3;103.2;0.0;0.0
62.9;21.0;103.1;0.0;0.0
64.9;20.7;101.8;0.0;0.0
63.7;21.5;103.4;0.0;0.0
63.7;20.8;102.9;0.0;0.0
62.9;20.9;103.3;0.0;0.0
63.8;21.0;101.8;0.0;0.0
63.2;20.8;102.0;0.0;0.0
63.8;21.1;104.3;0.0;0.0
63.7;21.1;103.8;0.0;0.0
62.5;20.9;102.0;0.0;0.0
63.8;20.5;103.7;0.0;0.0
64.1;21.1;103.0;0.0;0.0
