1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
68.3;69.0;92.9;0.0;0.0
65.8;68.0;91.9;0.0;0.0
65.4;68.1;94.2;0.0;0.0
62.8;69.0;92.8;0.0;0.0
62.2;69.1;93.8;0.0;0.0
61.5;68.5;93.1;0.0;0.0
57.4;69.7;93.4;0.0;0.0
56.2;69.4;93.4;0.0;0.0
54.9;69.4;93.7;0.0;0.0
51.5;69.9;94.0;0.0;0.0
49.5;69.2;93.2;0.0;0.0
49.1;69.1;91.9;0.0;0.0
48.2;69.4;93.1;0.0;0.0
47.0;69.6;93.3;0.0;0.0
46.3;70.2;94.6;0.0;0.0
46.3;69.0;94.4;0.0;0.0
45.3;68.5;93.3;0.0;0.0
45.7;68.1;94.1;0.0;0.0
45.7;68.1;95.3;0.0;0.0
45.0;69.6;95.4;0.0;0.0
45.1;69.4;95.1;0.0;0.0
44.0;68.8;92.5;0.0;0.0
43.3;67.5;95.3;0.0;0.0
41.7;69.6;93.5;0.0;0.0
42.0;69.4;93.3;0.0;0.0
41.0;69.5;92.8;0.0;0.0
40.9;71.1;93.7;0.0;0.0
41.1;71.1;94.1;0.0;0.0
40.5;71.7;92.8;0.0;0.0
39.0;70.9;94.4;0.0;0.0
37.5;71.2;93.7;0.0;0.0
36.4;71.2;94.6;0.0;0.0
35.2;72.3;93.7;0.0;0.0
33.2;72.4;95.5;0.0;0.0
31.9;73.3;92.8;0.0;0.0
30.5;73.1;93.0;0.0;0.0
29.4;73.5;93.1;0.0;0.0
27.4;74.0;93.1;0.0;0.0
26.6;73.0;91.7;0.0;0.0
25.7;74.0;93.6;0.0;0.0
25.1;75.1;93.7;0.0;0.0
24.2;75.7;95.0;0.0;0.0
23.3;76.2;93.4;0.0;0.0
22.3;75.7;94.1;0.0;0.0
21.6;75.3;95.6;0.0;0.0
20.7;75.4;93.6;0.0;0.0
20.4;76.0;91.3;0.0;0.0
20.0;76.2;94.6;0.0;0.0
19.4;76.0;92.7;0.0;0.0
18.9;74.5;94.6;0.0;0.0
19.4;75.4;94.3;0.0;0.0
19.4;75.9;94.3;0.0;0.0
19.7;76.8;94.2;0.0;0.0
20.1;74.3;95.5;0.0;0.0
20.3;75.0;95.8;0.0;0.0
20.6;74.2;93.8;0.0;0.0
21.7;74.8;92.5;0.0;0.0
21.5;73.5;95.4;0.0;0.0
22.4;72.6;95.6;0.0;0.0
23.3;72.4;93.0;0.0;0.0
24.0;71.3;94.5;0.0;0.0
25.1;71.3;93.7;0.0;0.0
27.2;71.1;96.4;0.0;0.0
27.8;71.1;94.7;0.0;0.0
29.5;69.9;94.6;0.0;0.0
31.4;70.3;93.7;0.0;0.0
32.3;70.1;94.5;0.0;0.0
33.5;69.0;92.5;0.0;0.0
34.6;68.0;94.5;0.0;0.0
36.3;68.9;94.1;0.0;0.0
36.5;68.7;94.3;0.0;0.0
39.3;67.1;93.6;0.0;0.0
39.8;68.4;95.2;0.0;0.0
41.2;69.0;92.2;0.0;0.0
43.2;67.1;95.8;0.0;0.0
44.7;67.8;93.4;0.0;0.0
47.4;69.2;93.2;0.0;0.0
48.6;69.1;93.9;0.0;0.0
51.5;69.0;94.4;0.0;0.0
51.2;69.6;94.8;0.0;0.0
53.4;68.9;93.6;0.0;0.0
54.4;69.9;95.1;0.0;0.0
55.9;71.7;92.4;0.0;0.0
57.1;70.4;93.8;0.0;0.0
57.9;70.8;95.2;0.0;0.0
57.5;71.7;94.2;0.1;0.1
59.2;72.4;94.2;0.2;0.3
60.5;73.6;93.1;0.3;0.4
61.2;74.0;94.5;0.4;0.6
62.9;74.5;95.1;0.5;0.8
61.7;75.5;94.2;0.7;1.1
62.3;72.7;95.6;0.8;1.3
63.0;74.5;93.9;1.0;1.7
63.2;76.0;94.5;1.2;2.0
62.6;76.5;94.6;1.5;2.4
62.2;76.9;94.7;1.7;2.8
59.9;78.3;93.9;2.0;3.3
60.7;79.6;93.1;2.3;3.9
59.7;78.6;94.7;2.5;4.4
