1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
109.6;11.3;106.8;0.0;0.0
109.2;11.1;107.2;0.0;0.0
106.3;11.3;107.3;0.0;0.0
106.4;11.1;105.9;0.0;0.0
104.4;11.2;108.8;0.0;0.0
103.0;11.1;106.9;0.0;0.0
101.6;10.9;106.5;0.0;0.0
97.6;11.4;108.9;0.0;0.0
96.9;11.2;106.3;0.0;0.0
93.9;11.2;106.3;0.0;0.0
93.0;11.3;108.1;0.0;0.0
88.7;11.3;106.6;0.0;0.0
89.4;11.3;108.7;0.0;0.0
87.6;11.6;107.2;0.0;0.0
88.5;11.2;107.9;0.0;0.0
86.6;11.5;108.8;0.0;0.0
87.8;11.7;106.3;0.0;0.0
87.0;11.6;109.6;0.0;0.0
87.9;11.8;109.0;0.0;0.0
86.6;11.7;105.6;0.0;0.0
85.3;11.8;107.9;0.0;0.0
86.2;12.0;106.2;0.0;0.0
85.8;11.9;106.6;0.0;0.0
84.0;12.0;107.7;0.0;0.0
84.6;12.1;108.3;0.0;0.0
84.4;12.1;109.0;0.0;0.0
82.9;12.1;108.1;0.0;0.0
83.0;12.2;107.5;0.0;0.0
82.3;12.2;108.1;0.0;0.0
81.7;12.6;107.9;0.0;0.0
81.6;12.2;106.1;0.0;0.0
80.7;12.6;108.3;0.0;0.0
78.6;12.8;106.5;0.0;0.0
78.4;12.8;107.3;0.0;0.0
76.8;12.8;108.0;0.0;0.0
74.0;12.8;107.4;0.0;0.0
72.9;12.6;107.6;0.0;0.0
73.0;13.0;107.5;0.0;0.0
73.9;13.1;109.8;0.0;0.0
71.5;13.0;106.7;0.0;0.0
71.5;12.9;108.4;0.0;0.0
70.9;12.9;109.7;0.0;0.0
70.2;13.0;108.0;0.0;0.0
69.7;12.9;109.1;0.0;0.0
70.9;12.8;106.6;0.0;0.0
68.3;13.1;106.8;0.0;0.0
68.4;13.1;110.9;0.0;0.0
67.0;12.9;108.5;0.0;0.0
67.4;12.6;107.9;0.0;0.0
66.3;12.8;107.2;0.0;0.0
67.6;12.7;107.9;0.0;0.0
67.2;12.6;107.1;0.0;0.0
66.5;12.5;108.3;0.0;0.0
66.9;12.5;107.2;0.0;0.0
67.1;12.5;108.1;0.0;0.0
67.0;12.4;109.0;0.0;0.0
66.8;12.3;109.3;0.0;0.0
67.9;12.0;106.9;0.0;0.0
66.8;12.0;107.0;0.0;0.0
66.9;12.1;108.0;0.0;0.0
68.0;11.8;108.3;0.0;0.0
69.8;11.6;107.7;0.0;0.0
70.7;11.5;109.2;0.0;0.0
71.6;11.4;108.7;0.0;0.0
72.5;11.4;109.8;0.0;0.0
74.8;11.0;110.2;0.0;0.0
74.9;11.1;109.2;0.0;0.0
77.4;11.0;107.9;0.0;0.0
