1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
148.8;5.3;67.8;0.0;0.0
144.8;5.4;66.6;0.0;0.0
144.9;5.5;67.3;0.0;0.0
142.7;5.4;67.3;0.0;0.0
142.4;5.5;67.6;0.0;0.0
141.7;5.4;67.7;0.0;0.0
139.3;5.6;67.7;0.0;0.0
139.8;5.6;68.1;0.0;0.0
136.5;5.7;67.7;0.0;0.0
134.2;5.8;68.4;0.0;0.0
130.9;6.0;67.9;0.0;0.0
128.9;6.0;67.6;0.0;0.0
127.2;6.0;67.0;0.0;0.0
128.2;6.1;67.0;0.0;0.0
125.0;6.2;68.2;0.0;0.0
128.0;6.2;66.9;0.0;0.0
126.8;6.3;68.2;0.0;0.0
124.4;6.4;69.2;0.0;0.0
124.6;6.4;69.9;0.0;0.0
126.0;6.7;68.2;0.0;0.0
123.2;6.7;68.9;0.0;0.0
121.2;6.8;68.3;0.0;0.0
123.8;7.0;68.4;0.0;0.0
123.5;7.0;69.8;0.0;0.0
120.8;7.2;69.0;0.0;0.0
119.8;7.2;67.8;0.0;0.0
120.9;7.1;68.0;0.0;0.0
118.3;7.5;68.0;0.0;0.0
120.0;7.5;69.8;0.0;0.0
118.9;7.6;69.7;0.0;0.0
119.7;7.6;68.3;0.0;0.0
119.2;7.8;70.0;0.0;0.0
114.8;7.9;68.9;0.0;0.0
114.1;8.2;68.5;0.0;0.0
115.4;8.2;68.9;0.0;0.0
113.8;8.2;69.0;0.0;0.0
112.1;8.3;70.1;0.0;0.0
111.1;8.5;68.9;0.0;0.0
108.4;8.5;68.8;0.0;0.0
110.1;8.7;70.3;0.0;0.0
107.4;8.7;68.8;0.0;0.0
108.0;8.7;68.1;0.0;0.0
106.9;8.9;70.2;0.0;0.0
105.3;9.0;70.6;0.0;0.0
102.8;9.0;69.4;0.0;0.0
103.9;9.2;69.8;0.0;0.0
106.4;9.2;69.1;0.0;0.0
103.3;9.2;68.5;0.0;0.0
100.9;9.6;69.9;0.0;0.0
100.8;9.5;69.9;0.0;0.0
102.1;9.7;69.3;0.0;0.0
103.8;9.6;70.7;0.0;0.0
102.6;9.6;69.2;0.0;0.0
102.2;9.5;69.6;0.0;0.0
102.6;9.5;69.8;0.0;0.0
104.2;9.7;68.8;0.0;0.0
103.5;9.6;70.4;0.0;0.0
104.9;9.7;70.7;0.0;0.0
101.5;9.8;69.2;0.0;0.0
