1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
146.7;5.3;67.7;0.0;0.0
145.6;5.4;67.7;0.0;0.0
144.3;5.4;67.8;0.0;0.0
142.9;5.5;67.8;0.0;0.0
141.3;5.5;67.8;0.0;0.0
139.5;5.6;67.9;0.0;0.0
137.5;5.7;67.9;0.0;0.0
135.5;5.7;68.0;0.0;0.0
133.2;5.8;68.0;0.0;0.0
131.0;5.9;68.0;0.0;0.0
129.3;5.9;68.1;0.0;0.0
127.9;6.0;68.1;0.0;0.0
126.9;6.1;68.2;0.0;0.0
126.3;6.2;68.2;0.0;0.0
126.1;6.3;68.2;0.0;0.0
126.0;6.4;68.3;0.0;0.0
125.7;6.4;68.3;0.0;0.0
125.4;6.5;68.4;0.0;0.0
124.9;6.6;68.4;0.0;0.0
124.4;6.7;68.5;0.0;0.0
123.7;6.8;68.5;0.0;0.0
122.9;6.9;68.5;0.0;0.0
122.3;7.0;68.6;0.0;0.0
121.8;7.1;68.6;0.0;0.0
121.3;7.2;68.7;0.0;0.0
120.9;7.3;68.7;0.0;0.0
120.7;7.4;68.7;0.0;0.0
120.3;7.5;68.8;0.0;0.0
119.8;7.6;68.8;0.0;0.0
119.0;7.8;68.9;0.0;0.0
118.0;7.9;68.9;0.0;0.0
116.7;8.0;68.9;0.0;0.0
115.3;8.1;69.0;0.0;0.0
113.8;8.2;69.0;0.0;0.0
112.4;8.3;69.1;0.0;0.0
111.3;8.4;69.1;0.0;0.0
110.2;8.5;69.2;0.0;0.0
109.4;8.6;69.2;0.0;0.0
108.7;8.7;69.2;0.0;0.0
108.1;8.8;69.3;0.0;0.0
107.4;8.9;69.3;0.0;0.0
106.7;8.9;69.4;0.0;0.0
106.0;9.0;69.4;0.0;0.0
105.3;9.1;69.4;0.0;0.0
104.6;9.2;69.5;0.0;0.0
103.9;9.3;69.5;0.0;0.0
103.3;9.3;69.6;0.0;0.0
102.9;9.4;69.6;0.0;0.0
102.6;9.4;69.6;0.0;0.0
102.5;9.5;69.7;0.0;0.0
102.5;9.5;69.7;0.0;0.0
102.6;9.6;69.8;0.0;0.0
102.7;9.6;69.8;0.0;0.0
102.8;9.6;69.9;0.0;0.0
102.9;9.6;69.9;0.0;0.0
103.0;9.7;69.9;0.0;0.0
103.2;9.7;70.0;0.0;0.0
103.4;9.7;70.0;0.0;0.0
103.8;9.7;70.1;0.0;0.0
104.5;9.8;70.1;0.0;0.0
105.4;9.8;70.1;0.0;0.0
106.5;9.8;70.2;0.0;0.0
107.7;9.9;70.2;0.0;0.0
109.1;9.9;70.3;0.0;0.0
110.3;9.9;70.3;0.0;0.0
111.5;10.0;70.3;0.0;0.0
112.5;10.0;70.4;0.0;0.0
113.4;10.1;70.4;0.0;0.0
114.3;10.1;70.5;0.0;0.0
115.2;10.2;70.5;0.0;0.0
116.3;10.3;70.6;0.0;0.0
117.7;10.3;70.6;0.0;0.0
119.4;10.4;70.6;0.0;0.0
121.2;10.5;70.7;0.0;0.0
123.3;10.6;70.7;0.0;0.0
125.5;10.7;70.8;0.0;0.0
127.5;10.9;70.8;0.0;0.0
129.5;11.0;70.8;0.0;0.0
131.3;11.1;70.9;0.0;0.0
133.0;11.3;70.9;0.0;0.0
134.6;11.4;71.0;0.0;0.0
136.1;11.6;71.0;0.0;0.0
137.7;11.7;71.0;0.0;0.0
139.2;11.8;71.1;0.0;0.0
140.8;12.0;71.1;0.1;0.1
142.3;12.1;71.2;0.1;0.1
143.8;12.3;71.2;0.2;0.2
145.2;12.4;71.3;0.3;0.3
146.5;12.6;71.3;0.5;0.5
147.5;12.7;71.3;0.6;0.6
148.2;12.8;71.4;0.8;0.8
148.8;13.0;71.4;1.1;1.0
149.1;13.1;71.5;1.4;1.3
149.3;13.2;71.5;1.7;1.6
149.3;13.2;71.5;2.1;2.0
149.2;13.3;71.6;2.5;2.4
149.0;13.4;71.6;2.9;2.8
148.7;13.4;71.7;3.4;3.3
148.2;13.5;71.7;4.0;3.8
147.7;13.5;71.7;4.6;4.4
147.1;13.5;71.8;5.1;4.9
146.5;13.5;71.8;5.8;5.5
145.9;13.5;71.9;6.4;6.1
145.2;13.5;71.9;7.0;6.8
144.6;13.4;72.0;7.6;7.4
143.9;13.4;72.0;8.2;8.0
143.3;13.4;72.0;8.8;8.6
142.7;13.3;72.1;9.3;9.2
142.2;13.3;72.1;9.9;9.7
141.7;13.2;72.2;10.4;10.3
141.3;13.2;72.2;10.9;10.8
