1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
105.4;51.7;65.8;0.0;0.0
104.7;52.0;66.2;0.0;0.0
105.4;51.2;68.3;0.0;0.0
102.1;50.8;66.4;0.0;0.0
101.3;51.5;66.4;0.0;0.0
100.1;51.4;68.5;0.0;0.0
99.5;51.6;66.1;0.0;0.0
97.4;50.7;66.4;0.0;0.0
96.1;50.9;66.8;0.0;0.0
92.6;51.0;65.5;0.0;0.0
90.8;50.8;65.9;0.0;0.0
89.6;50.3;65.7;0.0;0.0
87.8;50.7;67.5;0.0;0.0
87.1;50.6;66.2;0.0;0.0
86.4;50.3;67.3;0.0;0.0
87.0;51.5;66.2;0.0;0.0
85.8;51.2;66.8;0.0;0.0
86.6;51.2;66.5;0.0;0.0
86.2;50.5;67.9;0.0;0.0
84.3;51.6;66.6;0.0;0.0
83.9;52.3;64.4;0.0;0.0
82.5;52.6;67.4;0.0;0.0
81.6;52.1;66.4;0.0;0.0
81.7;51.8;67.3;0.0;0.0
78.5;52.7;66.8;0.0;0.0
77.0;53.8;66.0;0.0;0.0
77.9;54.1;67.7;0.0;0.0
76.3;55.7;66.3;0.0;0.0
75.9;56.4;66.3;0.0;0.0
73.6;57.5;67.0;0.0;0.0
73.3;58.2;66.1;0.0;0.0
70.2;58.6;65.8;0.0;0.0
68.2;58.8;66.8;0.0;0.0
65.7;60.6;65.0;0.0;0.0
64.2;61.8;66.1;0.0;0.0
61.1;61.3;66.2;0.0;0.0
58.9;62.7;66.9;0.0;0.0
57.6;64.9;64.9;0.0;0.0
54.9;64.4;66.0;0.0;0.0
53.6;66.3;64.9;0.0;0.0
51.9;65.9;65.9;0.0;0.0
50.6;67.8;66.5;0.0;0.0
49.0;70.0;65.5;0.0;0.0
47.6;68.1;66.1;0.0;0.0
46.3;69.5;65.3;0.0;0.0
44.4;71.7;65.0;0.0;0.0
42.2;70.3;68.0;0.0;0.0
42.2;71.2;65.2;0.0;0.0
41.5;71.3;66.1;0.0;0.0
40.0;72.3;66.2;0.0;0.0
39.2;73.1;65.2;0.0;0.0
38.8;72.4;66.1;0.0;0.0
