1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
105.4;51.9;66.8;0.0;0.0
104.5;51.7;66.7;0.0;0.0
103.3;51.6;66.7;0.0;0.0
102.0;51.5;66.7;0.0;0.0
100.6;51.3;66.7;0.0;0.0
98.9;51.2;66.7;0.0;0.0
97.2;51.1;66.7;0.0;0.0
95.2;51.0;66.7;0.0;0.0
93.1;50.9;66.7;0.0;0.0
91.1;50.8;66.6;0.0;0.0
89.5;50.7;66.6;0.0;0.0
88.2;50.7;66.6;0.0;0.0
87.2;50.7;66.6;0.0;0.0
86.6;50.7;66.6;0.0;0.0
86.4;50.8;66.6;0.0;0.0
86.2;50.9;66.6;0.0;0.0
85.9;51.0;66.6;0.0;0.0
85.4;51.2;66.5;0.0;0.0
84.8;51.4;66.5;0.0;0.0
84.0;51.7;66.5;0.0;0.0
83.0;52.0;66.5;0.0;0.0
81.9;52.4;66.5;0.0;0.0
80.9;52.8;66.5;0.0;0.0
79.8;53.3;66.5;0.0;0.0
78.8;53.9;66.5;0.0;0.0
77.7;54.6;66.4;0.0;0.0
76.6;55.3;66.4;0.0;0.0
75.4;56.0;66.4;0.0;0.0
74.0;56.8;66.4;0.0;0.0
72.3;57.6;66.4;0.0;0.0
70.4;58.5;66.4;0.0;0.0
68.3;59.4;66.4;0.0;0.0
65.9;60.4;66.4;0.0;0.0
63.5;61.3;66.3;0.0;0.0
61.2;62.3;66.3;0.0;0.0
59.1;63.2;66.3;0.0;0.0
57.1;64.2;66.3;0.0;0.0
55.3;65.2;66.3;0.0;0.0
53.7;66.1;66.3;0.0;0.0
52.1;67.0;66.3;0.0;0.0
50.5;67.9;66.3;0.0;0.0
49.0;68.7;66.2;0.0;0.0
47.4;69.5;66.2;0.0;0.0
45.9;70.2;66.2;0.0;0.0
44.4;70.8;66.2;0.0;0.0
43.0;71.4;66.2;0.0;0.0
41.8;71.9;66.2;0.0;0.0
40.8;72.3;66.2;0.0;0.0
40.0;72.6;66.2;0.0;0.0
39.3;72.9;66.1;0.0;0.0
38.9;73.0;66.1;0.0;0.0
38.5;73.1;66.1;0.0;0.0
38.2;73.1;66.1;0.0;0.0
38.0;73.0;66.1;0.0;0.0
37.8;72.9;66.1;0.0;0.0
37.6;72.8;66.1;0.0;0.0
37.5;72.6;66.1;0.0;0.0
37.5;72.4;66.0;0.0;0.0
37.6;72.1;66.0;0.0;0.0
37.8;71.9;66.0;0.0;0.0
38.1;71.6;66.0;0.0;0.0
38.5;71.4;66.0;0.0;0.0
38.9;71.1;66.0;0.0;0.0
39.4;70.9;66.0;0.0;0.0
39.8;70.7;66.0;0.0;0.0
40.1;70.6;65.9;0.0;0.0
40.3;70.5;65.9;0.0;0.0
40.4;70.4;65.9;0.0;0.0
40.4;70.4;65.9;0.0;0.0
40.3;70.5;65.9;0.0;0.0
40.3;70.6;65.9;0.0;0.0
40.2;70.8;65.9;0.0;0.0
40.1;71.1;65.9;0.0;0.0
40.0;71.5;65.8;0.0;0.0
