1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
78.9;23.8;113.5;0.0;0.0
79.8;24.2;114.7;0.0;0.0
77.9;24.0;112.6;0.0;0.0
76.8;24.1;115.1;0.0;0.0
75.6;23.4;114.6;0.0;0.0
74.3;23.8;115.6;0.0;0.0
71.5;23.7;116.0;0.0;0.0
71.0;23.5;115.6;0.0;0.0
68.6;23.6;116.0;0.0;0.0
65.6;23.8;115.7;0.0;0.0
63.8;23.6;115.1;0.0;0.0
62.1;23.6;118.0;0.0;0.0
61.3;23.9;116.1;0.0;0.0
60.3;23.9;116.4;0.0;0.0
58.4;23.5;114.4;0.0;0.0
59.1;24.2;114.9;0.0;0.0
59.5;23.9;113.6;0.0;0.0
58.5;24.1;115.7;0.0;0.0
58.2;24.5;115.2;0.0;0.0
58.4;24.2;115.7;0.0;0.0
57.0;23.6;117.4;0.0;0.0
56.2;24.5;115.5;0.0;0.0
55.2;25.0;115.7;0.0;0.0
55.2;24.7;114.0;0.0;0.0
53.8;25.2;114.3;0.0;0.0
54.0;24.9;115.3;0.0;0.0
53.2;25.0;114.9;0.0;0.0
52.9;24.7;116.4;0.0;0.0
52.3;24.9;112.6;0.0;0.0
51.0;24.9;116.8;0.0;0.0
51.8;24.9;113.4;0.0;0.0
49.8;24.8;116.5;0.0;0.0
48.4;25.1;115.5;0.0;0.0
46.7;24.6;115.1;0.0;0.0
46.5;24.5;115.9;0.0;0.0
44.3;24.4;116.4;0.0;0.0
43.8;24.4;116.7;0.0;0.0
42.7;24.3;114.9;0.0;0.0
42.1;24.2;115.4;0.0;0.0
42.1;24.4;117.1;0.0;0.0
41.2;24.2;116.3;0.0;0.0
41.3;23.9;116.3;0.0;0.0
39.3;23.6;116.1;0.0;0.0
40.0;23.5;114.7;0.0;0.0
38.6;23.1;115.7;0.0;0.0
38.1;23.0;115.3;0.0;0.0
36.9;23.1;114.8;0.0;0.0
36.9;22.6;117.1;0.0;0.0
36.5;22.7;116.1;0.0;0.0
35.6;22.8;115.8;0.0;0.0
35.9;22.4;114.6;0.0;0.0
35.5;22.0;115.2;0.0;0.0
35.9;22.1;115.1;0.0;0.0
