1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
96.7;5.8;130.2;0.0;0.0
97.3;5.7;132.1;0.0;0.0
95.1;5.9;133.8;0.0;0.0
96.7;6.0;131.4;0.0;0.0
92.0;5.9;129.8;0.0;0.0
90.6;6.0;130.4;0.0;0.0
87.2;5.9;128.2;0.0;0.0
86.2;6.1;130.5;0.0;0.0
83.9;6.2;128.3;0.0;0.0
82.2;6.3;127.4;0.0;0.0
77.6;6.2;130.3;0.0;0.0
79.2;6.3;132.7;0.0;0.0
76.5;6.6;132.0;0.0;0.0
75.2;6.6;129.9;0.0;0.0
76.4;6.7;130.6;0.0;0.0
74.0;6.9;128.5;0.0;0.0
74.7;6.8;131.6;0.0;0.0
74.7;6.9;132.6;0.0;0.0
74.2;7.1;130.9;0.0;0.0
73.5;7.2;131.9;0.0;0.0
72.4;7.3;131.0;0.0;0.0
73.4;7.4;129.7;0.0;0.0
71.7;7.4;131.7;0.0;0.0
70.7;7.4;130.1;0.0;0.0
71.0;7.8;131.3;0.0;0.0
69.6;7.8;132.0;0.0;0.0
70.3;7.8;130.4;0.0;0.0
69.2;7.8;129.7;0.0;0.0
68.1;8.0;131.9;0.0;0.0
68.7;7.9;131.9;0.0;0.0
67.7;7.9;132.1;0.0;0.0
68.2;7.9;131.8;0.0;0.0
66.5;7.8;131.8;0.0;0.0
63.9;7.7;128.9;0.0;0.0
62.8;7.8;130.3;0.0;0.0
62.7;7.9;132.7;0.0;0.0
61.9;7.9;130.2;0.0;0.0
61.1;7.7;127.5;0.0;0.0
60.4;7.6;131.8;0.0;0.0
60.3;7.9;131.0;0.0;0.0
59.5;7.7;130.0;0.0;0.0
58.4;7.6;131.4;0.0;0.0
57.5;7.6;130.0;0.0;0.0
57.1;7.7;132.5;0.0;0.0
57.3;7.5;132.0;0.0;0.0
56.1;7.5;128.5;0.0;0.0
56.2;7.6;132.1;0.0;0.0
54.7;7.5;129.1;0.0;0.0
55.4;7.6;132.4;0.0;0.0
54.9;7.4;131.1;0.0;0.0
54.5;7.5;130.2;0.0;0.0
54.7;7.4;132.9;0.0;0.0
53.6;7.6;130.3;0.0;0.0
54.3;7.6;131.3;0.0;0.0
54.7;7.5;132.1;0.0;0.0
54.9;7.6;130.6;0.0;0.0
55.1;7.5;130.0;0.0;0.0
54.3;7.6;131.2;0.0;0.0
54.8;7.5;130.4;0.0;0.0
54.9;7.6;132.5;0.0;0.0
54.7;7.6;131.2;0.0;0.0
56.1;7.7;131.1;0.0;0.0
56.8;7.7;128.7;0.0;0.0
58.5;7.8;130.6;0.0;0.0
59.7;7.7;131.0;0.0;0.0
59.7;7.9;132.0;0.0;0.0
61.3;7.9;128.8;0.0;0.0
61.9;8.0;130.8;0.0;0.0
63.0;8.0;132.4;0.0;0.0
64.4;8.2;129.9;0.0;0.0
64.4;8.3;129.1;0.0;0.0
65.6;8.5;130.0;0.0;0.0
66.6;8.4;133.6;0.0;0.0
66.9;8.3;131.6;0.0;0.0
69.6;8.4;130.5;0.0;0.0
72.0;8.5;128.8;0.0;0.0
73.7;8.8;130.5;0.0;0.0
76.0;8.9;132.5;0.0;0.0
76.7;8.8;129.6;0.0;0.0
80.5;9.0;131.6;0.0;0.0
80.7;8.9;132.6;0.0;0.0
82.5;9.0;131.1;0.0;0.0
84.8;9.0;129.2;0.0;0.0
85.7;9.2;130.4;0.0;0.0
88.3;9.4;130.0;0.0;0.0
89.1;9.5;130.8;0.1;0.1
89.7;9.5;130.0;0.2;0.2
90.1;9.6;130.9;0.4;0.3
93.5;9.7;129.8;0.6;0.4
94.1;9.9;129.7;0.8;0.6
95.0;10.0;131.8;1.1;0.7
96.4;10.1;132.1;1.4;0.9
98.0;10.3;131.2;1.7;1.2
95.4;10.3;131.9;2.1;1.4
96.7;10.4;132.0;2.6;1.7
96.2;10.5;129.4;3.1;2.0
94.4;10.5;131.8;3.7;2.3
95.3;10.8;131.8;4.2;2.7
96.4;10.7;129.0;4.9;3.1
94.7;10.8;130.3;5.6;3.5
94.2;11.0;132.1;6.3;4.0
93.3;11.1;130.4;6.9;4.4
91.5;11.2;129.8;7.8;4.9
93.7;11.4;131.4;8.5;5.4
91.4;11.5;131.2;9.3;6.0
89.8;11.3;130.7;10.0;6.5
88.3;11.8;130.9;10.7;7.0
88.1;11.7;130.1;11.4;7.7
87.9;11.8;131.1;12.3;8.2
86.2;11.9;131.2;12.6;8.5
84.8;12.1;131.6;13.5;9.2
86.3;12.0;132.0;13.9;9.8
84.0;12.2;127.7;14.5;10.4
84.2;12.3;131.6;14.9;10.9
82.5;12.4;130.5;15.5;11.3
82.6;12.6;131.4;15.9;11.9
80.7;12.5;130.6;16.5;12.3
78.9;12.7;132.5;16.8;13.1
