1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
89.3;30.6;108.6;0.0;0.0
88.0;30.7;108.6;0.0;0.0
86.4;30.8;108.6;0.0;0.0
84.6;31.0;108.6;0.0;0.0
82.6;31.2;108.6;0.0;0.0
80.4;31.4;108.5;0.0;0.0
78.1;31.6;108.5;0.0;0.0
75.6;31.8;108.5;0.0;0.0
73.0;32.1;108.5;0.0;0.0
70.5;32.4;108.5;0.0;0.0
68.4;32.7;108.5;0.0;0.0
66.7;33.0;108.5;0.0;0.0
65.3;33.4;108.5;0.0;0.0
64.3;33.7;108.5;0.0;0.0
63.7;34.0;108.5;0.0;0.0
63.3;34.4;108.5;0.0;0.0
62.7;34.7;108.5;0.0;0.0
62.1;35.1;108.5;0.0;0.0
61.3;35.4;108.5;0.0;0.0
60.4;35.7;108.5;0.0;0.0
59.5;36.0;108.4;0.0;0.0
58.5;36.3;108.4;0.0;0.0
57.6;36.6;108.4;0.0;0.0
56.9;36.9;108.4;0.0;0.0
56.2;37.1;108.4;0.0;0.0
55.6;37.3;108.4;0.0;0.0
55.1;37.5;108.4;0.0;0.0
54.6;37.7;108.4;0.0;0.0
53.9;37.8;108.4;0.0;0.0
53.0;37.9;108.4;0.0;0.0
51.9;38.0;108.4;0.0;0.0
50.6;38.1;108.4;0.0;0.0
49.2;38.2;108.4;0.0;0.0
47.7;38.2;108.4;0.0;0.0
46.4;38.3;108.4;0.0;0.0
45.2;38.3;108.3;0.0;0.0
44.2;38.3;108.3;0.0;0.0
43.4;38.3;108.3;0.0;0.0
42.7;38.3;108.3;0.0;0.0
42.1;38.3;108.3;0.0;0.0
41.5;38.2;108.3;0.0;0.0
40.9;38.2;108.3;0.0;0.0
40.2;38.1;108.3;0.0;0.0
39.5;38.1;108.3;0.0;0.0
38.9;38.0;108.3;0.0;0.0
38.2;38.0;108.3;0.0;0.0
37.7;37.9;108.3;0.0;0.0
37.2;37.9;108.3;0.0;0.0
36.9;37.8;108.3;0.0;0.0
36.6;37.7;108.2;0.0;0.0
36.5;37.7;108.2;0.0;0.0
36.4;37.6;108.2;0.0;0.0
36.2;37.6;108.2;0.0;0.0
36.1;37.5;108.2;0.0;0.0
35.9;37.5;108.2;0.0;0.0
35.7;37.5;108.2;0.0;0.0
35.5;37.4;108.2;0.0;0.0
35.3;37.4;108.2;0.0;0.0
35.3;37.4;108.2;0.0;0.0
35.4;37.4;108.2;0.0;0.0
35.6;37.4;108.2;0.0;0.0
36.0;37.4;108.2;0.0;0.0
36.5;37.5;108.2;0.0;0.0
37.0;37.5;108.2;0.0;0.0
37.4;37.6;108.1;0.0;0.0
37.7;37.6;108.1;0.0;0.0
37.9;37.7;108.1;0.0;0.0
38.1;37.8;108.1;0.0;0.0
38.1;37.9;108.1;0.0;0.0
38.2;38.0;108.1;0.0;0.0
38.4;38.2;108.1;0.0;0.0
38.7;38.3;108.1;0.0;0.0
39.0;38.5;108.1;0.0;0.0
39.4;38.7;108.1;0.0;0.0
39.9;38.9;108.1;0.0;0.0
40.5;39.1;108.1;0.0;0.0
40.9;39.3;108.1;0.0;0.0
41.3;39.6;108.1;0.0;0.0
41.6;39.8;108.1;0.0;0.0
41.8;40.1;108.0;0.0;0.0
41.9;40.3;108.0;0.0;0.0
42.1;40.5;108.0;0.0;0.0
42.3;40.8;108.0;0.0;0.0
42.5;41.0;108.0;0.0;0.0
42.9;41.2;108.0;0.1;0.1
43.2;41.5;108.0;0.1;0.1
43.7;41.7;108.0;0.2;0.2
44.1;41.8;108.0;0.3;0.3
44.5;42.0;108.0;0.4;0.4
44.8;42.1;108.0;0.6;0.5
45.1;42.3;108.0;0.8;0.7
45.2;42.3;108.0;1.0;0.9
45.3;42.4;108.0;1.2;1.1
45.4;42.4;107.9;1.5;1.4
45.5;42.4;107.9;1.9;1.7
45.5;42.4;107.9;2.3;2.0
45.6;42.3;107.9;2.7;2.4
45.7;42.2;107.9;3.2;2.9
45.8;42.0;107.9;3.7;3.3
45.8;41.9;107.9;4.3;3.8
45.9;41.6;107.9;4.8;4.4
45.9;41.4;107.9;5.4;4.9
45.9;41.2;107.9;6.1;5.5
45.9;40.9;107.9;6.7;6.1
45.8;40.7;107.9;7.3;6.7
45.8;40.4;107.9;8.0;7.3
45.7;40.1;107.9;8.6;7.9
45.7;39.9;107.9;9.3;8.6
45.7;39.6;107.8;9.9;9.2
45.7;39.4;107.8;10.5;9.9
45.8;39.1;107.8;11.1;10.5
45.8;38.9;107.8;11.7;11.2
45.7;38.7;107.8;12.2;11.8
45.5;38.5;107.8;12.8;12.4
45.2;38.3;107.8;13.3;13.1
44.7;38.2;107.8;13.8;13.7
44.2;38.1;107.8;14.3;14.3
43.6;38.1;107.8;14.7;14.9
43.0;38.0;107.8;15.2;15.5
42.4;38.0;107.8;15.6;16.0
41.8;38.1;107.8;15.9;16.6
41.2;38.2;107.8;16.3;17.1
40.6;38.3;107.8;16.6;17.6
39.9;38.5;107.7;16.8;18.1
39.2;38.7;107.7;17.1;18.6
38.5;38.9;107.7;17.3;19.1
37.7;39.2;107.7;17.5;19.5
36.9;39.5;107.7;17.7;19.9
36.1;39.7;107.7;17.9;20.3
35.2;40.1;107.7;18.0;20.7
34.4;40.4;107.7;18.2;21.1
33.7;40.7;107.7;18.3;21.4
33.1;41.0;107.7;18.3;21.7
32.5;41.4;107.7;18.4;22.1
32.0;41.7;107.7;18.5;22.4
31.6;42.0;107.7;18.5;22.6
31.2;42.3;107.7;18.5;22.9
31.0;42.6;107.6;18.5;23.1
30.8;42.9;107.6;18.5;23.4
30.7;43.1;107.6;18.5;23.6
30.8;43.3;107.6;18.5;23.8
30.8;43.5;107.6;18.4;24.0
31.0;43.7;107.6;18.4;24.1
31.1;43.8;107.6;18.3;24.3
31.4;43.9;107.6;18.3;24.5
31.6;43.9;107.6;18.2;24.6
31.9;43.9;107.6;18.1;24.7
32.3;43.8;107.6;18.0;24.8
32.9;43.7;107.6;17.9;24.9
33.5;43.6;107.6;17.8;24.9
34.4;43.4;107.5;17.7;24.9
35.3;43.3;107.5;17.6;25.0
36.4;43.1;107.5;17.4;24.9
37.4;42.9;107.5;17.2;24.9
38.1;42.6;107.5;17.1;24.8
38.5;42.4;107.5;16.9;24.7
38.5;42.1;107.5;16.7;24.6
38.2;41.8;107.5;16.4;24.4
37.6;41.6;107.5;16.2;24.2
37.0;41.3;107.5;15.9;24.0
36.5;41.0;107.4;15.6;23.7
36.2;40.7;107.4;15.3;23.4
36.0;40.5;107.4;15.0;23.0
36.0;40.2;107.4;14.7;22.6
36.2;40.0;107.4;14.3;22.2
36.5;39.7;107.4;13.9;21.7
37.0;39.5;107.4;13.5;21.2
37.6;39.3;107.4;13.1;20.6
38.4;39.1;107.4;12.7;20.0
39.3;38.9;107.4;12.2;19.4
40.4;38.8;107.3;11.7;18.7
41.5;38.7;107.3;11.2;17.9
42.5;38.5;107.3;10.7;17.2
43.3;38.5;107.3;10.2;16.4
44.0;38.4;107.3;9.7;15.6
44.6;38.3;107.3;9.1;14.7
45.0;38.3;107.3;8.6;13.8
45.5;38.3;107.3;8.0;12.9
46.1;38.3;107.3;7.4;12.0
46.8;38.3;107.3;6.9;11.1
47.6;38.4;107.2;6.3;10.2
48.5;38.5;107.2;5.7;9.2
49.5;38.6;107.2;5.2;8.3
50.6;38.7;107.2;4.6;7.4
51.5;38.8;107.2;4.1;6.5
52.3;39.0;107.2;3.5;5.7
52.9;39.2;107.2;3.0;4.8
53.4;39.4;107.2;2.6;4.1
53.8;39.6;107.2;2.1;3.3
54.0;39.9;107.2;1.7;2.7
54.1;40.1;107.1;1.3;2.1
54.2;40.5;107.1;1.0;1.6
54.2;40.8;107.1;0.7;1.1
54.0;41.2;107.1;0.5;0.8
53.8;41.5;107.1;0.3;0.5
53.5;41.9;107.1;0.2;0.3
53.1;42.4;107.1;0.1;0.1
52.6;42.8;107.1;0.0;0.0
52.0;43.2;107.1;0.0;0.0
51.4;43.7;107.1;0.0;0.0
50.8;44.1;107.0;0.0;0.0
50.3;44.5;107.0;0.0;0.0
49.9;45.0;107.0;0.0;0.0
49.6;45.4;107.0;0.0;0.0
49.3;45.8;107.0;0.0;0.0
49.2;46.2;107.0;0.0;0.0
49.3;46.6;107.0;0.0;0.0
49.5;46.9;107.0;0.0;0.1
49.7;47.3;107.0;0.0;0.1
50.1;47.5;107.0;0.0;0.0
50.6;47.8;106.9;0.0;0.0
51.2;48.0;106.9;0.0;0.0
51.9;48.2;106.9;0.0;0.0
52.7;48.3;106.9;0.0;0.0
53.5;48.3;106.9;0.0;0.0
54.3;48.4;106.9;0.0;0.0
55.2;48.3;106.9;0.0;0.0
56.0;48.2;106.9;0.0;0.0
56.9;48.0;106.9;0.0;0.0
57.9;47.8;106.9;0.0;0.0
58.9;47.6;106.8;0.0;0.0
60.1;47.3;106.8;0.0;0.0
61.3;47.0;106.8;0.0;0.0
62.7;46.6;106.8;0.0;0.0
64.1;46.3;106.8;0.0;0.0
65.5;45.9;106.8;0.0;0.0
66.7;45.5;106.8;0.0;0.0
67.8;45.2;106.8;0.0;0.0
68.8;44.8;106.8;0.0;0.0
69.6;44.4;106.8;0.0;0.0
70.2;44.1;106.7;0.0;0.0
70.7;43.7;106.7;0.0;0.0
71.1;43.4;106.7;0.0;0.0
71.4;43.1;106.7;0.0;0.0
71.6;42.8;106.7;0.0;0.0
71.6;42.6;106.7;0.0;0.0
71.5;42.4;106.7;0.0;0.0
71.3;42.2;106.7;0.0;0.0
71.0;42.1;106.7;0.0;0.0
70.5;42.0;106.7;0.0;0.0
69.9;42.0;106.6;0.0;0.0
69.1;42.0;106.6;0.0;0.0
68.2;42.1;106.6;0.0;0.0
67.3;42.2;106.6;0.0;0.0
66.4;42.3;106.6;0.0;0.0
65.5;42.5;106.6;0.0;0.0
64.6;42.7;106.6;0.0;0.0
63.8;43.0;106.6;0.0;0.0
63.0;43.2;106.6;0.0;0.0
62.2;43.5;106.6;0.0;0.0
61.4;43.8;106.5;0.0;0.0
60.7;44.1;106.5;0.0;0.0
59.9;44.4;106.5;0.0;0.0
59.2;44.7;106.5;0.0;0.0
58.4;45.0;106.5;0.0;0.0
57.7;45.3;106.5;0.0;0.0
57.0;45.6;106.5;0.0;0.0
56.4;45.9;106.5;0.0;0.0
55.7;46.1;106.5;0.0;0.0
55.1;46.3;106.5;0.0;0.0
54.5;46.5;106.4;0.0;0.0
54.1;46.7;106.4;0.0;0.0
53.8;46.8;106.4;0.0;0.0
53.7;46.9;106.4;0.0;0.0
53.7;46.9;106.4;0.0;0.0
54.0;46.8;106.4;0.0;0.0
54.4;46.8;106.4;0.0;0.0
55.1;46.6;106.4;0.0;0.0
56.3;46.5;106.4;0.0;0.0
57.9;46.3;106.4;0.0;0.0
59.9;46.1;106.3;0.0;0.0
62.4;45.8;106.3;0.0;0.0
65.3;45.5;106.3;0.0;0.0
68.1;45.3;106.3;0.0;0.0
70.4;44.9;106.3;0.0;0.0
72.0;44.6;106.3;0.0;0.0
73.1;44.3;106.3;0.0;0.0
73.6;44.0;106.3;0.0;0.0
73.5;43.6;106.3;0.0;0.0
73.1;43.3;106.3;0.0;0.0
72.9;42.9;106.2;0.0;0.0
72.8;42.6;106.2;0.0;0.0
72.7;42.3;106.2;0.0;0.0
72.8;42.0;106.2;0.0;0.0
72.9;41.7;106.2;0.0;0.0
73.0;41.4;106.2;0.0;0.0
72.9;41.1;106.2;0.0;0.0
72.5;40.9;106.2;0.0;0.0
71.9;40.7;106.2;0.0;0.0
71.1;40.5;106.2;0.0;0.0
70.0;40.3;106.1;0.0;0.0
68.7;40.2;106.1;0.0;0.0
67.3;40.0;106.1;0.0;0.0
65.7;39.9;106.1;0.0;0.0
63.9;39.9;106.1;0.0;0.0
62.0;39.8;106.1;0.0;0.0
59.9;39.7;106.1;0.0;0.0
57.9;39.7;106.1;0.0;0.0
56.2;39.7;106.1;0.0;0.0
54.9;39.7;106.1;0.0;0.0
53.9;39.7;106.0;0.0;0.0
53.3;39.8;106.0;0.0;0.0
53.1;39.8;106.0;0.0;0.0
53.0;39.9;106.0;0.0;0.0
52.7;39.9;106.0;0.0;0.0
52.3;40.0;106.0;0.0;0.0
51.8;40.1;106.0;0.0;0.0
51.2;40.2;106.0;0.0;0.0
50.4;40.4;106.0;0.0;0.0
49.6;40.5;106.0;0.0;0.0
48.9;40.6;105.9;0.0;0.0
48.2;40.8;105.9;0.0;0.0
47.5;40.9;105.9;0.0;0.0
46.9;41.1;105.9;0.0;0.0
46.4;41.3;105.9;0.0;0.0
45.8;41.5;105.9;0.0;0.0
45.0;41.6;105.9;0.0;0.0
44.0;41.8;105.9;0.0;0.0
