1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
99.6;21.9;114.0;0.0;0.0
98.6;21.8;113.9;0.0;0.0
97.5;21.5;112.5;0.0;0.0
97.7;21.6;115.0;0.0;0.0
95.0;21.1;112.9;0.0;0.0
92.0;21.9;111.7;0.0;0.0
90.6;22.1;112.9;0.0;0.0
89.4;21.7;114.9;0.0;0.0
86.6;21.5;113.6;0.0;0.0
83.4;21.2;113.5;0.0;0.0
81.3;21.6;112.7;0.0;0.0
79.6;21.8;114.8;0.0;0.0
78.2;21.7;112.7;0.0;0.0
77.7;21.6;111.3;0.0;0.0
78.6;21.5;113.5;0.0;0.0
76.8;21.5;114.0;0.0;0.0
77.5;21.9;113.7;0.0;0.0
77.7;22.2;114.8;0.0;0.0
76.1;21.9;110.8;0.0;0.0
76.1;21.8;115.4;0.0;0.0
74.1;22.3;114.6;0.0;0.0
74.6;22.7;113.7;0.0;0.0
73.9;22.6;114.9;0.0;0.0
72.9;22.4;116.1;0.0;0.0
73.7;22.2;116.6;0.0;0.0
73.8;22.7;114.6;0.0;0.0
72.7;22.8;116.3;0.0;0.0
72.1;22.5;112.8;0.0;0.0
72.2;22.7;113.9;0.0;0.0
71.5;22.8;114.9;0.0;0.0
71.5;23.2;114.6;0.0;0.0
68.9;22.6;111.3;0.0;0.0
68.9;22.5;114.0;0.0;0.0
66.8;22.6;114.1;0.0;0.0
66.3;22.8;114.8;0.0;0.0
64.4;22.6;114.5;0.0;0.0
64.1;23.2;114.6;0.0;0.0
64.0;22.7;115.3;0.0;0.0
62.7;22.4;115.2;0.0;0.0
61.2;22.6;112.0;0.0;0.0
61.4;22.7;113.9;0.0;0.0
60.3;22.5;116.8;0.0;0.0
59.2;22.9;113.9;0.0;0.0
59.0;22.2;113.2;0.0;0.0
58.9;22.3;113.8;0.0;0.0
58.1;22.6;113.7;0.0;0.0
56.3;22.1;113.0;0.0;0.0
57.4;22.6;112.5;0.0;0.0
56.4;22.3;113.6;0.0;0.0
57.0;21.8;114.6;0.0;0.0
55.8;22.1;115.6;0.0;0.0
57.0;21.5;115.9;0.0;0.0
56.4;21.9;114.4;0.0;0.0
57.3;21.5;114.9;0.0;0.0
57.2;21.6;113.9;0.0;0.0
57.2;21.4;114.0;0.0;0.0
56.6;20.9;115.9;0.0;0.0
56.5;21.5;113.6;0.0;0.0
59.0;21.1;114.5;0.0;0.0
57.2;21.1;116.0;0.0;0.0
57.6;20.8;113.1;0.0;0.0
59.7;20.9;113.6;0.0;0.0
60.3;21.0;116.1;0.0;0.0
62.2;20.4;113.8;0.0;0.0
62.4;21.1;113.7;0.0;0.0
63.9;20.7;114.5;0.0;0.0
64.2;20.8;116.0;0.0;0.0
65.7;20.5;116.8;0.0;0.0
67.7;20.6;113.8;0.0;0.0
67.5;20.5;116.6;0.0;0.0
69.8;20.5;114.0;0.0;0.0
70.0;20.3;113.9;0.0;0.0
71.8;20.5;113.3;0.0;0.0
72.3;20.1;116.0;0.0;0.0
75.3;20.7;116.7;0.0;0.0
76.8;20.2;115.7;0.0;0.0
77.8;20.3;112.4;0.0;0.0
79.9;20.4;115.2;0.0;0.0
82.7;20.1;114.2;0.0;0.0
84.0;20.8;116.5;0.0;0.0
85.5;20.3;115.6;0.0;0.0
87.7;20.5;115.2;0.0;0.0
88.1;20.3;115.7;0.0;0.0
90.7;20.9;114.7;0.0;0.0
91.4;20.6;114.8;0.0;0.0
92.1;20.5;116.5;0.1;0.1
95.3;20.5;115.6;0.2;0.2
95.2;20.7;116.5;0.4;0.3
98.1;20.6;116.2;0.6;0.4
99.3;20.8;115.6;0.8;0.5
99.3;20.8;115.3;1.0;0.7
102.3;20.5;114.9;1.3;0.9
102.1;20.7;115.1;1.6;1.1
103.7;20.8;114.3;2.0;1.3
103.5;21.0;117.0;2.4;1.6
101.4;20.6;115.1;2.9;1.9
103.1;20.9;118.2;3.4;2.3
102.5;21.0;117.1;3.9;2.6
100.2;20.7;115.3;4.5;3.0
99.8;20.8;115.9;5.0;3.4
102.9;20.7;116.1;5.7;3.9
101.5;20.6;116.6;6.3;4.4
98.5;20.4;115.3;7.0;4.9
98.9;20.0;117.6;7.4;5.4
97.5;20.1;114.1;8.0;5.9
97.8;20.4;117.9;8.8;6.5
96.9;19.9;117.4;9.1;6.9
96.5;20.0;116.4;9.5;7.5
