1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
98.4;21.9;113.3;0.0;0.0
97.4;21.8;113.3;0.0;0.0
96.0;21.8;113.3;0.0;0.0
94.4;21.7;113.3;0.0;0.0
92.7;21.7;113.4;0.0;0.0
90.8;21.6;113.4;0.0;0.0
88.8;21.6;113.4;0.0;0.0
86.6;21.6;113.4;0.0;0.0
84.3;21.6;113.5;0.0;0.0
82.1;21.7;113.5;0.0;0.0
80.3;21.7;113.5;0.0;0.0
78.9;21.7;113.6;0.0;0.0
77.9;21.8;113.6;0.0;0.0
77.2;21.8;113.6;0.0;0.0
77.0;21.9;113.6;0.0;0.0
76.9;21.9;113.7;0.0;0.0
76.7;22.0;113.7;0.0;0.0
76.4;22.1;113.7;0.0;0.0
76.0;22.2;113.7;0.0;0.0
75.4;22.2;113.8;0.0;0.0
74.8;22.3;113.8;0.0;0.0
74.1;22.4;113.8;0.0;0.0
73.5;22.4;113.8;0.0;0.0
73.0;22.5;113.9;0.0;0.0
72.6;22.5;113.9;0.0;0.0
72.3;22.6;113.9;0.0;0.0
72.1;22.6;114.0;0.0;0.0
71.8;22.6;114.0;0.0;0.0
71.3;22.7;114.0;0.0;0.0
70.6;22.7;114.0;0.0;0.0
69.7;22.7;114.1;0.0;0.0
68.6;22.7;114.1;0.0;0.0
67.2;22.7;114.1;0.0;0.0
65.9;22.7;114.1;0.0;0.0
64.7;22.7;114.2;0.0;0.0
63.6;22.7;114.2;0.0;0.0
62.7;22.7;114.2;0.0;0.0
62.0;22.6;114.2;0.0;0.0
61.5;22.6;114.3;0.0;0.0
61.0;22.6;114.3;0.0;0.0
60.5;22.5;114.3;0.0;0.0
59.9;22.5;114.4;0.0;0.0
59.3;22.4;114.4;0.0;0.0
58.7;22.4;114.4;0.0;0.0
58.1;22.3;114.4;0.0;0.0
57.5;22.2;114.5;0.0;0.0
57.1;22.1;114.5;0.0;0.0
56.8;22.1;114.5;0.0;0.0
56.6;22.0;114.5;0.0;0.0
56.5;21.9;114.6;0.0;0.0
56.5;21.8;114.6;0.0;0.0
56.7;21.7;114.6;0.0;0.0
56.8;21.6;114.7;0.0;0.0
56.9;21.5;114.7;0.0;0.0
57.0;21.4;114.7;0.0;0.0
57.1;21.3;114.7;0.0;0.0
57.2;21.3;114.8;0.0;0.0
57.4;21.2;114.8;0.0;0.0
57.8;21.1;114.8;0.0;0.0
58.4;21.0;114.8;0.0;0.0
59.2;20.9;114.9;0.0;0.0
60.2;20.8;114.9;0.0;0.0
61.4;20.7;114.9;0.0;0.0
62.6;20.6;114.9;0.0;0.0
