1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
87.6;44.3;98.9;0.0;0.0
87.7;43.6;97.1;0.0;0.0
85.0;44.1;97.0;0.0;0.0
83.7;44.6;97.5;0.0;0.0
81.8;44.2;98.6;0.0;0.0
81.3;43.9;97.8;0.0;0.0
76.9;45.3;98.4;0.0;0.0
76.2;45.5;99.4;0.0;0.0
75.0;45.5;100.1;0.0;0.0
69.7;46.4;100.7;0.0;0.0
68.6;46.4;98.6;0.0;0.0
66.1;46.4;97.2;0.0;0.0
63.8;46.7;97.6;0.0;0.0
63.7;46.5;98.6;0.0;0.0
63.1;46.5;97.7;0.0;0.0
62.1;48.3;99.4;0.0;0.0
62.2;47.2;98.1;0.0;0.0
61.6;48.4;99.2;0.0;0.0
60.8;48.2;99.0;0.0;0.0
60.1;49.4;99.3;0.0;0.0
59.4;48.8;99.4;0.0;0.0
59.3;48.8;98.4;0.0;0.0
57.9;48.6;97.5;0.0;0.0
57.5;50.6;97.2;0.0;0.0
57.1;49.7;98.3;0.0;0.0
56.2;50.7;99.4;0.0;0.0
55.9;50.4;99.1;0.0;0.0
54.7;51.0;99.5;0.0;0.0
54.9;51.1;98.3;0.0;0.0
54.7;50.0;98.1;0.0;0.0
54.6;49.7;98.8;0.0;0.0
52.6;49.9;98.8;0.0;0.0
53.0;50.5;97.9;0.0;0.0
51.3;50.9;97.7;0.0;0.0
49.1;50.5;98.4;0.0;0.0
48.8;50.5;97.0;0.0;0.0
46.7;50.5;98.7;0.0;0.0
47.3;50.5;97.4;0.0;0.0
46.2;50.1;99.8;0.0;0.0
45.7;50.8;96.4;0.0;0.0
45.0;50.1;97.7;0.0;0.0
44.7;51.3;99.7;0.0;0.0
44.6;50.7;98.6;0.0;0.0
43.4;50.2;96.8;0.0;0.0
43.5;50.2;98.2;0.0;0.0
41.9;50.8;98.1;0.0;0.0
42.0;50.5;100.7;0.0;0.0
40.6;51.1;98.1;0.0;0.0
41.3;51.8;98.0;0.0;0.0
39.6;52.0;99.2;0.0;0.0
39.6;51.6;98.5;0.0;0.0
39.2;51.5;97.5;0.0;0.0
39.6;52.5;96.6;0.0;0.0
39.5;52.1;98.6;0.0;0.0
38.6;52.9;99.8;0.0;0.0
38.9;52.9;99.1;0.0;0.0
38.5;53.3;97.0;0.0;0.0
38.1;53.8;97.6;0.0;0.0
37.3;54.1;98.2;0.0;0.0
38.1;54.9;96.7;0.0;0.0
38.4;55.2;96.9;0.0;0.0
39.2;55.2;99.4;0.0;0.0
38.8;55.4;97.6;0.0;0.0
40.2;55.2;97.1;0.0;0.0
40.9;56.0;96.3;0.0;0.0
41.2;56.7;98.1;0.0;0.0
42.9;57.0;98.8;0.0;0.0
43.4;57.7;97.2;0.0;0.0
43.5;58.7;98.5;0.0;0.0
44.5;58.2;99.7;0.0;0.0
44.8;60.2;98.1;0.0;0.0
46.2;59.8;96.7;0.0;0.0
47.1;59.5;96.6;0.0;0.0
49.4;59.8;97.1;0.0;0.0
51.2;59.3;97.3;0.0;0.0
52.1;59.8;97.2;0.0;0.0
