1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
88.9;43.2;82.9;0.0;0.0
88.6;43.4;80.8;0.0;0.0
87.5;43.4;81.7;0.0;0.0
87.7;43.3;81.3;0.0;0.0
85.7;43.2;81.3;0.0;0.0
83.3;43.6;82.5;0.0;0.0
81.4;43.1;81.5;0.0;0.0
80.6;43.6;82.4;0.0;0.0
78.5;43.7;84.3;0.0;0.0
76.2;43.2;81.3;0.0;0.0
73.6;43.3;84.6;0.0;0.0
72.6;43.9;82.7;0.0;0.0
71.9;42.8;84.0;0.0;0.0
70.6;42.7;82.4;0.0;0.0
71.2;43.2;82.5;0.0;0.0
71.0;42.0;82.7;0.0;0.0
69.7;42.1;83.3;0.0;0.0
71.0;42.0;82.6;0.0;0.0
69.7;41.0;81.8;0.0;0.0
72.0;40.7;82.1;0.0;0.0
72.4;39.8;83.1;0.0;0.0
71.6;40.6;82.3;0.0;0.0
71.8;40.4;81.8;0.0;0.0
70.1;39.3;82.6;0.0;0.0
69.7;39.2;82.5;0.0;0.0
70.4;39.2;83.7;0.0;0.0
70.3;38.2;83.5;0.0;0.0
70.2;38.8;83.2;0.0;0.0
71.1;38.7;83.1;0.0;0.0
72.7;37.5;83.3;0.0;0.0
70.8;37.6;84.6;0.0;0.0
70.6;37.7;82.1;0.0;0.0
68.9;36.8;83.3;0.0;0.0
67.6;36.2;82.2;0.0;0.0
66.9;35.4;82.6;0.0;0.0
66.2;35.6;82.8;0.0;0.0
64.9;35.7;81.8;0.0;0.0
64.4;35.6;81.2;0.0;0.0
64.2;35.2;83.7;0.0;0.0
64.1;35.1;81.8;0.0;0.0
63.8;34.7;84.0;0.0;0.0
62.9;34.9;82.8;0.0;0.0
63.4;34.5;83.2;0.0;0.0
62.9;34.2;83.2;0.0;0.0
62.5;34.2;83.3;0.0;0.0
61.3;33.9;83.4;0.0;0.0
60.0;34.2;84.1;0.0;0.0
61.6;33.9;83.5;0.0;0.0
60.2;33.8;84.4;0.0;0.0
60.1;32.8;83.8;0.0;0.0
61.5;33.7;83.8;0.0;0.0
60.6;33.4;83.4;0.0;0.0
61.3;32.9;83.8;0.0;0.0
61.3;33.5;83.0;0.0;0.0
61.5;33.5;83.4;0.0;0.0
60.9;33.9;83.7;0.0;0.0
61.5;33.8;84.8;0.0;0.0
60.5;33.3;81.9;0.0;0.0
60.8;34.0;83.2;0.0;0.0
61.9;33.4;83.7;0.0;0.0
62.7;34.4;82.8;0.0;0.0
63.0;34.5;82.6;0.0;0.0
63.9;33.7;83.7;0.0;0.0
64.5;34.2;83.2;0.0;0.0
65.7;34.1;83.8;0.0;0.0
68.0;34.5;84.9;0.0;0.0
68.4;34.6;82.8;0.0;0.0
68.6;34.3;84.3;0.0;0.0
69.3;35.1;83.8;0.0;0.0
71.4;34.8;84.3;0.0;0.0
72.2;34.8;83.3;0.0;0.0
72.2;35.0;82.6;0.0;0.0
73.7;35.3;84.7;0.0;0.0
74.5;35.5;83.3;0.0;0.0
76.5;36.4;84.3;0.0;0.0
79.4;35.8;83.7;0.0;0.0
80.3;36.3;84.0;0.0;0.0
83.4;35.7;84.7;0.0;0.0
86.8;36.3;83.3;0.0;0.0
88.0;36.6;84.2;0.0;0.0
90.0;37.1;83.5;0.0;0.0
91.2;36.3;84.7;0.0;0.0
92.6;37.0;83.8;0.0;0.0
93.5;36.8;83.9;0.0;0.0
94.3;36.7;84.5;0.0;0.0
96.9;36.9;85.3;0.1;0.1
97.0;36.8;85.4;0.1;0.2
100.5;37.3;84.3;0.2;0.4
101.1;36.6;84.1;0.2;0.5
101.4;36.5;83.7;0.3;0.7
104.1;36.8;84.2;0.5;1.0
105.3;36.6;84.8;0.6;1.4
106.0;36.6;83.9;0.7;1.7
107.0;36.2;82.7;1.0;2.2
105.6;36.6;84.6;1.2;2.7
106.6;36.7;85.7;1.5;3.3
105.1;36.3;83.0;1.7;4.1
107.4;36.6;83.6;2.0;4.8
104.9;35.9;85.4;2.4;5.7
106.6;36.3;85.0;2.7;6.6
104.2;36.5;86.2;3.1;7.6
104.0;35.5;84.9;3.6;8.7
103.1;35.3;83.3;4.0;9.7
102.6;35.4;84.8;4.5;10.9
101.9;35.5;86.0;5.0;12.0
101.2;35.9;84.4;5.3;13.2
101.7;35.6;85.5;5.7;14.0
99.7;35.2;85.2;6.3;15.2
98.4;34.9;84.1;6.7;16.5
97.1;34.8;83.4;7.1;17.0
97.3;34.8;83.4;7.5;18.4
94.6;34.3;85.1;8.0;19.1
94.8;33.9;84.8;8.4;20.3
93.5;33.9;85.0;8.7;20.8
94.1;34.0;86.3;9.1;21.5
93.2;34.0;85.2;9.4;22.6
92.6;33.4;84.2;9.9;23.2
93.8;33.6;86.9;10.2;23.5
92.1;33.5;85.8;10.6;24.8
90.3;33.2;85.0;10.7;25.1
88.0;32.8;84.9;11.1;25.8
88.5;32.8;84.3;11.7;26.2
86.9;33.3;85.6;11.6;27.2
88.2;33.1;86.4;12.0;26.7
84.3;33.3;85.4;11.9;27.6
88.0;33.1;86.2;12.4;28.1
87.1;33.2;83.9;12.7;28.5
86.8;33.1;84.9;13.0;27.9
85.4;33.1;85.4;13.1;28.3
84.3;33.4;85.4;13.2;29.1
85.7;33.3;85.4;13.3;29.1
85.2;33.4;85.6;13.6;28.9
85.0;33.4;86.1;13.8;29.2
85.3;32.9;84.3;13.7;29.2
85.0;33.1;85.3;14.0;29.5
84.6;34.2;86.2;14.1;29.4
84.3;33.8;85.2;14.4;29.3
84.8;33.2;83.8;14.6;28.9
84.3;33.6;86.2;14.3;29.3
86.8;33.1;85.5;14.7;29.4
86.4;33.5;86.6;14.6;28.8
84.8;32.9;85.8;14.7;29.7
86.9;33.8;85.1;14.9;29.1
88.1;33.0;85.2;14.5;28.5
85.3;32.8;85.9;14.9;28.4
87.0;32.8;86.4;15.0;28.4
87.7;32.0;86.5;14.9;27.9
86.6;33.0;86.4;15.2;27.7
87.5;32.2;87.9;15.0;27.3
87.8;32.2;86.8;15.0;27.0
89.5;32.5;86.0;14.9;27.2
89.2;32.0;85.8;14.8;26.0
89.0;31.7;86.1;14.8;25.7
89.5;31.6;86.1;14.8;25.7
91.0;31.4;86.8;14.5;24.6
92.7;31.1;87.3;14.7;24.8
93.7;31.0;88.2;14.5;24.7
94.5;31.3;85.0;14.3;23.9
95.2;30.9;86.0;13.9;23.4
95.0;30.5;86.8;14.3;22.2
94.2;30.8;85.9;13.7;21.8
93.6;30.0;84.9;13.4;21.6
95.1;29.8;85.2;13.2;20.7
97.5;30.5;87.4;12.9;20.7
96.5;29.9;85.2;12.8;19.4
95.7;29.8;87.5;12.3;19.2
97.4;29.8;85.5;12.5;18.3
98.9;30.0;85.1;11.6;17.8
100.4;29.9;86.5;11.4;17.1
98.1;29.5;85.4;11.1;16.0
99.8;29.4;87.4;10.4;15.3
102.8;29.1;86.0;10.2;14.6
102.0;29.9;85.3;9.8;14.1
102.8;29.5;85.8;9.1;13.1
105.8;30.6;86.7;8.7;12.3
102.8;30.1;87.2;8.2;11.4
105.8;30.2;86.1;7.6;10.6
106.1;30.4;87.2;7.2;9.9
103.9;30.8;87.6;6.6;9.1
106.3;30.7;85.9;6.1;8.2
106.4;31.1;87.1;5.6;7.5
106.4;30.9;85.8;5.1;6.7
106.2;31.0;86.9;4.6;6.1
107.9;31.7;87.8;4.1;5.2
109.2;31.0;87.2;3.6;4.7
109.2;32.0;87.4;3.2;4.1
110.3;32.1;87.4;2.8;3.5
107.7;33.0;86.7;2.3;2.9
109.6;32.4;87.1;1.9;2.4
108.8;32.9;86.0;1.6;1.9
110.2;33.3;86.2;1.2;1.5
