1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
67.2;32.8;108.4;0.0;0.0
66.1;32.9;108.4;0.0;0.0
64.9;33.1;108.4;0.0;0.0
63.5;33.1;108.4;0.0;0.0
62.1;33.2;108.4;0.0;0.0
60.5;33.2;108.4;0.0;0.0
58.8;33.1;108.4;0.0;0.0
57.0;33.1;108.4;0.0;0.0
55.0;33.0;108.4;0.0;0.0
53.2;32.8;108.4;0.0;0.0
51.8;32.7;108.4;0.0;0.0
50.8;32.5;108.4;0.0;0.0
50.2;32.3;108.4;0.0;0.0
50.0;32.1;108.4;0.0;0.0
50.1;31.8;108.4;0.0;0.0
50.4;31.5;108.4;0.0;0.0
50.6;31.3;108.4;0.0;0.0
50.8;30.9;108.4;0.0;0.0
50.8;30.6;108.4;0.0;0.0
50.7;30.3;108.4;0.0;0.0
50.5;29.9;108.4;0.0;0.0
50.3;29.6;108.4;0.0;0.0
50.3;29.2;108.4;0.0;0.0
50.3;28.8;108.4;0.0;0.0
50.4;28.4;108.4;0.0;0.0
50.6;28.0;108.4;0.0;0.0
50.9;27.6;108.4;0.0;0.0
51.1;27.2;108.4;0.0;0.0
51.1;26.8;108.4;0.0;0.0
50.9;26.4;108.4;0.0;0.0
50.5;26.0;108.4;0.0;0.0
49.9;25.6;108.4;0.0;0.0
49.0;25.2;108.4;0.0;0.0
48.2;24.8;108.3;0.0;0.0
47.4;24.4;108.3;0.0;0.0
46.8;24.0;108.3;0.0;0.0
46.4;23.6;108.3;0.0;0.0
46.1;23.3;108.3;0.0;0.0
46.0;22.9;108.3;0.0;0.0
45.8;22.5;108.3;0.0;0.0
45.7;22.2;108.3;0.0;0.0
45.5;21.8;108.3;0.0;0.0
45.3;21.5;108.3;0.0;0.0
45.1;21.2;108.3;0.0;0.0
44.8;20.8;108.3;0.0;0.0
44.6;20.5;108.3;0.0;0.0
44.4;20.3;108.3;0.0;0.0
44.4;20.0;108.3;0.0;0.0
44.5;19.7;108.3;0.0;0.0
44.8;19.5;108.3;0.0;0.0
45.1;19.2;108.3;0.0;0.0
