1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
67.4;89.7;76.7;0.0;0.0
68.1;90.1;77.0;0.0;0.0
67.7;89.8;77.5;0.0;0.0
65.5;90.3;76.5;0.0;0.0
63.8;87.1;77.9;0.0;0.0
63.5;87.8;75.6;0.0;0.0
63.5;86.3;76.4;0.0;0.0
61.5;87.2;76.6;0.0;0.0
58.8;86.5;77.4;0.0;0.0
57.0;85.5;76.0;0.0;0.0
55.7;85.8;75.1;0.0;0.0
53.5;84.1;77.9;0.0;0.0
53.0;86.1;75.6;0.0;0.0
51.9;84.0;77.6;0.0;0.0
52.1;84.6;76.1;0.0;0.0
52.9;83.3;76.8;0.0;0.0
53.3;83.9;77.1;0.0;0.0
52.8;82.4;77.6;0.0;0.0
53.9;82.6;77.1;0.0;0.0
52.4;82.0;75.9;0.0;0.0
53.9;82.0;76.4;0.0;0.0
53.8;79.9;76.4;0.0;0.0
52.2;80.7;75.7;0.0;0.0
52.4;79.9;76.6;0.0;0.0
51.8;81.2;76.6;0.0;0.0
50.7;82.5;75.7;0.0;0.0
51.1;81.1;76.8;0.0;0.0
51.3;79.9;76.1;0.0;0.0
51.3;80.5;75.9;0.0;0.0
50.4;80.2;76.6;0.0;0.0
50.4;81.6;76.3;0.0;0.0
48.9;81.7;76.6;0.0;0.0
47.1;80.9;75.9;0.0;0.0
46.3;82.5;75.4;0.0;0.0
44.6;81.1;76.2;0.0;0.0
42.9;81.0;74.5;0.0;0.0
41.8;82.5;75.8;0.0;0.0
41.1;82.3;76.0;0.0;0.0
40.6;82.7;75.1;0.0;0.0
40.8;82.9;76.9;0.0;0.0
39.2;82.0;76.4;0.0;0.0
38.8;81.8;76.3;0.0;0.0
38.7;82.0;75.8;0.0;0.0
38.1;82.2;75.5;0.0;0.0
37.9;81.9;75.7;0.0;0.0
37.6;82.0;76.0;0.0;0.0
37.2;81.0;74.8;0.0;0.0
37.7;81.2;75.9;0.0;0.0
38.0;79.4;74.6;0.0;0.0
37.9;79.5;76.0;0.0;0.0
38.9;78.8;75.3;0.0;0.0
39.7;77.8;76.6;0.0;0.0
40.3;77.4;76.1;0.0;0.0
41.8;76.5;75.7;0.0;0.0
42.6;75.2;75.3;0.0;0.0
43.4;73.2;76.3;0.0;0.0
44.8;73.6;75.3;0.0;0.0
46.3;71.2;73.7;0.0;0.0
46.7;70.4;76.1;0.0;0.0
48.1;69.0;74.6;0.0;0.0
50.6;67.8;75.2;0.0;0.0
51.7;67.3;75.4;0.0;0.0
55.2;65.9;76.0;0.0;0.0
56.3;66.2;76.7;0.0;0.0
58.6;63.6;76.4;0.0;0.0
60.8;62.9;76.4;0.0;0.0
62.6;63.5;74.6;0.0;0.0
63.9;60.9;76.0;0.0;0.0
66.9;60.4;76.0;0.0;0.0
67.7;59.8;75.2;0.0;0.0
69.1;59.1;75.2;0.0;0.0
70.2;59.7;75.2;0.0;0.0
74.7;57.8;74.8;0.0;0.0
75.4;57.5;74.8;0.0;0.0
78.2;57.3;74.5;0.0;0.0
80.3;57.4;75.3;0.0;0.0
81.9;57.5;75.0;0.0;0.0
82.8;57.3;72.7;0.0;0.0
84.8;57.3;74.8;0.0;0.0
87.2;57.2;75.7;0.0;0.0
89.3;58.3;74.8;0.0;0.0
90.2;58.0;74.4;0.0;0.0
89.7;58.9;75.3;0.0;0.0
92.7;59.5;74.8;0.0;0.0
95.6;58.3;74.9;0.0;0.0
96.0;58.8;74.4;0.1;0.1
97.5;59.1;75.7;0.2;0.2
97.5;59.7;74.1;0.4;0.3
99.3;59.7;73.8;0.5;0.4
100.9;60.6;74.9;0.8;0.6
100.4;61.1;75.3;1.0;0.8
103.4;63.2;75.0;1.3;1.0
99.2;62.7;75.2;1.6;1.3
101.2;62.3;74.3;1.9;1.6
100.2;61.2;76.1;2.4;1.9
103.3;63.3;75.0;2.8;2.2
101.4;62.9;74.6;3.2;2.6
100.5;63.2;75.0;3.7;3.1
99.0;62.2;74.2;4.4;3.5
98.2;62.6;73.4;4.8;4.1
97.5;63.2;75.4;5.5;4.6
99.6;62.7;74.8;6.1;5.2
96.6;62.7;75.7;6.8;5.8
96.9;62.0;76.0;7.4;6.3
98.1;62.0;75.1;7.9;7.0
96.7;62.2;73.4;8.6;7.7
95.5;60.8;74.6;9.3;8.3
95.9;60.9;73.1;9.9;8.9
94.4;60.3;75.3;10.2;9.7
95.8;60.4;73.6;10.9;10.2
95.8;59.8;75.0;11.6;10.7
94.0;58.5;75.3;12.1;11.3
95.8;59.1;73.2;12.6;11.9
95.3;58.3;73.8;12.7;12.8
93.8;57.8;75.3;13.3;13.5
94.3;57.2;74.9;13.8;13.9
95.4;57.2;74.9;14.1;14.3
94.3;54.8;74.8;14.0;14.8
94.8;55.4;74.0;14.6;15.6
94.5;53.5;73.7;15.3;16.3
94.2;53.2;74.3;15.1;17.0
93.1;52.5;74.0;15.4;17.2
95.5;52.0;74.4;15.6;17.8
94.7;51.2;74.3;16.0;18.6
94.3;51.3;73.8;16.2;19.2
95.8;49.3;72.2;16.5;19.6
95.4;48.2;74.1;16.5;20.1
95.4;47.9;73.0;16.6;20.9
95.2;46.8;75.5;16.8;21.0
94.8;45.9;74.1;17.1;21.8
95.3;45.2;73.8;17.2;21.7
96.1;43.9;74.5;17.1;22.4
95.8;44.6;74.7;17.7;22.9
96.6;44.3;74.5;17.6;23.2
97.9;41.8;74.7;17.5;23.8
93.8;41.9;75.0;17.6;24.1
97.7;41.2;73.2;17.8;24.3
96.7;41.9;74.1;17.7;25.0
98.6;40.4;73.4;17.3;24.9
96.9;39.0;74.5;17.7;25.3
98.5;39.5;73.9;17.3;25.4
100.6;39.1;73.4;18.0;25.8
100.9;37.9;73.7;17.8;25.8
99.9;37.7;74.2;17.6;25.8
100.2;36.8;73.3;17.8;25.8
100.5;36.9;73.0;18.1;26.5
102.0;36.9;74.8;17.7;26.8
100.2;35.3;72.8;17.8;26.6
100.6;36.4;73.2;18.0;27.1
100.8;35.8;73.7;17.6;27.3
99.2;35.3;73.4;18.1;26.7
100.6;34.6;73.1;18.0;27.3
99.6;35.0;72.9;17.7;26.6
100.6;35.0;72.9;17.6;27.6
102.4;34.5;73.2;18.0;26.6
103.5;34.7;74.3;17.7;27.1
103.0;34.7;73.6;18.1;26.8
102.2;33.8;73.2;17.7;26.7
99.0;34.8;72.7;17.4;26.2
101.6;34.4;73.6;17.4;25.9
101.8;34.2;74.3;17.0;25.6
101.1;34.3;74.0;17.3;25.3
99.3;34.3;73.4;17.1;25.0
100.0;33.7;72.4;16.5;25.1
100.1;34.0;74.5;16.3;24.4
101.9;33.5;73.4;15.9;23.9
103.7;33.1;72.6;15.8;22.9
102.4;33.6;72.9;15.6;22.6
103.9;32.8;73.1;15.0;21.8
104.7;33.1;73.2;14.6;21.2
104.8;33.0;72.5;14.3;20.2
107.4;33.6;74.2;13.7;19.8
108.6;32.8;73.7;13.3;18.9
108.5;33.3;72.3;12.8;18.1
111.2;33.0;72.8;12.2;17.3
109.7;32.5;72.5;11.7;16.4
113.1;31.8;71.7;11.1;15.2
112.0;32.7;73.3;10.6;14.6
113.1;31.8;73.8;9.9;13.5
115.8;31.8;71.7;9.1;12.8
114.1;31.4;72.5;8.4;11.7
116.3;31.4;72.8;7.8;10.7
116.1;31.4;71.8;7.2;9.8
119.7;31.0;72.9;6.5;8.7
121.6;30.9;73.8;5.9;7.5
123.0;29.9;74.7;5.1;6.8
122.8;30.2;73.1;4.5;5.8
124.5;30.2;72.3;3.8;5.0
127.8;30.2;72.0;3.2;4.2
127.7;28.9;72.8;2.6;3.4
126.9;29.2;73.4;2.1;2.7
130.1;29.5;72.3;1.7;2.1
128.7;28.8;72.6;1.2;1.6
128.6;28.9;72.7;0.9;1.1
129.4;28.3;71.8;0.6;0.7
132.4;28.4;72.9;0.4;0.5
131.1;27.9;72.4;0.2;0.2
130.0;27.8;72.4;0.1;0.1
129.8;27.6;70.4;0.0;0.0
131.1;27.6;72.1;0.0;0.0
132.4;27.5;71.4;0.0;0.0
128.4;26.9;71.7;0.0;0.0
129.3;26.6;73.4;0.0;0.0
129.9;27.0;73.0;0.0;0.0
131.1;26.7;72.8;0.0;0.0
133.0;26.5;70.8;0.0;0.0
132.4;26.6;71.7;0.1;0.1
133.1;25.9;71.7;0.1;0.1
133.7;25.6;72.6;0.1;0.1
133.3;25.8;73.2;0.1;0.1
134.1;25.5;72.7;0.1;0.1
134.6;25.3;72.1;0.1;0.1
134.8;25.2;71.3;0.0;0.1
135.0;25.0;72.5;0.0;0.0
137.0;24.9;72.8;0.0;0.0
138.3;24.4;72.9;0.0;0.0
139.8;24.1;71.2;0.0;0.0
141.4;24.3;72.3;0.0;0.0
139.2;24.0;71.2;0.0;0.0
140.6;23.8;72.8;0.0;0.0
142.6;23.4;70.5;0.0;0.0
142.6;23.9;73.7;0.0;0.0
144.6;23.4;72.4;0.0;0.0
145.8;23.6;70.4;0.0;0.0
148.0;22.8;70.6;0.0;0.0
145.9;23.3;72.0;0.0;0.0
147.9;22.6;72.6;0.0;0.0
150.3;22.5;70.9;0.0;0.0
148.7;22.2;72.5;0.0;0.0
151.8;22.1;70.8;0.0;0.0
150.5;22.6;71.8;0.0;0.0
