1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
94.6;9.1;115.5;0.0;0.0
93.5;9.2;115.5;0.0;0.0
92.2;9.2;115.5;0.0;0.0
90.8;9.3;115.5;0.0;0.0
89.2;9.4;115.5;0.0;0.0
87.5;9.4;115.5;0.0;0.0
85.6;9.5;115.5;0.0;0.0
83.5;9.5;115.5;0.0;0.0
81.3;9.6;115.5;0.0;0.0
79.3;9.7;115.5;0.0;0.0
77.5;9.7;115.5;0.0;0.0
76.2;9.8;115.5;0.0;0.0
75.3;9.9;115.5;0.0;0.0
74.7;9.9;115.5;0.0;0.0
74.6;10.0;115.5;0.0;0.0
74.5;10.1;115.5;0.0;0.0
74.4;10.1;115.5;0.0;0.0
74.1;10.2;115.5;0.0;0.0
73.7;10.3;115.5;0.0;0.0
73.2;10.3;115.5;0.0;0.0
72.6;10.4;115.5;0.0;0.0
71.9;10.5;115.5;0.0;0.0
71.4;10.5;115.5;0.0;0.0
70.9;10.6;115.5;0.0;0.0
70.6;10.7;115.5;0.0;0.0
70.3;10.7;115.5;0.0;0.0
70.1;10.8;115.5;0.0;0.0
69.8;10.9;115.5;0.0;0.0
69.3;10.9;115.5;0.0;0.0
68.6;11.0;115.4;0.0;0.0
67.7;11.1;115.4;0.0;0.0
66.5;11.1;115.4;0.0;0.0
65.2;11.2;115.4;0.0;0.0
63.8;11.3;115.4;0.0;0.0
62.5;11.4;115.4;0.0;0.0
61.4;11.4;115.4;0.0;0.0
60.4;11.5;115.4;0.0;0.0
59.7;11.6;115.4;0.0;0.0
59.0;11.7;115.4;0.0;0.0
58.5;11.7;115.4;0.0;0.0
57.9;11.8;115.4;0.0;0.0
57.2;11.9;115.4;0.0;0.0
56.6;12.0;115.4;0.0;0.0
55.9;12.1;115.4;0.0;0.0
55.2;12.2;115.4;0.0;0.0
54.5;12.2;115.4;0.0;0.0
54.0;12.3;115.4;0.0;0.0
53.6;12.4;115.4;0.0;0.0
53.3;12.5;115.4;0.0;0.0
53.2;12.6;115.4;0.0;0.0
53.2;12.7;115.4;0.0;0.0
53.3;12.8;115.4;0.0;0.0
53.3;12.9;115.4;0.0;0.0
53.4;13.0;115.4;0.0;0.0
53.5;13.1;115.4;0.0;0.0
53.6;13.2;115.4;0.0;0.0
53.7;13.3;115.4;0.0;0.0
53.9;13.4;115.4;0.0;0.0
54.3;13.5;115.4;0.0;0.0
54.9;13.6;115.4;0.0;0.0
55.8;13.7;115.4;0.0;0.0
56.8;13.8;115.4;0.0;0.0
58.1;13.9;115.4;0.0;0.0
59.4;13.9;115.4;0.0;0.0
60.6;14.0;115.4;0.0;0.0
61.8;14.1;115.4;0.0;0.0
62.8;14.2;115.4;0.0;0.0
63.7;14.3;115.4;0.0;0.0
64.6;14.4;115.4;0.0;0.0
65.5;14.5;115.4;0.0;0.0
66.7;14.5;115.4;0.0;0.0
68.2;14.6;115.4;0.0;0.0
69.8;14.7;115.4;0.0;0.0
71.8;14.8;115.4;0.0;0.0
74.0;14.8;115.4;0.0;0.0
76.2;14.9;115.4;0.0;0.0
78.4;14.9;115.4;0.0;0.0
80.4;15.0;115.4;0.0;0.0
82.4;15.0;115.4;0.0;0.0
84.2;15.1;115.4;0.0;0.0
85.9;15.1;115.4;0.0;0.0
87.6;15.2;115.4;0.0;0.0
89.3;15.2;115.4;0.0;0.0
91.0;15.3;115.4;0.0;0.0
92.6;15.3;115.4;0.1;0.1
94.3;15.4;115.4;0.2;0.2
95.9;15.4;115.4;0.3;0.3
97.4;15.5;115.4;0.4;0.4
98.6;15.5;115.4;0.6;0.6
99.7;15.6;115.4;0.8;0.8
100.5;15.6;115.4;1.0;1.1
101.0;15.7;115.4;1.3;1.4
101.3;15.7;115.4;1.7;1.7
101.3;15.8;115.4;2.1;2.1
101.2;15.8;115.4;2.5;2.6
101.0;15.9;115.4;3.0;3.1
100.5;16.0;115.4;3.6;3.8
99.9;16.0;115.4;4.2;4.4
99.1;16.1;115.4;4.9;5.2
98.3;16.2;115.4;5.6;5.9
