1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
83.8;27.6;119.3;0.0;0.0
81.2;27.3;118.8;0.0;0.0
79.3;27.7;119.9;0.0;0.0
80.9;27.7;121.0;0.0;0.0
77.2;27.8;120.8;0.0;0.0
75.5;28.2;120.1;0.0;0.0
73.6;27.7;119.7;0.0;0.0
71.4;28.6;120.4;0.0;0.0
70.3;28.3;120.7;0.0;0.0
67.3;28.9;119.9;0.0;0.0
64.5;28.6;119.7;0.0;0.0
63.1;29.0;119.0;0.0;0.0
61.4;29.1;119.2;0.0;0.0
60.2;29.0;119.6;0.0;0.0
59.8;29.6;119.1;0.0;0.0
58.6;29.9;118.9;0.0;0.0
58.2;29.7;119.8;0.0;0.0
58.2;30.5;118.5;0.0;0.0
58.0;30.1;118.4;0.0;0.0
57.4;30.4;120.6;0.0;0.0
57.3;30.2;119.9;0.0;0.0
56.3;30.7;119.3;0.0;0.0
56.1;31.1;120.8;0.0;0.0
55.5;30.7;120.2;0.0;0.0
55.4;31.0;120.0;0.0;0.0
55.4;31.1;119.7;0.0;0.0
54.0;31.6;118.4;0.0;0.0
53.6;31.4;118.9;0.0;0.0
53.1;31.0;119.7;0.0;0.0
53.1;31.6;121.2;0.0;0.0
51.9;31.6;120.1;0.0;0.0
51.5;30.9;122.3;0.0;0.0
51.1;31.1;119.9;0.0;0.0
49.8;31.4;119.6;0.0;0.0
47.9;31.5;120.4;0.0;0.0
46.8;31.4;121.0;0.0;0.0
46.6;31.2;117.9;0.0;0.0
45.9;30.7;121.4;0.0;0.0
45.0;30.8;119.0;0.0;0.0
44.1;30.9;120.5;0.0;0.0
43.8;30.4;120.3;0.0;0.0
43.0;30.3;120.3;0.0;0.0
43.1;29.9;119.4;0.0;0.0
43.3;29.9;120.2;0.0;0.0
41.9;29.9;118.1;0.0;0.0
41.7;29.5;119.6;0.0;0.0
40.7;29.6;121.1;0.0;0.0
41.6;29.1;119.0;0.0;0.0
40.8;29.0;119.4;0.0;0.0
41.3;28.9;118.6;0.0;0.0
41.0;28.3;121.1;0.0;0.0
42.2;27.7;119.9;0.0;0.0
41.9;28.5;121.1;0.0;0.0
41.6;27.6;119.7;0.0;0.0
42.8;27.4;121.4;0.0;0.0
43.0;26.9;120.4;0.0;0.0
43.8;26.7;124.0;0.0;0.0
43.1;26.8;121.0;0.0;0.0
43.5;26.4;122.5;0.0;0.0
43.6;26.1;121.0;0.0;0.0
44.9;26.0;120.4;0.0;0.0
46.3;25.8;120.3;0.0;0.0
48.1;25.4;121.9;0.0;0.0
48.8;26.0;119.6;0.0;0.0
50.5;24.8;120.7;0.0;0.0
51.5;24.7;121.3;0.0;0.0
52.0;24.8;117.4;0.0;0.0
53.7;24.6;120.0;0.0;0.0
55.3;24.3;121.0;0.0;0.0
55.8;25.0;119.9;0.0;0.0
56.4;25.2;119.7;0.0;0.0
