1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
50.3;70.7;107.0;0.0;0.0
50.9;68.8;105.6;0.0;0.0
51.1;68.1;107.3;0.0;0.0
49.0;68.5;108.8;0.0;0.0
48.2;66.7;107.6;0.0;0.0
47.4;66.8;108.8;0.0;0.0
45.9;66.5;107.8;0.0;0.0
44.6;66.5;107.0;0.0;0.0
42.9;65.1;107.7;0.0;0.0
41.9;64.4;107.0;0.0;0.0
40.6;64.8;108.9;0.0;0.0
39.6;64.4;106.8;0.0;0.0
37.9;62.8;107.6;0.0;0.0
37.9;62.1;106.6;0.0;0.0
37.6;62.2;106.1;0.0;0.0
39.3;61.4;108.9;0.0;0.0
39.6;59.9;109.3;0.0;0.0
39.6;59.5;106.4;0.0;0.0
39.6;60.1;107.1;0.0;0.0
39.7;59.6;108.1;0.0;0.0
39.2;58.7;108.7;0.0;0.0
39.5;59.1;105.4;0.0;0.0
39.8;58.7;105.8;0.0;0.0
38.8;57.3;108.0;0.0;0.0
38.2;58.3;106.7;0.0;0.0
38.9;57.7;105.8;0.0;0.0
38.0;58.0;105.9;0.0;0.0
38.6;59.3;109.6;0.0;0.0
38.4;58.3;106.3;0.0;0.0
38.1;57.3;105.7;0.0;0.0
37.0;56.2;105.3;0.0;0.0
36.3;57.6;108.4;0.0;0.0
34.9;57.9;106.0;0.0;0.0
33.1;58.9;104.4;0.0;0.0
32.1;58.3;107.0;0.0;0.0
30.9;58.5;108.7;0.0;0.0
29.5;59.3;107.3;0.0;0.0
28.8;58.4;106.2;0.0;0.0
27.5;59.9;104.7;0.0;0.0
26.8;59.9;107.8;0.0;0.0
25.6;59.4;105.9;0.0;0.0
25.7;60.1;105.0;0.0;0.0
25.0;60.1;106.0;0.0;0.0
23.8;61.5;105.0;0.0;0.0
23.2;60.2;106.8;0.0;0.0
22.9;60.5;106.8;0.0;0.0
21.9;60.0;106.3;0.0;0.0
21.4;60.5;105.6;0.0;0.0
21.5;61.0;107.0;0.0;0.0
