1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
83.6;34.6;96.9;0.0;0.0
83.1;35.7;97.1;0.0;0.0
81.7;35.8;95.8;0.0;0.0
78.8;36.2;97.6;0.0;0.0
78.1;37.0;95.6;0.0;0.0
77.2;37.4;98.6;0.0;0.0
73.8;37.5;99.4;0.0;0.0
72.3;37.5;98.1;0.0;0.0
69.9;38.2;96.5;0.0;0.0
67.1;38.0;98.5;0.0;0.0
64.4;38.1;96.2;0.0;0.0
63.4;38.7;97.4;0.0;0.0
60.9;39.5;97.7;0.0;0.0
59.6;39.0;97.9;0.0;0.0
59.6;39.3;98.2;0.0;0.0
58.7;39.4;99.2;0.0;0.0
57.4;40.7;98.2;0.0;0.0
57.8;40.3;96.3;0.0;0.0
57.2;40.1;98.2;0.0;0.0
58.0;39.5;99.1;0.0;0.0
56.6;39.9;97.2;0.0;0.0
55.6;40.9;97.7;0.0;0.0
55.0;40.4;97.3;0.0;0.0
54.4;40.7;97.2;0.0;0.0
54.2;41.1;99.1;0.0;0.0
53.0;40.7;98.3;0.0;0.0
52.7;40.9;98.9;0.0;0.0
52.2;40.2;98.5;0.0;0.0
52.2;41.3;98.2;0.0;0.0
51.9;39.7;98.3;0.0;0.0
51.7;40.5;98.5;0.0;0.0
49.6;40.3;98.5;0.0;0.0
49.4;40.0;99.2;0.0;0.0
47.6;39.9;99.3;0.0;0.0
46.7;38.8;98.3;0.0;0.0
45.6;38.9;99.4;0.0;0.0
43.9;38.6;98.5;0.0;0.0
43.5;37.6;100.0;0.0;0.0
43.1;39.1;100.6;0.0;0.0
42.9;37.9;98.8;0.0;0.0
42.2;37.9;97.2;0.0;0.0
41.5;37.6;99.2;0.0;0.0
40.0;37.4;97.3;0.0;0.0
40.9;37.5;98.6;0.0;0.0
39.5;37.6;99.3;0.0;0.0
39.3;36.7;99.0;0.0;0.0
38.5;37.0;99.3;0.0;0.0
37.5;37.2;98.6;0.0;0.0
37.4;36.6;98.8;0.0;0.0
37.7;35.4;99.0;0.0;0.0
36.4;36.5;97.9;0.0;0.0
36.1;36.2;99.9;0.0;0.0
35.9;36.9;98.9;0.0;0.0
35.5;36.2;100.8;0.0;0.0
35.1;36.8;100.6;0.0;0.0
35.5;36.0;99.2;0.0;0.0
34.8;35.7;100.0;0.0;0.0
34.5;36.5;99.5;0.0;0.0
33.5;36.3;99.2;0.0;0.0
33.5;36.8;99.6;0.0;0.0
33.8;36.3;98.8;0.0;0.0
32.6;35.7;98.1;0.0;0.0
33.4;36.8;99.9;0.0;0.0
33.7;36.8;98.9;0.0;0.0
33.8;37.3;100.2;0.0;0.0
33.4;36.7;99.4;0.0;0.0
33.8;37.5;98.4;0.0;0.0
33.7;37.2;101.2;0.0;0.0
33.5;37.2;99.8;0.0;0.0
33.0;36.9;99.3;0.0;0.0
32.7;37.6;100.6;0.0;0.0
32.9;37.4;99.2;0.0;0.0
32.6;37.6;101.6;0.0;0.0
33.0;37.5;99.2;0.0;0.0
33.3;37.3;100.0;0.0;0.0
33.4;38.0;99.5;0.0;0.0
33.2;37.5;99.3;0.0;0.0
34.0;37.9;102.0;0.0;0.0
33.8;38.3;101.1;0.0;0.0
34.0;38.3;100.7;0.0;0.0
33.9;37.9;100.4;0.0;0.0
34.1;38.9;99.7;0.0;0.0
33.5;38.4;101.1;0.0;0.0
33.9;38.2;100.5;0.0;0.0
33.6;37.6;102.1;0.0;0.0
34.4;37.5;100.2;0.1;0.1
34.1;38.5;100.0;0.2;0.2
34.4;38.6;101.6;0.3;0.4
34.1;38.8;100.3;0.4;0.6
34.7;38.4;99.9;0.5;0.8
34.5;38.6;100.8;0.7;1.1
34.5;38.7;101.9;1.0;1.4
34.7;37.7;100.9;1.2;1.8
33.5;38.0;101.0;1.5;2.2
33.4;38.2;99.3;1.9;2.7
32.4;38.3;100.7;2.3;3.2
32.1;38.3;101.3;2.8;3.9
31.5;37.9;100.0;3.2;4.5
31.1;38.0;99.4;3.8;5.3
30.3;38.1;101.8;4.5;6.1
29.9;36.9;99.8;5.0;6.8
29.4;37.3;102.9;5.7;7.9
28.5;37.2;101.0;6.3;8.4
28.1;36.9;101.7;7.0;9.4
