1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
77.1;37.8;102.5;0.0;0.0
78.8;37.0;104.4;0.0;0.0
78.6;36.2;103.6;0.0;0.0
77.1;35.3;105.1;0.0;0.0
77.1;34.8;102.4;0.0;0.0
74.2;35.4;104.8;0.0;0.0
72.2;34.5;104.9;0.0;0.0
71.7;34.1;105.5;0.0;0.0
70.2;33.0;103.3;0.0;0.0
68.2;34.1;102.5;0.0;0.0
67.1;33.8;104.3;0.0;0.0
65.0;33.3;104.0;0.0;0.0
63.4;33.6;103.2;0.0;0.0
62.3;33.0;104.3;0.0;0.0
63.0;33.7;105.3;0.0;0.0
62.7;34.2;103.9;0.0;0.0
61.6;33.6;104.2;0.0;0.0
62.0;34.1;102.1;0.0;0.0
61.6;34.5;104.0;0.0;0.0
60.7;34.6;103.1;0.0;0.0
59.0;35.3;102.6;0.0;0.0
58.5;35.3;103.0;0.0;0.0
58.2;36.0;104.5;0.0;0.0
56.5;36.2;104.8;0.0;0.0
56.5;36.9;102.5;0.0;0.0
55.8;37.2;104.2;0.0;0.0
54.8;37.3;102.4;0.0;0.0
53.9;37.5;102.1;0.0;0.0
52.3;38.6;102.8;0.0;0.0
52.8;39.2;104.3;0.0;0.0
50.4;39.6;103.5;0.0;0.0
49.2;40.6;103.2;0.0;0.0
46.3;41.3;103.8;0.0;0.0
45.1;41.4;102.9;0.0;0.0
44.2;42.3;104.6;0.0;0.0
42.0;43.4;103.7;0.0;0.0
40.4;44.5;101.9;0.0;0.0
38.9;44.9;102.0;0.0;0.0
37.6;45.7;103.3;0.0;0.0
36.0;46.0;103.0;0.0;0.0
35.4;46.5;104.9;0.0;0.0
33.7;47.0;101.7;0.0;0.0
32.7;46.8;102.5;0.0;0.0
31.6;48.1;103.0;0.0;0.0
30.5;49.8;105.0;0.0;0.0
29.1;50.7;102.6;0.0;0.0
28.1;50.1;102.6;0.0;0.0
27.0;50.2;103.4;0.0;0.0
27.0;50.9;104.4;0.0;0.0
25.8;50.9;103.7;0.0;0.0
25.4;51.6;102.3;0.0;0.0
25.4;52.3;102.8;0.0;0.0
25.4;52.3;101.5;0.0;0.0
24.9;52.7;103.4;0.0;0.0
25.2;52.4;102.3;0.0;0.0
25.4;53.1;102.3;0.0;0.0
25.2;52.9;103.6;0.0;0.0
25.2;53.2;102.8;0.0;0.0
25.6;53.4;102.8;0.0;0.0
25.7;53.1;102.9;0.0;0.0
26.1;53.7;102.0;0.0;0.0
27.3;53.4;103.5;0.0;0.0
28.9;54.1;102.5;0.0;0.0
30.1;54.4;103.8;0.0;0.0
31.0;53.8;103.8;0.0;0.0
31.8;53.3;103.6;0.0;0.0
33.0;53.5;103.4;0.0;0.0
33.8;53.5;104.7;0.0;0.0
35.1;54.1;102.5;0.0;0.0
35.9;55.1;101.6;0.0;0.0
36.8;54.3;105.6;0.0;0.0
37.5;54.8;101.1;0.0;0.0
39.6;54.6;102.3;0.0;0.0
40.5;55.2;103.7;0.0;0.0
42.2;55.4;105.0;0.0;0.0
44.4;56.4;103.8;0.0;0.0
46.6;56.3;101.9;0.0;0.0
48.0;55.9;102.1;0.0;0.0
50.1;56.8;103.3;0.0;0.0
52.1;56.2;104.1;0.0;0.0
52.6;58.3;101.9;0.0;0.0
54.0;58.6;102.3;0.0;0.0
55.0;59.7;101.1;0.0;0.0
56.5;60.3;101.7;0.0;0.0
56.9;59.2;103.4;0.0;0.0
59.1;60.5;102.2;0.1;0.1
58.8;61.1;101.9;0.1;0.2
60.7;61.1;103.3;0.2;0.3
62.1;61.3;104.5;0.4;0.4
63.3;62.3;102.0;0.5;0.6
63.6;62.2;103.3;0.7;0.8
63.5;63.2;102.4;0.9;1.0
64.2;64.4;102.6;1.1;1.3
64.1;65.0;101.8;1.4;1.6
63.1;65.8;103.3;1.8;2.0
64.2;65.7;103.8;2.1;2.4
62.3;65.0;103.0;2.5;2.9
63.1;66.0;102.4;3.0;3.5
61.6;67.2;101.7;3.5;4.0
60.8;68.8;100.7;4.1;4.7
61.4;68.6;104.8;4.6;5.3
58.1;69.6;103.4;5.2;6.0
57.6;69.3;102.8;5.7;6.9
56.3;70.9;102.0;6.4;7.6
55.2;70.3;101.7;6.9;8.2
54.9;71.5;101.0;7.5;9.0
53.0;71.3;102.9;8.1;9.8
51.7;70.9;102.1;8.6;10.4
51.5;71.6;101.8;9.0;10.9
50.9;70.4;101.7;9.4;11.9
49.6;72.1;104.2;9.9;12.4
48.3;73.4;101.7;10.3;13.1
47.1;72.9;102.9;10.8;13.8
46.9;72.2;102.1;11.1;14.2
46.3;71.8;104.3;11.3;14.7
45.6;72.7;101.9;11.5;15.4
43.9;72.9;100.3;11.4;16.1
43.6;72.9;103.8;11.9;16.3
43.7;74.9;102.2;12.3;16.8
42.5;75.4;102.7;12.7;17.1
41.5;75.1;100.9;12.5;17.7
40.1;76.9;102.5;12.6;17.6
39.7;78.1;102.6;12.7;18.0
39.1;77.0;103.1;12.7;18.3
38.7;77.8;103.5;12.8;18.6
37.7;77.9;101.6;12.6;18.7
37.8;79.1;102.9;12.5;18.7
36.7;80.2;103.2;12.9;18.8
36.2;79.6;101.9;12.6;19.4
35.7;80.7;102.7;12.8;19.4
35.0;79.7;101.5;12.6;19.4
35.1;81.1;103.0;12.4;19.6
34.4;82.1;102.4;12.5;20.1
35.0;82.2;103.0;12.3;19.7
34.3;81.4;102.2;12.1;19.8
34.2;83.3;103.0;12.1;19.9
34.2;81.5;99.5;12.1;20.0
34.0;82.0;102.5;11.9;19.5
33.7;83.6;102.1;11.9;19.7
35.5;83.7;101.5;11.7;19.4
34.7;83.9;103.2;11.7;19.2
35.7;85.6;102.2;11.9;19.2
36.2;84.6;100.6;11.7;18.9
36.3;83.9;102.0;11.5;18.9
35.9;85.7;102.3;11.5;18.7
36.5;85.3;102.2;11.6;18.4
36.3;84.3;102.2;11.4;18.5
37.7;86.0;103.0;11.4;18.0
37.3;85.4;102.6;11.5;17.5
36.9;84.4;104.3;11.6;17.1
37.5;84.8;101.4;11.4;16.9
37.9;84.7;100.5;11.5;16.6
39.3;83.7;101.6;11.4;16.1
39.9;83.6;103.0;11.2;15.8
41.2;84.2;101.4;11.3;15.1
42.2;83.1;102.1;11.1;15.0
42.8;84.3;102.0;11.2;14.5
42.9;81.6;101.8;11.3;14.2
43.4;81.6;101.7;11.1;13.8
43.0;81.8;102.6;11.1;13.4
43.5;81.4;102.0;11.1;13.0
42.7;81.8;101.3;11.1;12.7
43.0;81.8;102.5;10.7;12.0
43.7;81.6;102.4;11.0;11.8
44.1;80.2;102.9;10.8;11.1
44.2;79.4;103.9;10.4;10.6
44.6;79.2;102.5;10.3;10.2
45.2;79.9;100.1;10.4;9.7
46.0;79.9;103.6;10.0;9.1
45.6;78.9;100.9;9.8;8.7
47.5;81.8;102.4;9.6;8.3
47.8;80.6;102.3;9.2;7.6
48.7;80.7;103.5;8.9;7.2
48.3;79.3;102.7;8.6;6.9
49.0;82.9;102.5;8.3;6.3
48.3;81.3;103.7;7.9;5.8
48.0;81.6;101.3;7.6;5.4
47.4;82.0;101.9;6.9;5.0
46.2;81.6;101.6;6.6;4.5
47.5;81.2;101.3;6.1;4.1
47.0;84.3;103.2;5.6;3.7
46.6;83.8;102.0;5.2;3.3
47.2;82.3;102.3;4.8;3.0
47.8;82.7;100.9;4.3;2.6
47.6;84.6;102.1;3.9;2.3
47.1;85.4;101.1;3.4;2.0
47.9;84.1;101.5;2.9;1.7
47.7;85.3;102.1;2.5;1.4
47.0;84.7;101.3;2.1;1.2
46.6;85.4;102.1;1.7;1.0
47.0;85.2;102.6;1.3;0.7
46.4;86.7;102.3;1.0;0.6
46.6;86.5;102.5;0.7;0.4
46.3;88.4;100.5;0.5;0.3
45.5;87.6;101.1;0.3;0.2
45.5;87.3;101.1;0.2;0.1
45.6;88.5;102.0;0.1;0.0
44.4;88.4;102.7;0.0;0.0
43.5;88.0;99.8;0.0;0.0
42.5;87.8;103.8;0.0;0.0
43.4;89.6;103.4;0.0;0.0
42.6;88.8;102.5;0.0;0.0
43.1;87.5;102.0;0.0;0.0
42.3;87.9;100.8;0.0;0.0
42.4;87.8;99.7;0.0;0.0
41.9;89.6;101.0;0.0;0.0
41.8;88.9;102.5;0.0;0.0
42.1;88.4;101.9;0.0;0.0
42.6;89.9;101.5;0.1;0.0
42.4;89.4;101.4;0.1;0.0
42.4;89.9;102.1;0.0;0.0
43.5;89.7;101.0;0.0;0.0
44.3;88.6;100.2;0.0;0.0
45.0;90.2;102.5;0.0;0.0
45.7;90.6;102.2;0.0;0.0
45.4;89.9;101.4;0.0;0.0
45.8;90.8;101.8;0.0;0.0
47.1;92.7;103.5;0.0;0.0
47.1;91.2;100.0;0.0;0.0
48.3;89.1;100.6;0.0;0.0
48.0;92.7;102.9;0.0;0.0
49.9;92.3;100.7;0.0;0.0
49.6;92.1;100.2;0.0;0.0
52.1;89.8;100.5;0.0;0.0
52.6;91.0;103.2;0.0;0.0
53.7;89.8;100.8;0.0;0.0
54.9;92.4;100.7;0.0;0.0
55.7;92.2;102.7;0.0;0.0
57.1;91.7;101.4;0.0;0.0
56.8;91.7;101.0;0.0;0.0
56.6;92.0;102.0;0.0;0.0
56.7;93.0;100.7;0.0;0.0
58.3;92.8;100.2;0.0;0.0
56.6;93.8;100.5;0.0;0.0
56.9;94.0;102.0;0.0;0.0
54.7;92.4;101.2;0.0;0.0
54.4;93.8;101.8;0.0;0.0
55.7;91.2;99.9;0.0;0.0
53.6;96.1;102.6;0.0;0.0
53.1;92.6;100.3;0.0;0.0
52.7;94.2;103.2;0.0;0.0
51.4;92.5;101.6;0.0;0.0
51.5;95.4;100.4;0.0;0.0
49.4;91.7;101.7;0.0;0.0
48.3;92.4;100.8;0.0;0.0
47.4;92.2;102.3;0.0;0.0
46.8;92.0;100.2;0.0;0.0
45.4;92.0;99.7;0.0;0.0
44.6;92.3;102.3;0.0;0.0
44.8;92.6;102.3;0.0;0.0
42.9;91.9;102.1;0.0;0.0
43.6;91.4;102.3;0.0;0.0
42.8;91.9;101.2;0.0;0.0
