1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
77.6;36.8;103.7;0.0;0.0
77.3;36.1;103.6;0.0;0.0
76.7;35.5;103.6;0.0;0.0
75.9;35.0;103.6;0.0;0.0
74.8;34.6;103.6;0.0;0.0
73.5;34.2;103.6;0.0;0.0
72.0;34.0;103.6;0.0;0.0
70.3;33.7;103.6;0.0;0.0
68.3;33.6;103.6;0.0;0.0
66.4;33.5;103.6;0.0;0.0
64.8;33.4;103.6;0.0;0.0
63.6;33.4;103.5;0.0;0.0
62.7;33.4;103.5;0.0;0.0
62.1;33.5;103.5;0.0;0.0
61.9;33.7;103.5;0.0;0.0
61.8;33.8;103.5;0.0;0.0
61.5;34.1;103.5;0.0;0.0
61.0;34.3;103.5;0.0;0.0
60.4;34.6;103.5;0.0;0.0
59.6;35.0;103.5;0.0;0.0
58.7;35.3;103.5;0.0;0.0
57.7;35.7;103.4;0.0;0.0
56.8;36.2;103.4;0.0;0.0
56.0;36.7;103.4;0.0;0.0
55.2;37.1;103.4;0.0;0.0
54.5;37.7;103.4;0.0;0.0
53.8;38.2;103.4;0.0;0.0
53.1;38.8;103.4;0.0;0.0
52.1;39.4;103.4;0.0;0.0
50.8;40.0;103.4;0.0;0.0
49.4;40.6;103.3;0.0;0.0
47.7;41.2;103.3;0.0;0.0
45.7;41.9;103.3;0.0;0.0
43.7;42.6;103.3;0.0;0.0
41.9;43.2;103.3;0.0;0.0
40.2;43.9;103.3;0.0;0.0
38.7;44.6;103.3;0.0;0.0
37.3;45.2;103.3;0.0;0.0
36.1;45.9;103.3;0.0;0.0
35.0;46.5;103.3;0.0;0.0
33.8;47.2;103.2;0.0;0.0
32.7;47.8;103.2;0.0;0.0
31.5;48.4;103.2;0.0;0.0
30.4;49.0;103.2;0.0;0.0
29.2;49.5;103.2;0.0;0.0
28.1;50.0;103.2;0.0;0.0
27.2;50.5;103.2;0.0;0.0
26.5;50.9;103.2;0.0;0.0
25.9;51.3;103.2;0.0;0.0
25.5;51.7;103.2;0.0;0.0
25.3;52.0;103.1;0.0;0.0
25.2;52.3;103.1;0.0;0.0
25.2;52.5;103.1;0.0;0.0
25.1;52.7;103.1;0.0;0.0
25.1;52.9;103.1;0.0;0.0
25.2;53.1;103.1;0.0;0.0
25.2;53.2;103.1;0.0;0.0
25.4;53.4;103.1;0.0;0.0
25.8;53.5;103.1;0.0;0.0
26.5;53.6;103.1;0.0;0.0
27.3;53.7;103.0;0.0;0.0
28.4;53.8;103.0;0.0;0.0
29.6;53.9;103.0;0.0;0.0
31.0;53.9;103.0;0.0;0.0
32.2;54.0;103.0;0.0;0.0
33.3;54.1;103.0;0.0;0.0
34.3;54.3;103.0;0.0;0.0
35.2;54.4;103.0;0.0;0.0
36.0;54.5;103.0;0.0;0.0
36.8;54.7;103.0;0.0;0.0
37.9;54.9;102.9;0.0;0.0
39.2;55.2;102.9;0.0;0.0
40.7;55.4;102.9;0.0;0.0
42.4;55.7;102.9;0.0;0.0
44.3;56.0;102.9;0.0;0.0
46.3;56.4;102.9;0.0;0.0
48.1;56.8;102.9;0.0;0.0
49.8;57.2;102.9;0.0;0.0
51.4;57.6;102.9;0.0;0.0
52.8;58.0;102.8;0.0;0.0
54.1;58.5;102.8;0.0;0.0
55.4;59.0;102.8;0.0;0.0
56.6;59.5;102.8;0.0;0.0
57.9;60.0;102.8;0.0;0.0
