1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
70.9;13.8;129.5;0.0;0.0
69.9;13.9;129.5;0.0;0.0
68.7;13.9;129.5;0.0;0.0
67.3;13.9;129.5;0.0;0.0
65.8;14.0;129.5;0.0;0.0
64.2;14.0;129.4;0.0;0.0
62.4;14.0;129.4;0.0;0.0
60.5;13.9;129.4;0.0;0.0
58.4;13.9;129.4;0.0;0.0
56.4;13.9;129.4;0.0;0.0
54.9;13.9;129.4;0.0;0.0
53.7;13.9;129.4;0.0;0.0
52.8;13.8;129.4;0.0;0.0
52.4;13.8;129.4;0.0;0.0
52.4;13.7;129.4;0.0;0.0
52.4;13.7;129.4;0.0;0.0
52.4;13.6;129.4;0.0;0.0
52.3;13.6;129.4;0.0;0.0
52.0;13.5;129.4;0.0;0.0
51.6;13.5;129.4;0.0;0.0
51.1;13.4;129.4;0.0;0.0
50.6;13.3;129.4;0.0;0.0
50.2;13.3;129.4;0.0;0.0
49.9;13.2;129.4;0.0;0.0
49.6;13.2;129.4;0.0;0.0
49.5;13.1;129.4;0.0;0.0
49.4;13.1;129.4;0.0;0.0
49.3;13.0;129.4;0.0;0.0
48.9;13.0;129.4;0.0;0.0
48.3;12.9;129.4;0.0;0.0
47.5;12.9;129.4;0.0;0.0
46.5;12.8;129.4;0.0;0.0
45.3;12.8;129.4;0.0;0.0
44.0;12.8;129.4;0.0;0.0
42.9;12.7;129.4;0.0;0.0
41.9;12.7;129.4;0.0;0.0
41.0;12.7;129.4;0.0;0.0
40.4;12.7;129.4;0.0;0.0
39.8;12.7;129.4;0.0;0.0
39.3;12.7;129.4;0.0;0.0
38.8;12.7;129.4;0.0;0.0
38.3;12.7;129.4;0.0;0.0
37.7;12.7;129.4;0.0;0.0
37.1;12.8;129.4;0.0;0.0
36.4;12.8;129.4;0.0;0.0
35.8;12.9;129.3;0.0;0.0
35.3;12.9;129.3;0.0;0.0
34.9;13.0;129.3;0.0;0.0
34.7;13.1;129.3;0.0;0.0
34.5;13.2;129.3;0.0;0.0
34.5;13.3;129.3;0.0;0.0
34.6;13.4;129.3;0.0;0.0
34.6;13.5;129.3;0.0;0.0
34.7;13.6;129.3;0.0;0.0
34.7;13.8;129.3;0.0;0.0
34.8;13.9;129.3;0.0;0.0
34.8;14.0;129.3;0.0;0.0
35.0;14.2;129.3;0.0;0.0
35.3;14.3;129.3;0.0;0.0
35.9;14.5;129.3;0.0;0.0
36.6;14.6;129.3;0.0;0.0
37.6;14.8;129.3;0.0;0.0
38.8;14.9;129.3;0.0;0.0
40.0;15.1;129.3;0.0;0.0
41.1;15.2;129.3;0.0;0.0
42.2;15.4;129.3;0.0;0.0
43.1;15.5;129.3;0.0;0.0
44.0;15.7;129.3;0.0;0.0
44.8;15.8;129.3;0.0;0.0
45.6;15.9;129.3;0.0;0.0
46.8;16.0;129.3;0.0;0.0
48.2;16.1;129.3;0.0;0.0
49.8;16.2;129.3;0.0;0.0
51.7;16.3;129.3;0.0;0.0
53.8;16.3;129.3;0.0;0.0
56.0;16.4;129.3;0.0;0.0
58.2;16.4;129.3;0.0;0.0
60.2;16.4;129.3;0.0;0.0
62.1;16.4;129.3;0.0;0.0
63.9;16.4;129.3;0.0;0.0
65.7;16.4;129.3;0.0;0.0
67.4;16.4;129.3;0.0;0.0
69.1;16.4;129.3;0.0;0.0
70.8;16.4;129.3;0.0;0.0
72.5;16.4;129.3;0.1;0.1
74.1;16.3;129.2;0.1;0.2
75.8;16.3;129.2;0.2;0.4
77.3;16.3;129.2;0.3;0.6
78.6;16.2;129.2;0.4;0.8
79.7;16.2;129.2;0.5;1.1
80.5;16.1;129.2;0.7;1.4
81.1;16.1;129.2;0.9;1.8
81.4;16.0;129.2;1.2;2.3
81.6;16.0;129.2;1.4;2.9
81.5;16.0;129.2;1.8;3.5
81.2;15.9;129.2;2.1;4.2
80.8;15.9;129.2;2.6;5.0
80.2;15.9;129.2;3.0;5.9
79.5;15.9;129.2;3.5;6.8
78.7;15.8;129.2;4.1;7.8
77.7;15.8;129.2;4.7;8.8
76.8;15.8;129.2;5.3;9.8
75.7;15.8;129.2;5.9;10.9
74.6;15.8;129.2;6.5;11.9
73.6;15.8;129.2;7.1;12.9
72.5;15.8;129.2;7.8;13.9
71.4;15.8;129.2;8.4;14.8
70.4;15.8;129.2;9.0;15.8
69.5;15.8;129.2;9.7;16.6
68.6;15.8;129.2;10.3;17.5
67.8;15.8;129.2;10.9;18.2
66.9;15.9;129.2;11.4;19.0
66.1;15.9;129.2;12.0;19.6
65.3;15.9;129.2;12.5;20.3
64.5;16.0;129.2;13.1;20.9
63.7;16.0;129.2;13.6;21.4
62.9;16.1;129.2;14.1;21.9
62.1;16.1;129.2;14.6;22.3
61.3;16.2;129.2;15.0;22.7
60.6;16.3;129.2;15.4;23.0
60.0;16.3;129.2;15.8;23.3
59.4;16.4;129.2;16.2;23.6
58.8;16.5;129.2;16.6;23.8
58.3;16.6;129.2;16.9;23.9
57.8;16.6;129.1;17.2;24.1
57.4;16.7;129.1;17.5;24.2
57.1;16.8;129.1;17.8;24.2
